"model"	"FPU"	"year"	"location"
"4069"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.567737485188	2025	"MOU"
"4070"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.5962229301633	2026	"MOU"
"4071"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.6259945847462	2027	"MOU"
"4072"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.6542025371379	2028	"MOU"
"4073"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.6817829858029	2029	"MOU"
"4074"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.7117736574682	2030	"MOU"
"4075"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.740237171245	2031	"MOU"
"4076"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.7684540606874	2032	"MOU"
"4077"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.7981594709975	2033	"MOU"
"4078"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.8264805299397	2034	"MOU"
"4079"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.8551246624658	2035	"MOU"
"4080"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.8860260261408	2036	"MOU"
"4081"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.9170657644193	2037	"MOU"
"4082"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.947547001729	2038	"MOU"
"4083"	"'SSP2-RCP8p5-WCo2-GFDL2'"	24.9776253882806	2039	"MOU"
"4084"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.007392770705	2040	"MOU"
"4085"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.0389733388331	2041	"MOU"
"4086"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.0694122928644	2042	"MOU"
"4087"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.0995805655486	2043	"MOU"
"4088"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.1312943911525	2044	"MOU"
"4089"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.1600896897265	2045	"MOU"
"4090"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.1914722495014	2046	"MOU"
"4091"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.2216718262147	2047	"MOU"
"4092"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.2530159788336	2048	"MOU"
"4093"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.2850518995653	2049	"MOU"
"4094"	"'SSP2-RCP8p5-WCo2-GFDL2'"	25.3155384965535	2050	"MOU"
"4095"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.55029066788109	2005	"OHI"
"4096"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.55525326052606	2006	"OHI"
"4097"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.56241475538876	2007	"OHI"
"4098"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.56939938437387	2008	"OHI"
"4099"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.57845678210842	2009	"OHI"
"4100"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.58692739076067	2010	"OHI"
"4101"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.59917001461124	2011	"OHI"
"4102"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.61109590399733	2012	"OHI"
"4103"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.62289072812479	2013	"OHI"
"4104"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.63342720520844	2014	"OHI"
"4105"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.64503977873902	2015	"OHI"
"4106"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.65656161925777	2016	"OHI"
"4107"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.6680641822894	2017	"OHI"
"4108"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.67954909351325	2018	"OHI"
"4109"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.69122521944282	2019	"OHI"
"4110"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.703196436476	2020	"OHI"
"4111"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.71570965553318	2021	"OHI"
"4112"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.72837228840722	2022	"OHI"
"4113"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.74092620194054	2023	"OHI"
"4114"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.75347367788451	2024	"OHI"
"4115"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.76584586471201	2025	"OHI"
"4116"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.77857206746574	2026	"OHI"
"4117"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.79141630461167	2027	"OHI"
"4118"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.80348114650068	2028	"OHI"
"4119"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.81523094715248	2029	"OHI"
"4120"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.82759191115222	2030	"OHI"
"4121"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.83967268324089	2031	"OHI"
"4122"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.85149828215735	2032	"OHI"
"4123"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.8636588255016	2033	"OHI"
"4124"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.87539793626624	2034	"OHI"
"4125"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.88735470728199	2035	"OHI"
"4126"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.89975010719976	2036	"OHI"
"4127"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.91204748451829	2037	"OHI"
"4128"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.92413030947684	2038	"OHI"
"4129"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.93604989311018	2039	"OHI"
"4130"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.94802240247411	2040	"OHI"
"4131"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.96087364788786	2041	"OHI"
"4132"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.97329274717884	2042	"OHI"
"4133"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.98568844221097	2043	"OHI"
"4134"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.99843689116159	2044	"OHI"
"4135"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.01047856741086	2045	"OHI"
"4136"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.02372017289953	2046	"OHI"
"4137"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.03636655723558	2047	"OHI"
"4138"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.0492762096551	2048	"OHI"
"4139"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.06231238259777	2049	"OHI"
"4140"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.07499006114448	2050	"OHI"
"4141"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.20525668860368	2005	"RIG"
"4142"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.21398767403429	2006	"RIG"
"4143"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.22240835286901	2007	"RIG"
"4144"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.23086882440992	2008	"RIG"
"4145"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.23914917043003	2009	"RIG"
"4146"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.24737581747044	2010	"RIG"
"4147"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.25716869135803	2011	"RIG"
"4148"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.26728998344876	2012	"RIG"
"4149"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.2775410539422	2013	"RIG"
"4150"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28751519350459	2014	"RIG"
"4151"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29781800634424	2015	"RIG"
"4152"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29862638277619	2016	"RIG"
"4153"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29940352047436	2017	"RIG"
"4154"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30019916698657	2018	"RIG"
"4155"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30105420335541	2019	"RIG"
"4156"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.3020237014392	2020	"RIG"
"4157"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30174793246806	2021	"RIG"
"4158"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30164163582779	2022	"RIG"
"4159"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30157538966409	2023	"RIG"
"4160"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30151110909115	2024	"RIG"
"4161"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30097163929199	2025	"RIG"
"4162"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.30018743207775	2026	"RIG"
"4163"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29963375089264	2027	"RIG"
"4164"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29892403759639	2028	"RIG"
"4165"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29819365422936	2029	"RIG"
"4166"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29780348387422	2030	"RIG"
"4167"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29693141481607	2031	"RIG"
"4168"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29604608567792	2032	"RIG"
"4169"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29532602237285	2033	"RIG"
"4170"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29454449654939	2034	"RIG"
"4171"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29382832898379	2035	"RIG"
"4172"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29343398202978	2036	"RIG"
"4173"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.2931058314458	2037	"RIG"
"4174"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29272146420227	2038	"RIG"
"4175"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29231566887107	2039	"RIG"
"4176"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29190477250842	2040	"RIG"
"4177"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29132464719705	2041	"RIG"
"4178"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.29065163943755	2042	"RIG"
"4179"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28998642244347	2043	"RIG"
"4180"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28949587362628	2044	"RIG"
"4181"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28866384915748	2045	"RIG"
"4182"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28757558170699	2046	"RIG"
"4183"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28637761607232	2047	"RIG"
"4184"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.2853109941812	2048	"RIG"
"4185"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28431069485672	2049	"RIG"
"4186"	"'SSP2-RCP8p5-WCo2-GFDL2'"	3.28314839556204	2050	"RIG"
"4187"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.19811444495361	2005	"RWI"
"4188"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.20609631154754	2006	"RWI"
"4189"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.21379924551565	2007	"RWI"
"4190"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.22157549458654	2008	"RWI"
"4191"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.22922296987803	2009	"RWI"
"4192"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.23691387245311	2010	"RWI"
"4193"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.24525087763432	2011	"RWI"
"4194"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.25384815632268	2012	"RWI"
"4195"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.26257009116842	2013	"RWI"
"4196"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.27123141847977	2014	"RWI"
"4197"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.28024132670977	2015	"RWI"
"4198"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.28287904436848	2016	"RWI"
"4199"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.28555915174409	2017	"RWI"
"4200"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.28829166818424	2018	"RWI"
"4201"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.29110570675691	2019	"RWI"
"4202"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.29408433358544	2020	"RWI"
"4203"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.29692421187439	2021	"RWI"
"4204"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.29992913383572	2022	"RWI"
"4205"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.30300723566315	2023	"RWI"
"4206"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.3061426983246	2024	"RWI"
"4207"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.31084079008355	2025	"RWI"
"4208"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.31542932162503	2026	"RWI"
"4209"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.32021687367085	2027	"RWI"
"4210"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.32500139843366	2028	"RWI"
"4211"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.32984317013338	2029	"RWI"
"4212"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.33492262380514	2030	"RWI"
"4213"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.33984164115424	2031	"RWI"
"4214"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.3448140897568	2032	"RWI"
"4215"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.34994633617719	2033	"RWI"
"4216"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.35513138802	2034	"RWI"
"4217"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.36038883452273	2035	"RWI"
"4218"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.36581463416365	2036	"RWI"
"4219"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.37136033762478	2037	"RWI"
"4220"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.37693038724434	2038	"RWI"
"4221"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.38255437379896	2039	"RWI"
"4222"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.38823865353899	2040	"RWI"
"4223"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.39415797710806	2041	"RWI"
"4224"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.40011067792422	2042	"RWI"
"4225"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.40610820553387	2043	"RWI"
"4226"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.41226530085701	2044	"RWI"
"4227"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.41831427302204	2045	"RWI"
"4228"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.42444100074714	2046	"RWI"
"4229"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.43056986954905	2047	"RWI"
"4230"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.43683320707075	2048	"RWI"
"4231"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.44320932562945	2049	"RWI"
"4232"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.44954884816306	2050	"RWI"
"4233"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.67169072332875	2005	"SEU"
"4234"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.66643118872024	2006	"SEU"
"4235"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.66080040542625	2007	"SEU"
"4236"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.65514655937693	2008	"SEU"
"4237"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.6492378932503	2009	"SEU"
"4238"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.64280259064576	2010	"SEU"
"4239"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.64760257674576	2011	"SEU"
"4240"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.65287104548108	2012	"SEU"
"4241"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.65843976684826	2013	"SEU"
"4242"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.66361252870761	2014	"SEU"
"4243"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.66115356032124	2015	"SEU"
"4244"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.68946742834717	2016	"SEU"
"4245"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.71798535918281	2017	"SEU"
"4246"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.74585429103953	2018	"SEU"
"4247"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.77498701051746	2019	"SEU"
"4248"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.81457353088199	2020	"SEU"
"4249"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.84822040576873	2021	"SEU"
"4250"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.88293501101449	2022	"SEU"
"4251"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.91790214628676	2023	"SEU"
"4252"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.95319045471318	2024	"SEU"
"4253"	"'SSP2-RCP8p5-WCo2-GFDL2'"	4.98749087859178	2025	"SEU"
"4254"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.02100048191042	2026	"SEU"
"4255"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.05600478579844	2027	"SEU"
"4256"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.09029171774292	2028	"SEU"
"4257"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.12474635452849	2029	"SEU"
"4258"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.16109467640325	2030	"SEU"
"4259"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.19583102071113	2031	"SEU"
"4260"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.23068334092217	2032	"SEU"
"4261"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.26691665044836	2033	"SEU"
"4262"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.30274613242353	2034	"SEU"
"4263"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.33935780007916	2035	"SEU"
"4264"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.37834857424441	2036	"SEU"
"4265"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.41782643704554	2037	"SEU"
"4266"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.45742680244845	2038	"SEU"
"4267"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.49722935521521	2039	"SEU"
"4268"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.53732190705554	2040	"SEU"
"4269"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.57774069164159	2041	"SEU"
"4270"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.61780462013959	2042	"SEU"
"4271"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.65844536016727	2043	"SEU"
"4272"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.70044968961422	2044	"SEU"
"4273"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.74079286570168	2045	"SEU"
"4274"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.78163008359691	2046	"SEU"
"4275"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.82207760664273	2047	"SEU"
"4276"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.86379000738469	2048	"SEU"
"4277"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.90646025809681	2049	"SEU"
"4278"	"'SSP2-RCP8p5-WCo2-GFDL2'"	5.94852588008142	2050	"SEU"
"4279"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.46031937492651	2005	"USN"
"4280"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.46628029788584	2006	"USN"
"4281"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.47462004908843	2007	"USN"
"4282"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.48283664530517	2008	"USN"
"4283"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.49338447260097	2009	"USN"
"4284"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.50336884579944	2010	"USN"
"4285"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.51875847511411	2011	"USN"
"4286"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.53372090561307	2012	"USN"
"4287"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.54832700122969	2013	"USN"
"4288"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.56144705883901	2014	"USN"
"4289"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.57575329239255	2015	"USN"
"4290"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.58996544170004	2016	"USN"
"4291"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.60417689760212	2017	"USN"
"4292"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.61844630691085	2018	"USN"
"4293"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.63306405348031	2019	"USN"
"4294"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.64794239257354	2020	"USN"
"4295"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.66249673822908	2021	"USN"
"4296"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.67719396946477	2022	"USN"
"4297"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.69178828596112	2023	"USN"
"4298"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.70637495105415	2024	"USN"
"4299"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.72082699841245	2025	"USN"
"4300"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.73564868656606	2026	"USN"
"4301"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.75060599184854	2027	"USN"
"4302"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.76481827092803	2028	"USN"
"4303"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.77875526053242	2029	"USN"
"4304"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.79333831754548	2030	"USN"
"4305"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.80759135438319	2031	"USN"
"4306"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.82175198358732	2032	"USN"
"4307"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.83640895478825	2033	"USN"
"4308"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.85067714564855	2034	"USN"
"4309"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.86520727608059	2035	"USN"
"4310"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.88016876536947	2036	"USN"
"4311"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.89506991607392	2037	"USN"
"4312"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.9097734975121	2038	"USN"
"4313"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.92436304846738	2039	"USN"
"4314"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.93915460777674	2040	"USN"
"4315"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.95471065233069	2041	"USN"
"4316"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.94099261423556	2042	"USN"
"4317"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.95322708220504	2043	"USN"
"4318"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.97282517186188	2044	"USN"
"4319"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.97493676963113	2045	"USN"
"4320"	"'SSP2-RCP8p5-WCo2-GFDL2'"	1.99783358224807	2046	"USN"
"4321"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.00784814328294	2047	"USN"
"4322"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.02548850765443	2048	"USN"
"4323"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.04795954656854	2049	"USN"
"4324"	"'SSP2-RCP8p5-WCo2-GFDL2'"	2.05763507616641	2050	"USN"
"4325"	"'SSP2-RCP8p5-WCo2-GFDL2'"	8.65774718029246	2005	"WGM"
"4326"	"'SSP2-RCP8p5-WCo2-GFDL2'"	8.71537007828594	2006	"WGM"
"4327"	"'SSP2-RCP8p5-WCo2-GFDL2'"	8.77335551807042	2007	"WGM"
"4328"	"'SSP2-RCP8p5-WCo2-GFDL2'"	8.83205709729534	2008	"WGM"
"4329"	"'SSP2-RCP8p5-WCo2-GFDL2'"	8.89118537417899	2009	"WGM"
"4330"	"'SSP2-RCP8p5-WCo2-GFDL2'"	8.95052754090758	2010	"WGM"
"4331"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.00911622816551	2011	"WGM"
"4332"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.06922597684911	2012	"WGM"
"4333"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.13029002836401	2013	"WGM"
"4334"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.19084095266516	2014	"WGM"
"4335"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.25402548847984	2015	"WGM"
"4336"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.29606795742536	2016	"WGM"
"4337"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.33825464175578	2017	"WGM"
"4338"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.3807280433102	2018	"WGM"
"4339"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.42376148631	2019	"WGM"
"4340"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.46859637802086	2020	"WGM"
"4341"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.51113912555741	2021	"WGM"
"4342"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.55458403192532	2022	"WGM"
"4343"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.59847812308232	2023	"WGM"
"4344"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.642684894388	2024	"WGM"
"4345"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.68727416518854	2025	"WGM"
"4346"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.73209512840436	2026	"WGM"
"4347"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.77815723305211	2027	"WGM"
"4348"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.82392143624488	2028	"WGM"
"4349"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.86999758966155	2029	"WGM"
"4350"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.91772334128356	2030	"WGM"
"4351"	"'SSP2-RCP8p5-WCo2-GFDL2'"	9.96473099305672	2031	"WGM"
"4352"	"'SSP2-RCP8p5-WCo2-GFDL2'"	10.0119502346133	2032	"WGM"
"4353"	"'SSP2-RCP8p5-WCo2-GFDL2'"	10.0603533755644	2033	"WGM"
"4354"	"'SSP2-RCP8p5-WCo2-GFDL2'"	10.1087502785105	2034	"WGM"
