loc,lat,longit,grouper,scenario,ensemble,year,spray1,spray2,spray3,dd1,dd2,dd3,dd3off,pon1,pon2,pon3,poff1,poff3,duration,maxdd,totdd,residue1,residue2,residue3,mdeffect,ceffectnmd,ceffectmd,time1,time2,time3,time4
Richland,46.34375,-119.2188,4085,RCP4.5,CSIRO-Mk3-6-0,2033,11may2033,23may2033,06jun2033,375,528,727,988,.0141687136091938,.1725368800660678,.6377316755563764,.1670000887723324,.9585674579192558,.9388619530163266,3363,3586,0,14,14,23.986866,15.603761,3.7711821,,1,,
Richland,46.34375,-119.2188,4086,RCP4.5,CSIRO-Mk3-6-0,2034,07may2034,16may2034,30may2034,374,518,805,1054,.0138389932426956,.1544524924564875,.7868162513786471,.1651755351451852,.9795720981043735,.9764561475503756,3723,3922,0,14,14,18.125872,13.593769,2.4627545,,1,,
Richland,46.34375,-119.2188,4087,RCP4.5,CSIRO-Mk3-6-0,2035,26apr2035,15may2035,29may2035,378,524,704,895,.0151948384005804,.1651755351451852,.5854260925346179,.1725368800660678,.8984591112794482,.8906256177997505,3491,3786,0,14,14,24.71809,18.814362,4.1646485,,1,,
Richland,46.34375,-119.2188,4088,RCP4.5,CSIRO-Mk3-6-0,2036,30apr2036,07may2036,21may2036,375,523,713,868,.0141687136091938,.1633615847384016,.6062651466795138,.1670000887723324,.8714002233698741,.8608700137946111,3302,3699,0,14,14,26.31111,20.825897,5.5840607,,1,,
Richland,46.34375,-119.2188,4089,RCP4.5,CSIRO-Mk3-6-0,2037,05may2037,17may2037,31may2037,375,529,771,971,.0141687136091938,.1744033520426749,.727729819438971,.1670000887723324,.9507443317729758,.9291723548934395,3367,3511,0,14,14,28.654547,16.22982,4.7365465,,1,,
Richland,46.34375,-119.2188,4090,RCP4.5,CSIRO-Mk3-6-0,2038,02may2038,15may2038,29may2038,374,526,751,931,.0138389932426956,.1688351972932566,.6886145356523791,.1651755351451852,.92716410219819,.909665446807423,3406,3679,0,14,14,29.726423,16.889067,4.487433,,1,,
Richland,46.34375,-119.2188,4091,RCP4.5,CSIRO-Mk3-6-0,2039,25apr2039,12may2039,26may2039,374,526,744,1015,.0138389932426956,.1688351972932566,.6742001830066029,.1651755351451852,.9687667693089475,.9512681139181804,3685,3989,0,14,14,18.081169,14.851141,2.829632,,1,,
Richland,46.34375,-119.2188,4092,RCP4.5,CSIRO-Mk3-6-0,2040,04may2040,12may2040,26may2040,378,516,805,1069,.0151948384005804,.1509646409972667,.7868162513786471,.1725368800660678,.9827356940844878,.9891130947527085,3796,3985,0,14,14,23.728785,13.560627,3.2770035,,1,,
Richland,46.34375,-119.2188,4093,RCP4.5,CSIRO-Mk3-6-0,2041,01may2041,16may2041,30may2041,372,528,687,941,.0131975958148788,.1725368800660678,.5449470043393581,.1615582847413053,.9338095116714638,.9096333205318224,3647,3931,0,14,14,21.629391,17.513546,3.322118,,1,,
Richland,46.34375,-119.2188,4094,RCP4.5,CSIRO-Mk3-6-0,2042,28apr2042,12may2042,26may2042,373,527,779,1078,.0135153116235142,.1706808112511181,.7424859009029399,.1633615847384016,.9844135426438863,.9635790045076554,3862,4088,0,14,14,15.51313,14.200697,2.0476608,,1,,
Richland,46.34375,-119.2188,4095,RCP4.5,CSIRO-Mk3-6-0,2043,03may2043,14may2043,28may2043,374,526,867,1164,.0138389932426956,.1688351972932566,.8702985628659476,.1651755351451852,.9943961519473683,.9768974965566013,3729,3983,0,14,14,15.571128,13.728927,2.1829984,,1,,
Richland,46.34375,-119.2188,4096,RCP4.5,CSIRO-Mk3-6-0,2044,03may2044,14may2044,28may2044,372,524,751,928,.0131975958148788,.1651755351451852,.6886145356523791,.1615582847413053,.9250644342267618,.9082495880080032,3481,3720,0,14,14,30.609364,17.347765,4.8122211,,1,,
Richland,46.34375,-119.2188,4097,RCP4.5,CSIRO-Mk3-6-0,2045,18apr2045,28apr2045,12may2045,371,523,722,912,.0128857730218822,.1633615847384016,.6266340783169447,.1597656811991448,.9129945155677979,.8965128390066589,3654,3949,0,14,14,33.468994,18.11281,5.7057209,,1,1,
Richland,46.34375,-119.2188,4098,RCP4.5,CSIRO-Mk3-6-0,2046,27apr2046,14may2046,28may2046,368,533,811,1188,.0119849371981892,.1819721990452778,.7962518563489382,.1544524924564875,.9958465470840419,.9563419032970624,3889,4124,0,14,14,18.928471,16.18063,2.9824803,,1,1,
Richland,46.34375,-119.2188,4099,RCP4.5,CSIRO-Mk3-6-0,2047,11may2047,24may2047,07jun2047,373,526,792,1156,.0135153116235142,.1688351972932566,.7653491800322654,.1633615847384016,.9938159067611714,.9748269825828021,3766,4024,0,14,14,16.557974,13.873013,2.3445492,,1,1,
Richland,46.34375,-119.2188,4100,RCP4.5,CSIRO-Mk3-6-0,2048,21apr2048,08may2048,22may2048,376,525,745,1043,.0145045457879922,.1670000887723324,.6762815701016806,.1688351972932566,.9769292517303547,.9642598144632867,3807,4058,0,14,14,21.261705,13.854881,2.6942074,,1,1,
Richland,46.34375,-119.2188,4101,RCP4.5,CSIRO-Mk3-6-0,2049,22apr2049,02may2049,16may2049,371,524,682,863,.0128857730218822,.1651755351451852,.5328042326883653,.1597656811991448,.8658181069328337,.8475224799649111,4057,4431,0,14,14,11.26734,19.43565,1.9455901,,1,1,
Richland,46.34375,-119.2188,4102,RCP4.5,CSIRO-Mk3-6-0,2050,08may2050,18may2050,01jun2050,375,524,805,1017,.0141687136091938,.1651755351451852,.7868162513786471,.1670000887723324,.9694252625576109,.9570811025755643,3789,4136,0,14,14,18.519644,14.496625,2.6481421,,1,1,
Richland,46.34375,-119.2188,4103,RCP4.5,CSIRO-Mk3-6-0,2051,20apr2051,30apr2051,14may2051,381,524,686,905,.0162779483662256,.1651755351451852,.5425261591228051,.178167293167297,.9072309581880339,.9039447678439202,4075,4365,0,14,14,14.722636,17.288826,2.3466294,,1,1,
Richland,46.34375,-119.2188,4104,RCP4.5,CSIRO-Mk3-6-0,2052,26apr2052,09may2052,23may2052,379,530,750,935,.0155494454805626,.1762801743775738,.6865777070390204,.1744033520426749,.9298866657359862,.9124603979205247,3717,4105,0,14,14,23.668949,17.361696,3.7983654,,1,1,
Richland,46.34375,-119.2188,4105,RCP4.5,CSIRO-Mk3-6-0,2053,06apr2053,19apr2053,03may2053,374,526,714,957,.0138389932426956,.1688351972932566,.6085523714383607,.1651755351451852,.9433724310033673,.9258737756126003,4354,4620,0,14,14,14.083002,15.010348,2.0827425,,1,1,
Richland,46.34375,-119.2188,4106,RCP4.5,CSIRO-Mk3-6-0,2054,24apr2054,08may2054,22may2054,376,529,775,1000,.0145045457879922,.1744033520426749,.7351726609647407,.1688351972932566,.9634145146325201,.9433418140951096,3863,4215,0,14,14,22.354305,15.599775,3.4394481,,1,1,
Richland,46.34375,-119.2188,4107,RCP4.5,CSIRO-Mk3-6-0,2055,17apr2055,01may2055,15may2055,369,523,680,906,.0122795160933843,.1633615847384016,.5279212648641435,.1562127419008381,.9080729898794797,.888644630948532,3714,3999,0,14,14,25.446596,18.730808,4.5214453,,1,1,
Richland,46.34375,-119.2188,4108,RCP4.5,CSIRO-Mk3-6-0,2056,23apr2056,06may2056,20may2056,379,514,799,993,.0155494454805626,.147520581738373,.7770824102155763,.1744033520426749,.9606514730874086,.9719847979111479,3791,4109,0,14,14,18.696102,14.521811,2.703263,,,1,
Richland,46.34375,-119.2188,4109,RCP4.5,CSIRO-Mk3-6-0,2057,25apr2057,09may2057,23may2057,376,528,751,929,.0145045457879922,.1725368800660678,.6886145356523791,.1688351972932566,.9257698845093607,.9075636559485574,3728,4040,0,14,14,17.514967,17.333399,3.0552967,,,1,
Richland,46.34375,-119.2188,4110,RCP4.5,CSIRO-Mk3-6-0,2058,16apr2058,24apr2058,08may2058,379,531,701,910,.0155494454805626,.178167293167297,.5783830754215209,.1744033520426749,.9113786945752844,.8920653079700998,3994,4267,0,14,14,15.3145,17.874762,2.6293952,,,1,
Richland,46.34375,-119.2188,4111,RCP4.5,CSIRO-Mk3-6-0,2059,18apr2059,01may2059,15may2059,376,522,662,1016,.0145045457879922,.1615582847413053,.4834354413802676,.1688351972932566,.9690975720833188,.9618699388472778,4258,4665,0,14,14,10.797225,13.419239,1.4701513,,,1,
Richland,46.34375,-119.2188,4112,RCP4.5,CSIRO-Mk3-6-0,2060,20apr2060,29apr2060,13may2060,381,520,706,942,.0162779483662256,.1579838190064852,.5900953425847792,.178167293167297,.9344449289366206,.9383504547312067,4110,4463,0,14,14,11.78069,15.414639,1.909842,,,1,
Richland,46.34375,-119.2188,4113,RCP4.5,CSIRO-Mk3-6-0,2061,20apr2061,03may2061,17may2061,377,517,704,910,.0148465629584921,.1527031120785534,.5854260925346179,.1706808112511181,.9113786945752844,.9145098307893571,4325,4714,0,14,14,14.164562,16.404722,1.9252986,,,1,
Richland,46.34375,-119.2188,4114,RCP4.5,CSIRO-Mk3-6-0,2062,02may2062,15may2062,29may2062,376,518,707,987,.0145045457879922,.1544524924564875,.592421941306793,.1688351972932566,.9581392646661111,.958017423714888,4047,4412,0,14,14,17.064091,14.51638,2.3624499,,,1,
Richland,46.34375,-119.2188,4115,RCP4.5,CSIRO-Mk3-6-0,2063,15apr2063,26apr2063,10may2063,378,524,644,834,.0151948384005804,.1651755351451852,.4383482194090498,.1725368800660678,.8296811081256652,.8218476146459675,3989,4323,0,14,14,20.289509,23.047665,4.3797312,,,1,
Richland,46.34375,-119.2188,4116,RCP4.5,CSIRO-Mk3-6-0,2064,26apr2064,13may2064,27may2064,376,528,755,930,.0145045457879922,.1725368800660678,.6966861153550183,.1688351972932566,.9264697635969589,.9082635350361554,3431,3760,0,14,14,26.867599,17.641731,4.2519803,,,1,
Richland,46.34375,-119.2188,4117,RCP4.5,CSIRO-Mk3-6-0,2065,23apr2065,08may2065,22may2065,371,524,719,993,.0128857730218822,.1651755351451852,.6198993090921407,.1597656811991448,.9606514730874086,.9423558461194861,3966,4243,0,14,14,16.220705,14.961593,2.4472051,,,1,1
Richland,46.34375,-119.2188,4118,RCP4.5,CSIRO-Mk3-6-0,2066,03may2066,20may2066,03jun2066,376,526,690,1026,.0145045457879922,.1688351972932566,.5521851554180216,.1688351972932566,.9722383583914033,.9577338126034111,3911,4226,0,14,14,16.163876,14.377931,2.3960752,,,1,1
Richland,46.34375,-119.2188,4119,RCP4.5,CSIRO-Mk3-6-0,2067,12may2067,21may2067,04jun2067,376,532,819,1104,.0145045457879922,.1800646534163167,.8083702166499649,.1688351972932566,.9884605268387194,.9627265249276671,4039,4392,0,14,14,14.582271,14.910141,2.3416979,,,1,1
Richland,46.34375,-119.2188,4120,RCP4.5,CSIRO-Mk3-6-0,2068,09apr2068,28apr2068,12may2068,373,521,684,833,.0135153116235142,.1597656811991448,.5376727459111375,.1633615847384016,.8283170696354136,.8183976615511561,3862,4159,0,14,14,20.863169,22.719482,3.9197021,,,1,1
Richland,46.34375,-119.2188,4121,RCP4.5,CSIRO-Mk3-6-0,2069,15apr2069,02may2069,16may2069,371,526,682,911,.0128857730218822,.1688351972932566,.5328042326883653,.1597656811991448,.9121896658346178,.8902343767186238,3876,4335,0,14,14,23.47411,18.552374,4.0163751,,,1,1
Richland,46.34375,-119.2188,4122,RCP4.5,CSIRO-Mk3-6-0,2070,12apr2070,30apr2070,14may2070,374,525,721,939,.0138389932426956,.1670000887723324,.6243954003945611,.1651755351451852,.9325230362283894,.9168594893585466,3903,4329,0,14,14,25.465311,16.460623,3.9073563,,,1,1
Richland,46.34375,-119.2188,4123,RCP4.5,CSIRO-Mk3-6-0,2071,19apr2071,01may2071,15may2071,379,529,710,1005,.0155494454805626,.1744033520426749,.5993688602264686,.1744033520426749,.9652821819898413,.9497327365092787,4270,4709,0,14,14,11.897363,14.300034,1.8921562,,,1,1
Richland,46.34375,-119.2188,4124,RCP4.5,CSIRO-Mk3-6-0,2072,09apr2072,18apr2072,02may2072,375,526,741,889,.0141687136091938,.1688351972932566,.6679123498212061,.1670000887723324,.8928812122029748,.8768773900728568,4536,4989,0,14,14,12.391518,17.846256,2.0058436,,,1,1
Richland,46.34375,-119.2188,4125,RCP4.5,CSIRO-Mk3-6-0,2073,17apr2073,27apr2073,11may2073,366,528,702,983,.011412518089239,.1725368800660678,.5807358775772903,.1509646409972667,.9563876153569716,.9234028581989314,3969,4392,0,14,14,17.230988,16.915714,3.3113058,,,1,1
Richland,46.34375,-119.2188,4126,RCP4.5,CSIRO-Mk3-6-0,2074,16apr2074,02may2074,16may2074,373,524,638,996,.0135153116235142,.1651755351451852,.4232815074703906,.1633615847384016,.9618572910198236,.9465280289895258,4143,4445,0,14,14,17.741497,14.249923,2.3902786,,,1,1
Richland,46.34375,-119.2188,4127,RCP4.5,CSIRO-Mk3-6-0,2075,17apr2075,07may2075,21may2075,374,523,764,1026,.0138389932426956,.1633615847384016,.714396265363566,.1651755351451852,.9722383583914033,.9602133155554913,4062,4510,0,14,14,11.310741,13.817536,1.6625431,,,1,1
Richland,46.34375,-119.2188,4128,RCP4.5,CSIRO-Mk3-6-0,2076,19apr2076,03may2076,17may2076,376,522,689,933,.0145045457879922,.1615582847413053,.5497765799152377,.1688351972932566,.9285362807558762,.9213086475198353,4034,4379,0,14,14,14.972762,16.124313,2.3472466,,,,1
Richland,46.34375,-119.2188,4129,RCP4.5,CSIRO-Mk3-6-0,2077,03may2077,16may2077,30may2077,379,524,807,1068,.0155494454805626,.1651755351451852,.789994564110702,.1744033520426749,.9825394854128364,.9762178568297636,3830,4168,0,14,14,16.020412,13.650826,1.9956129,,,,1
Richland,46.34375,-119.2188,4130,RCP4.5,CSIRO-Mk3-6-0,2078,23apr2078,07may2078,21may2078,371,521,743,960,.0128857730218822,.1597656811991448,.6721114924263442,.1597656811991448,.9450272437666745,.9321414707447923,3944,4266,0,14,14,23.740231,15.489426,3.695606,,,,1
Richland,46.34375,-119.2188,4131,RCP4.5,CSIRO-Mk3-6-0,2079,22apr2079,08may2079,22may2079,375,521,692,897,.0141687136091938,.1597656811991448,.5569894997053251,.1670000887723324,.9002653226715709,.8933310166355647,3752,4313,0,14,14,22.659821,18.463041,3.725471,,,,1
Richland,46.34375,-119.2188,4132,RCP4.5,CSIRO-Mk3-6-0,2080,29apr2080,13may2080,27may2080,369,523,708,940,.0122795160933843,.1633615847384016,.5947431028936805,.1562127419008381,.9331688909479336,.9137405320169859,3561,3873,0,14,14,26.153442,16.958664,4.3442698,,,,1
Richland,46.34375,-119.2188,4133,RCP4.5,CSIRO-Mk3-6-0,2081,15apr2081,28apr2081,12may2081,373,523,766,1016,.0135153116235142,.1633615847384016,.7182456406518233,.1633615847384016,.9690975720833188,.9555822604598045,4480,4859,0,14,14,9.3909416,13.391138,1.4043071,,,,1
Richland,46.34375,-119.2188,4134,RCP4.5,CSIRO-Mk3-6-0,2082,05may2082,20may2082,03jun2082,375,527,833,1035,.0141687136091938,.1706808112511181,.8283170696354136,.1670000887723324,.9748183678847797,.9569689317968002,3705,4017,0,14,14,19.127398,14.66595,2.7899046,,,,1
Richland,46.34375,-119.2188,4135,RCP4.5,CSIRO-Mk3-6-0,2083,11apr2083,22apr2083,06may2083,377,525,705,905,.0148465629584921,.1670000887723324,.5877633712461989,.1706808112511181,.9072309581880339,.8960651177083275,4355,4711,0,14,14,16.598513,16.996023,2.7046645,,,,1
Richland,46.34375,-119.2188,4136,RCP4.5,CSIRO-Mk3-6-0,2084,01may2084,16may2084,30may2084,371,529,728,1063,.0128857730218822,.1744033520426749,.6399316781637437,.1597656811991448,.9815277740326736,.9540043301672613,4015,4429,0,14,14,19.357716,15.124993,2.5443118,,,,1
Richland,46.34375,-119.2188,4137,RCP4.5,CSIRO-Mk3-6-0,2085,23apr2085,07may2085,21may2085,378,522,688,959,.0151948384005804,.1615582847413053,.5473638371899454,.1725368800660678,.9444803101751911,.9402640670993732,3949,4359,0,14,14,17.801508,15.839151,2.8040605,,,,1
Richland,46.34375,-119.2188,4138,RCP4.5,CSIRO-Mk3-6-0,2086,26apr2086,06may2086,20may2086,377,529,665,962,.0148465629584921,.1744033520426749,.4909060244928294,.1706808112511181,.9461072471656569,.927538143415608,4130,4476,0,14,14,17.18026,15.859441,2.5186136,,,,1
Richland,46.34375,-119.2188,4139,RCP4.5,CSIRO-Mk3-6-0,2087,18apr2087,02may2087,16may2087,375,522,679,942,.0141687136091938,.1615582847413053,.525474564934952,.1670000887723324,.9344449289366206,.9257180193584539,4030,4330,0,14,14,18.070539,15.695218,2.7405679,,,,1
Richland,46.34375,-119.2188,4140,RCP4.5,CSIRO-Mk3-6-0,2088,28apr2088,09may2088,23may2088,372,519,723,884,.0131975958148788,.1562127419008381,.6288664395876663,.1615582847413053,.8880470581999924,.8801950052255808,3748,4214,0,14,14,20.151907,19.03941,3.4829853,,,,1
Richland,46.34375,-119.2188,4141,RCP4.5,CSIRO-Mk3-6-0,2089,28apr2089,05may2089,19may2089,372,517,748,1002,.0131975958148788,.1527031120785534,.6824815507578958,.1615582847413053,.9641719411664097,.9598295180142828,3977,4293,0,14,14,17.808449,13.879206,2.3968143,,,,1
Richland,46.34375,-119.2188,4142,RCP4.5,CSIRO-Mk3-6-0,2090,06may2090,18may2090,01jun2090,369,518,853,1199,.0122795160933843,.1544524924564875,.8540919817152067,.1562127419008381,.9963863042043648,.9858670375553311,3855,4192,0,14,14,17.158222,12.904914,2.2072837,,,,1
Richland,46.34375,-119.2188,4143,RCP4.5,CSIRO-Mk3-6-0,2091,23apr2091,06may2091,20may2091,381,520,701,978,.0162779483662256,.1579838190064852,.5783830754215209,.178167293167297,.9541085093685313,.9580140351631175,4095,4458,0,14,14,10.352099,14.569033,1.5408487,,,,1
Richland,46.34375,-119.2188,4144,RCP4.5,CSIRO-Mk3-6-0,2092,20apr2092,28apr2092,12may2092,378,521,773,1072,.0151948384005804,.1597656811991448,.7314673782834566,.1725368800660678,.9833123740513177,.9808887345176602,4437,4851,0,14,14,13.328497,12.896901,1.7751604,,,,1
Richland,46.34375,-119.2188,4145,RCP4.5,CSIRO-Mk3-6-0,2093,17apr2093,02may2093,16may2093,372,528,728,942,.0131975958148788,.1725368800660678,.6399316781637437,.1615582847413053,.9344449289366206,.9102687377969793,3864,4253,0,14,14,22.977571,17.633135,4.1988292,,,,1
Richland,46.34375,-119.2188,4146,RCP4.5,CSIRO-Mk3-6-0,2094,07may2094,19may2094,02jun2094,376,531,835,1124,.0145045457879922,.178167293167297,.8310371208412298,.1688351972932566,.990890384736506,.9670537430744734,4019,4220,0,14,14,11.96661,14.655349,1.8453958,,,,1
Richland,46.34375,-119.2188,4147,RCP4.5,CSIRO-Mk3-6-0,2095,18apr2095,27apr2095,11may2095,372,528,812,1002,.0131975958148788,.1725368800660678,.7977955089124218,.1615582847413053,.9641719411664097,.9399957500267684,3998,4270,0,14,14,17.107695,15.683804,2.9490612,,,,1
Richland,46.34375,-119.2188,4148,RCP4.5,GFDL-ESM2M,2025,17apr2025,28apr2025,12may2025,374,520,667,808,.0138389932426956,.1579838190064852,.4958758405094837,.1651755351451852,.7915712984140582,.7849240213100626,3198,3462,0,14,14,37.524353,25.912312,9.0534449,,1,,
Richland,46.34375,-119.2188,4149,RCP4.5,GFDL-ESM2M,2026,12apr2026,22apr2026,06may2026,374,516,666,818,.0138389932426956,.1509646409972667,.4933920505365734,.1651755351451852,.8068842294690158,.8072561303742387,3169,3376,0,14,14,39.771595,24.553295,8.3239794,,1,,
Richland,46.34375,-119.2188,4150,RCP4.5,GFDL-ESM2M,2027,28may2027,02jun2027,16jun2027,388,520,693,924,.0190379626446814,.1579838190064852,.5593851176468583,.1916606703212816,.9221863069920246,.9368251956621396,3017,3176,0,14,14,36.197281,17.062716,5.2233243,,1,,
Richland,46.34375,-119.2188,4151,RCP4.5,GFDL-ESM2M,2028,27apr2028,16may2028,30may2028,372,521,700,868,.0131975958148788,.1597656811991448,.5760252340672705,.1615582847413053,.8714002233698741,.8599952310971558,3082,3294,0,14,14,31.626524,19.892387,5.3778429,,1,,
Richland,46.34375,-119.2188,4152,RCP4.5,GFDL-ESM2M,2029,17may2029,02jun2029,16jun2029,377,515,686,969,.0148465629584921,.1492371182624762,.5425261591228051,.1706808112511181,.9497447803878905,.9563419104180403,3142,3322,0,14,14,34.024284,15.121949,5.1129456,,1,,
Richland,46.34375,-119.2188,4153,RCP4.5,GFDL-ESM2M,2030,13may2030,25may2030,08jun2030,374,532,724,962,.0138389932426956,.1800646534163167,.6310924315161435,.1651755351451852,.9461072471656569,.9173791356518297,3211,3504,0,14,14,27.381281,17.093731,4.4838276,,1,,
Richland,46.34375,-119.2188,4154,RCP4.5,GFDL-ESM2M,2031,11apr2031,23apr2031,07may2031,364,521,693,878,.0108619390972656,.1597656811991448,.5593851176468583,.147520581738373,.8820177438138839,.8589107052558465,3295,3488,0,14,14,35.037399,20.556993,7.131321,,1,,
Richland,46.34375,-119.2188,4155,RCP4.5,GFDL-ESM2M,2032,24apr2032,07may2032,21may2032,369,523,625,827,.0122795160933843,.1633615847384016,.3907254645989706,.1562127419008381,.8199634927318478,.8005351338009,3544,3878,0,14,14,25.357357,24.447632,5.459424,,1,,
Richland,46.34375,-119.2188,4156,RCP4.5,GFDL-ESM2M,2033,18may2033,27may2033,10jun2033,375,519,748,995,.0141687136091938,.1562127419008381,.6824815507578958,.1670000887723324,.9614590052725622,.9580776385348627,3177,3463,0,14,14,31.20709,14.658619,4.4193029,,1,,
Richland,46.34375,-119.2188,4157,RCP4.5,GFDL-ESM2M,2034,11may2034,20may2034,03jun2034,371,513,778,1137,.0128857730218822,.1458150680984592,.7406697926060376,.1597656811991448,.9922064976837446,.9932713377625479,3433,3656,0,14,14,27.522198,12.902987,3.6815913,,1,,
Richland,46.34375,-119.2188,4158,RCP4.5,GFDL-ESM2M,2035,19apr2035,29apr2035,13may2035,377,520,692,897,.0148465629584921,.1579838190064852,.5569894997053251,.1706808112511181,.9002653226715709,.8981157519577116,3396,3663,0,14,14,34.052582,18.866516,5.6836977,,1,,
