lat,lon,cellid,stateid,apple,pears,walnut
39.40625,-77.09375,216047,24,0.000381,0.000000,0.000000
39.40625,-77.03125,216048,24,0.000092,0.000000,0.000000
39.40625,-76.96875,216049,24,0.000015,0.000000,0.000000
39.40625,-76.84375,216051,24,0.000076,0.000000,0.000000
39.40625,-75.65625,216070,10,0.000015,0.000000,0.000000
39.40625,-75.28125,216076,34,0.000046,0.000000,0.000000
39.40625,-75.15625,216078,34,0.000061,0.000000,0.000000
39.34375,-122.46875,214385,6,0.000000,0.000000,0.000107
39.34375,-122.28125,214388,6,0.000000,0.000000,0.026810
39.34375,-122.21875,214389,6,0.000000,0.000000,0.210556
39.34375,-122.15625,214390,6,0.000000,0.000000,0.010605
39.34375,-122.09375,214391,6,0.000000,0.000000,0.016357
39.34375,-122.03125,214392,6,0.000000,0.000000,0.293304
39.34375,-121.96875,214393,6,0.000000,0.000000,0.139465
39.34375,-121.90625,214394,6,0.000000,0.000000,0.009842
39.34375,-121.84375,214395,6,0.000000,0.000000,0.019333
39.34375,-121.78125,214396,6,0.000000,0.000000,0.040939
39.34375,-121.71875,214397,6,0.000000,0.000000,0.420288
39.34375,-121.65625,214398,6,0.000000,0.000000,0.517197
39.34375,-121.59375,214399,6,0.000000,0.000000,0.237579
39.34375,-121.53125,214400,6,0.000000,0.000000,0.028259
39.34375,-121.46875,214401,6,0.000000,0.000000,0.011017
39.34375,-121.40625,214402,6,0.000000,0.000000,0.000549
39.34375,-108.21875,214613,8,0.000000,0.000412,0.000000
39.34375,-90.53125,214896,17,0.000000,0.000000,0.000061
39.34375,-79.15625,215078,54,0.000046,0.000000,0.000000
39.34375,-79.09375,215079,54,0.000214,0.000000,0.000000
39.34375,-79.03125,215080,54,0.000473,0.000000,0.000000
39.34375,-78.90625,215082,54,0.000015,0.000000,0.000000
39.34375,-78.71875,215085,54,0.001999,0.000000,0.000000
39.34375,-78.65625,215086,54,0.000671,0.000000,0.000000
39.34375,-78.59375,215087,54,0.000320,0.000000,0.000000
39.34375,-78.53125,215088,54,0.000671,0.000000,0.000000
39.34375,-78.40625,215090,54,0.000443,0.000000,0.000000
39.34375,-78.34375,215091,51,0.002258,0.000000,0.000000
39.34375,-78.28125,215092,51,0.001709,0.000000,0.000000
39.34375,-78.21875,215093,51,0.000443,0.000000,0.000000
39.34375,-78.15625,215094,51,0.001175,0.000000,0.000000
39.34375,-78.09375,215095,54,0.087799,0.000000,0.000000
39.34375,-78.03125,215096,54,0.002182,0.000000,0.000000
39.34375,-77.96875,215097,54,0.000504,0.000000,0.000000
39.34375,-77.90625,215098,54,0.001450,0.000000,0.000000
39.34375,-77.84375,215099,54,0.017471,0.000000,0.000000
39.34375,-77.78125,215100,54,0.000519,0.000000,0.000000
39.34375,-77.65625,215102,24,0.000061,0.000000,0.000000
39.34375,-77.59375,215103,24,0.000015,0.000000,0.000000
39.34375,-77.53125,215104,24,0.000015,0.000000,0.000000
39.34375,-77.34375,215107,24,0.000031,0.000000,0.000000
39.34375,-77.28125,215108,24,0.000046,0.000000,0.000000
39.34375,-77.21875,215109,24,0.000183,0.000000,0.000000
39.34375,-77.15625,215110,24,0.000198,0.000000,0.000000
39.34375,-77.09375,215111,24,0.000244,0.000000,0.000000
39.34375,-76.96875,215113,24,0.000061,0.000000,0.000000
39.34375,-76.90625,215114,24,0.000046,0.000000,0.000000
39.34375,-75.78125,215132,24,0.000015,0.000000,0.000000
39.34375,-75.59375,215135,10,0.000015,0.000000,0.000000
39.34375,-75.21875,215141,34,0.000107,0.000000,0.000000
39.34375,-74.65625,215150,34,0.000015,0.000000,0.000000
39.28125,-122.34375,213451,6,0.000000,0.000000,0.000107
39.28125,-122.28125,213452,6,0.000000,0.000000,0.075485
39.28125,-122.21875,213453,6,0.000000,0.000000,0.104279
39.28125,-122.15625,213454,6,0.000000,0.000000,0.009918
39.28125,-122.09375,213455,6,0.000000,0.000000,0.006500
39.28125,-122.03125,213456,6,0.000000,0.000000,0.300400
39.28125,-121.96875,213457,6,0.000000,0.000000,0.047974
39.28125,-121.90625,213458,6,0.000000,0.000000,0.012695
39.28125,-121.84375,213459,6,0.000000,0.000000,0.034927
39.28125,-121.78125,213460,6,0.000000,0.000000,0.054581
39.28125,-121.71875,213461,6,0.000000,0.000000,0.182907
39.28125,-121.65625,213462,6,0.000000,0.000000,0.471100
39.28125,-121.59375,213463,6,0.000000,0.000000,0.434814
39.28125,-121.53125,213464,6,0.000000,0.000000,0.020355
39.28125,-121.46875,213465,6,0.000000,0.000000,0.009842
39.28125,-121.40625,213466,6,0.000000,0.000000,0.000488
39.28125,-121.34375,213467,6,0.000000,0.000000,0.000061
39.28125,-108.21875,213677,8,0.000000,0.001038,0.000000
39.28125,-82.90625,214082,39,0.000061,0.000000,0.000000
39.28125,-79.28125,214140,54,0.000259,0.000000,0.000000
39.28125,-79.09375,214143,54,0.000107,0.000000,0.000000
39.28125,-79.03125,214144,54,0.000031,0.000000,0.000000
39.28125,-78.96875,214145,54,0.000046,0.000000,0.000000
39.28125,-78.71875,214149,54,0.000122,0.000000,0.000000
39.28125,-78.65625,214150,54,0.000259,0.000000,0.000000
39.28125,-78.59375,214151,54,0.000183,0.000000,0.000000
39.28125,-78.53125,214152,54,0.000168,0.000000,0.000000
39.28125,-78.46875,214153,54,0.000198,0.000000,0.000000
39.28125,-78.40625,214154,54,0.008072,0.000000,0.000000
39.28125,-78.34375,214155,51,0.005157,0.000000,0.000000
39.28125,-78.28125,214156,51,0.001709,0.000000,0.000000
39.28125,-78.21875,214157,51,0.000977,0.000000,0.000000
39.28125,-78.15625,214158,51,0.060165,0.000000,0.000000
39.28125,-78.09375,214159,51,0.021378,0.000000,0.000000
39.28125,-78.03125,214160,51,0.000977,0.000000,0.000000
39.28125,-77.96875,214161,54,0.007782,0.000000,0.000000
39.28125,-77.90625,214162,54,0.001266,0.000000,0.000000
39.28125,-77.84375,214163,54,0.001877,0.000000,0.000000
39.28125,-77.78125,214164,54,0.000412,0.000000,0.000000
39.28125,-77.71875,214165,51,0.000443,0.000000,0.000000
39.28125,-77.65625,214166,51,0.001053,0.000000,0.000000
39.28125,-77.59375,214167,51,0.002182,0.000000,0.000000
39.28125,-77.53125,214168,51,0.000015,0.000000,0.000000
39.28125,-77.46875,214169,24,0.000046,0.000000,0.000000
39.28125,-77.40625,214170,24,0.000092,0.000000,0.000000
39.28125,-77.34375,214171,24,0.000031,0.000000,0.000000
39.28125,-77.21875,214173,24,0.000015,0.000000,0.000000
39.28125,-77.15625,214174,24,0.000092,0.000000,0.000000
39.28125,-77.09375,214175,24,0.000107,0.000000,0.000000
39.28125,-77.03125,214176,24,0.000031,0.000000,0.000000
39.28125,-76.96875,214177,24,0.000031,0.000000,0.000000
39.28125,-75.53125,214200,10,0.000061,0.000000,0.000000
39.28125,-75.46875,214201,10,0.000046,0.000000,0.000000
39.28125,-75.03125,214208,34,0.000046,0.000000,0.000000
39.21875,-122.40625,212514,6,0.000000,0.000000,0.000031
39.21875,-122.34375,212515,6,0.000000,0.000000,0.000443
39.21875,-122.28125,212516,6,0.000000,0.000000,0.073135
39.21875,-122.21875,212517,6,0.000000,0.000000,0.007309
39.21875,-122.15625,212518,6,0.000000,0.000000,0.007614
39.21875,-122.09375,212519,6,0.000000,0.000000,0.003586
39.21875,-122.03125,212520,6,0.000000,0.000000,0.057617
39.21875,-121.96875,212521,6,0.000000,0.000000,0.118805
39.21875,-121.90625,212522,6,0.000000,0.000000,0.118469
39.21875,-121.84375,212523,6,0.000000,0.000000,0.004196
39.21875,-121.78125,212524,6,0.000000,0.000000,0.003113
39.21875,-121.71875,212525,6,0.000000,0.000000,0.074005
39.21875,-121.65625,212526,6,0.000000,0.000000,0.412796
39.21875,-121.59375,212527,6,0.000000,0.000000,0.399261
39.21875,-121.53125,212528,6,0.000000,0.000000,0.052307
39.21875,-121.46875,212529,6,0.000000,0.000000,0.035904
39.21875,-121.40625,212530,6,0.000000,0.000000,0.009766
39.21875,-121.34375,212531,6,0.000000,0.000000,0.000031
39.21875,-93.71875,212973,29,0.000870,0.000000,0.000000
39.21875,-90.71875,213021,29,0.000000,0.000000,0.000107
39.21875,-83.46875,213137,39,0.000061,0.000000,0.000000
39.21875,-79.40625,213202,54,0.000031,0.000000,0.000000
39.21875,-79.28125,213204,54,0.000015,0.000000,0.000000
39.21875,-79.15625,213206,54,0.000031,0.000000,0.000000
39.21875,-79.03125,213208,54,0.000015,0.000000,0.000000
39.21875,-78.78125,213212,54,0.000031,0.000000,0.000000
39.21875,-78.65625,213214,54,0.000061,0.000000,0.000000
39.21875,-78.59375,213215,54,0.000336,0.000000,0.000000
39.21875,-78.53125,213216,54,0.000046,0.000000,0.000000
39.21875,-78.46875,213217,54,0.000168,0.000000,0.000000
39.21875,-78.40625,213218,51,0.004013,0.000000,0.000000
39.21875,-78.34375,213219,51,0.003479,0.000000,0.000000
39.21875,-78.28125,213220,51,0.000641,0.000000,0.000000
39.21875,-78.21875,213221,51,0.056229,0.000000,0.000000
39.21875,-78.15625,213222,51,0.063370,0.000000,0.000000
39.21875,-78.09375,213223,51,0.002350,0.000000,0.000000
39.21875,-78.03125,213224,51,0.000687,0.000000,0.000000
39.21875,-77.96875,213225,51,0.009003,0.000000,0.000000
39.21875,-77.90625,213226,54,0.001770,0.000000,0.000000
39.21875,-77.84375,213227,54,0.000534,0.000000,0.000000
39.21875,-77.78125,213228,51,0.000641,0.000000,0.000000
39.21875,-77.71875,213229,51,0.001099,0.000000,0.000000
39.21875,-77.65625,213230,51,0.002213,0.000000,0.000000
39.21875,-77.59375,213231,51,0.000549,0.000000,0.000000
39.21875,-77.53125,213232,51,0.000488,0.000000,0.000000
39.21875,-77.46875,213233,51,0.000458,0.000000,0.000000
39.21875,-77.40625,213234,24,0.000031,0.000000,0.000000
39.21875,-77.34375,213235,24,0.000015,0.000000,0.000000
39.21875,-77.28125,213236,24,0.000031,0.000000,0.000000
39.21875,-77.21875,213237,24,0.000214,0.000000,0.000000
39.21875,-77.15625,213238,24,0.000031,0.000000,0.000000
39.21875,-77.09375,213239,24,0.000031,0.000000,0.000000
39.21875,-76.90625,213242,24,0.000061,0.000000,0.000000
39.21875,-75.90625,213258,24,0.000015,0.000000,0.000000
39.21875,-75.84375,213259,24,0.000031,0.000000,0.000000
39.21875,-75.71875,213261,10,0.000015,0.000000,0.000000
39.21875,-75.65625,213262,10,0.000244,0.000000,0.000000
39.21875,-75.59375,213263,10,0.000900,0.000000,0.000000
39.21875,-75.53125,213264,10,0.000443,0.000000,0.000000
39.21875,-75.46875,213265,10,0.000061,0.000000,0.000000
39.15625,-122.40625,211578,6,0.000000,0.000000,0.000229
39.15625,-122.34375,211579,6,0.000000,0.000000,0.000046
39.15625,-122.28125,211580,6,0.000000,0.000000,0.081802
39.15625,-122.21875,211581,6,0.000000,0.000000,0.079681
39.15625,-122.15625,211582,6,0.000000,0.000000,0.049255
39.15625,-122.09375,211583,6,0.000000,0.000000,0.021378
39.15625,-122.03125,211584,6,0.000000,0.000000,0.005188
39.15625,-121.96875,211585,6,0.000000,0.000000,0.078659
39.15625,-121.90625,211586,6,0.000000,0.000000,0.332718
39.15625,-121.84375,211587,6,0.000000,0.000000,0.040009
39.15625,-121.78125,211588,6,0.000000,0.000000,0.029861
39.15625,-121.71875,211589,6,0.000000,0.000000,0.103882
39.15625,-121.65625,211590,6,0.000000,0.000000,0.213394
39.15625,-121.59375,211591,6,0.000000,0.000000,0.230164
39.15625,-121.53125,211592,6,0.000000,0.000000,0.273498
39.15625,-121.46875,211593,6,0.000000,0.000000,0.029648
39.15625,-121.40625,211594,6,0.000000,0.000000,0.000122
39.15625,-108.84375,211795,8,0.000000,0.000061,0.000000
39.15625,-106.78125,211828,8,0.000046,0.000000,0.000000
39.15625,-94.21875,212029,29,0.000061,0.000000,0.000000
39.15625,-94.15625,212030,29,0.000031,0.000000,0.000000
39.15625,-94.09375,212031,29,0.000031,0.000000,0.000000
39.15625,-79.03125,212272,54,0.000015,0.000000,0.000000
39.15625,-78.96875,212273,54,0.000015,0.000000,0.000000
39.15625,-78.90625,212274,54,0.000031,0.000000,0.000000
39.15625,-78.78125,212276,54,0.000015,0.000000,0.000000
39.15625,-78.71875,212277,54,0.000092,0.000000,0.000000
39.15625,-78.65625,212278,54,0.000015,0.000000,0.000000
39.15625,-78.53125,212280,54,0.000183,0.000000,0.000000
39.15625,-78.46875,212281,54,0.000305,0.000000,0.000000
39.15625,-78.40625,212282,51,0.000290,0.000000,0.000000
39.15625,-78.34375,212283,51,0.000931,0.000000,0.000000
39.15625,-78.28125,212284,51,0.058060,0.000000,0.000000
39.15625,-78.21875,212285,51,0.034180,0.000000,0.000000
39.15625,-78.15625,212286,51,0.001038,0.000000,0.000000
39.15625,-78.09375,212287,51,0.002380,0.000000,0.000000
39.15625,-78.03125,212288,51,0.001709,0.000000,0.000000
39.15625,-77.96875,212289,51,0.000717,0.000000,0.000000
39.15625,-77.90625,212290,51,0.002655,0.000000,0.000000
39.15625,-77.84375,212291,51,0.001526,0.000000,0.000000
39.15625,-77.78125,212292,51,0.000259,0.000000,0.000000
39.15625,-77.71875,212293,51,0.000473,0.000000,0.000000
39.15625,-77.65625,212294,51,0.000305,0.000000,0.000000
39.15625,-77.59375,212295,51,0.000061,0.000000,0.000000
39.15625,-77.53125,212296,51,0.000183,0.000000,0.000000
39.15625,-77.40625,212298,24,0.000046,0.000000,0.000000
39.15625,-77.15625,212302,24,0.000061,0.000000,0.000000
39.15625,-76.96875,212305,24,0.000031,0.000000,0.000000
39.15625,-75.71875,212325,10,0.000031,0.000000,0.000000
39.15625,-75.65625,212326,10,0.000290,0.000000,0.000000
39.15625,-75.59375,212327,10,0.000763,0.000000,0.000000
39.15625,-75.53125,212328,10,0.002609,0.000000,0.000000
39.15625,-75.46875,212329,10,0.000259,0.000000,0.000000
39.15625,-74.90625,212338,34,0.000061,0.000000,0.000000
39.09375,-122.65625,210638,6,0.000000,0.000000,0.000046
39.09375,-122.40625,210642,6,0.000000,0.000000,0.000153
39.09375,-122.28125,210644,6,0.000000,0.000000,0.007141
39.09375,-122.21875,210645,6,0.000000,0.000000,0.035583
39.09375,-122.15625,210646,6,0.000000,0.000000,0.082916
39.09375,-122.09375,210647,6,0.000000,0.000000,0.045380
39.09375,-122.03125,210648,6,0.000000,0.000000,0.017593
39.09375,-121.96875,210649,6,0.000000,0.000000,0.051880
39.09375,-121.90625,210650,6,0.000000,0.000000,0.130249
39.09375,-121.84375,210651,6,0.000000,0.000000,0.062714
39.09375,-121.78125,210652,6,0.000000,0.000000,0.025528
39.09375,-121.71875,210653,6,0.000000,0.000000,0.053497
39.09375,-121.65625,210654,6,0.000000,0.000000,0.440704
39.09375,-121.59375,210655,6,0.000000,0.000000,0.216171
39.09375,-121.53125,210656,6,0.000000,0.000000,0.007751
39.09375,-121.46875,210657,6,0.000000,0.000000,0.014938
39.09375,-121.40625,210658,6,0.000000,0.000000,0.014435
39.09375,-121.34375,210659,6,0.000000,0.000000,0.008484
39.09375,-108.65625,210862,8,0.000000,0.000198,0.000000
39.09375,-108.59375,210863,8,0.000000,0.000229,0.000000
39.09375,-108.46875,210865,8,0.000000,0.001175,0.000000
39.09375,-108.40625,210866,8,0.000000,0.016006,0.000000
39.09375,-108.34375,210867,8,0.000000,0.008438,0.000000
39.09375,-107.34375,210883,8,0.000031,0.000000,0.000000
39.09375,-94.21875,211093,29,0.000107,0.000000,0.000000
39.09375,-94.03125,211096,29,0.000015,0.000000,0.000000
39.09375,-93.21875,211109,29,0.000031,0.000000,0.000000
39.09375,-90.53125,211152,17,0.000000,0.000000,0.000031
39.09375,-79.09375,211335,54,0.000046,0.000000,0.000000
39.09375,-79.03125,211336,54,0.000076,0.000000,0.000000
39.09375,-78.96875,211337,54,0.000046,0.000000,0.000000
39.09375,-78.78125,211340,54,0.000046,0.000000,0.000000
39.09375,-78.71875,211341,54,0.000031,0.000000,0.000000
39.09375,-78.65625,211342,54,0.000076,0.000000,0.000000
39.09375,-78.59375,211343,54,0.000519,0.000000,0.000000
39.09375,-78.53125,211344,54,0.000229,0.000000,0.000000
39.09375,-78.46875,211345,51,0.000656,0.000000,0.000000
39.09375,-78.40625,211346,51,0.002136,0.000000,0.000000
39.09375,-78.34375,211347,51,0.003998,0.000000,0.000000
39.09375,-78.28125,211348,51,0.068497,0.000000,0.000000
39.09375,-78.21875,211349,51,0.031296,0.000000,0.000000
39.09375,-78.15625,211350,51,0.001694,0.000000,0.000000
39.09375,-78.09375,211351,51,0.000717,0.000000,0.000000
39.09375,-78.03125,211352,51,0.000183,0.000000,0.000000
39.09375,-77.96875,211353,51,0.001328,0.000000,0.000000
39.09375,-77.90625,211354,51,0.001175,0.000000,0.000000
39.09375,-77.84375,211355,51,0.000061,0.000000,0.000000
39.09375,-77.34375,211363,24,0.000015,0.000000,0.000000
39.09375,-76.15625,211382,24,0.000046,0.000000,0.000000
39.09375,-76.03125,211384,24,0.000061,0.000000,0.000000
39.09375,-75.90625,211386,24,0.000031,0.000000,0.000000
39.09375,-75.71875,211389,10,0.000153,0.000000,0.000000
39.09375,-75.65625,211390,10,0.000275,0.000000,0.000000
39.09375,-75.59375,211391,10,0.004074,0.000000,0.000000
39.09375,-75.53125,211392,10,0.007980,0.000000,0.000000
39.09375,-75.46875,211393,10,0.000534,0.000000,0.000000
39.09375,-75.40625,211394,10,0.000015,0.000000,0.000000
39.03125,-122.71875,209701,6,0.000000,0.000000,0.001007
39.03125,-122.65625,209702,6,0.000000,0.000000,0.000687
39.03125,-122.59375,209703,6,0.000000,0.000000,0.003479
39.03125,-122.28125,209708,6,0.000000,0.000000,0.000031
39.03125,-122.21875,209709,6,0.000000,0.000000,0.000259
39.03125,-122.15625,209710,6,0.000000,0.000000,0.029892
39.03125,-122.09375,209711,6,0.000000,0.000000,0.047470
39.03125,-122.03125,209712,6,0.000000,0.000000,0.092865
39.03125,-121.96875,209713,6,0.000000,0.000000,0.084305
39.03125,-121.90625,209714,6,0.000000,0.000000,0.078766
39.03125,-121.84375,209715,6,0.000000,0.000000,0.092484
39.03125,-121.78125,209716,6,0.000000,0.000000,0.055969
39.03125,-121.71875,209717,6,0.000000,0.000000,0.074829
39.03125,-121.65625,209718,6,0.000000,0.000000,0.549759
39.03125,-121.59375,209719,6,0.000000,0.000000,0.333221
39.03125,-121.53125,209720,6,0.000000,0.000000,0.029816
39.03125,-121.46875,209721,6,0.000000,0.000000,0.120987
39.03125,-121.40625,209722,6,0.000000,0.000336,0.205277
39.03125,-121.34375,209723,6,0.000000,0.000000,0.039505
39.03125,-108.65625,209926,8,0.000000,0.000046,0.000000
39.03125,-108.59375,209927,8,0.000000,0.000015,0.000000
39.03125,-108.53125,209928,8,0.000000,0.000107,0.000000
39.03125,-108.46875,209929,8,0.000000,0.008041,0.000000
39.03125,-108.40625,209930,8,0.000000,0.007217,0.000000
39.03125,-107.34375,209947,8,0.000015,0.000000,0.000000
39.03125,-93.84375,210163,29,0.000031,0.000000,0.000000
39.03125,-79.15625,210398,54,0.000061,0.000000,0.000000
39.03125,-79.03125,210400,54,0.000015,0.000000,0.000000
39.03125,-78.84375,210403,54,0.000031,0.000000,0.000000
39.03125,-78.78125,210404,54,0.000015,0.000000,0.000000
39.03125,-78.71875,210405,54,0.000137,0.000000,0.000000
39.03125,-78.53125,210408,51,0.001144,0.000000,0.000000
39.03125,-78.46875,210409,51,0.002518,0.000000,0.000000
39.03125,-78.40625,210410,51,0.000610,0.000000,0.000000
39.03125,-78.34375,210411,51,0.003983,0.000000,0.000000
39.03125,-78.28125,210412,51,0.008026,0.000000,0.000000
39.03125,-78.21875,210413,51,0.000061,0.000000,0.000000
39.03125,-78.15625,210414,51,0.000183,0.000000,0.000000
39.03125,-78.09375,210415,51,0.000305,0.000000,0.000000
39.03125,-78.03125,210416,51,0.000259,0.000000,0.000000
39.03125,-77.96875,210417,51,0.000137,0.000000,0.000000
39.03125,-77.84375,210419,51,0.000061,0.000000,0.000000
39.03125,-77.71875,210421,51,0.000046,0.000000,0.000000
39.03125,-77.53125,210424,51,0.000092,0.000000,0.000000
39.03125,-75.96875,210449,24,0.000244,0.000000,0.000000
39.03125,-75.90625,210450,24,0.000046,0.000000,0.000000
39.03125,-75.84375,210451,24,0.000015,0.000000,0.000000
39.03125,-75.71875,210453,10,0.000381,0.000000,0.000000
39.03125,-75.65625,210454,10,0.001236,0.000000,0.000000
39.03125,-75.59375,210455,10,0.001404,0.000000,0.000000
39.03125,-75.53125,210456,10,0.000748,0.000000,0.000000
39.03125,-75.46875,210457,10,0.000473,0.000000,0.000000
39.03125,-75.40625,210458,10,0.000076,0.000000,0.000000
38.96875,-122.71875,208765,6,0.000000,0.000000,0.000092
38.96875,-122.65625,208766,6,0.000000,0.000000,0.000076
38.96875,-122.59375,208767,6,0.000000,0.000000,0.004364
38.96875,-122.15625,208774,6,0.000000,0.000000,0.001083
38.96875,-122.09375,208775,6,0.000000,0.000000,0.037582
38.96875,-122.03125,208776,6,0.000000,0.000000,0.100082
38.96875,-121.96875,208777,6,0.000000,0.000000,0.080643
38.96875,-121.90625,208778,6,0.000000,0.000000,0.014328
38.96875,-121.84375,208779,6,0.000000,0.000000,0.167084
38.96875,-121.78125,208780,6,0.000000,0.000000,0.011536
38.96875,-121.71875,208781,6,0.000000,0.000000,0.013489
38.96875,-121.65625,208782,6,0.000000,0.000000,0.099533
38.96875,-121.59375,208783,6,0.000000,0.000000,0.348480
38.96875,-121.53125,208784,6,0.000000,0.000000,0.258011
38.96875,-121.46875,208785,6,0.000000,0.000122,0.376785
38.96875,-121.40625,208786,6,0.000031,0.000809,0.128448
38.96875,-121.34375,208787,6,0.000000,0.000000,0.003098
38.96875,-121.28125,208788,6,0.000000,0.000000,0.000900
38.96875,-121.21875,208789,6,0.000000,0.000000,0.000076
38.96875,-108.46875,208993,8,0.000000,0.000031,0.000000
38.96875,-108.40625,208994,8,0.000000,0.000076,0.000000
38.96875,-108.34375,208995,8,0.000000,0.000198,0.000000
38.96875,-108.28125,208996,8,0.000000,0.000092,0.000000
38.96875,-107.96875,209001,8,0.001297,0.000061,0.000000
38.96875,-107.90625,209002,8,0.000885,0.000031,0.000000
38.96875,-79.53125,209456,54,0.000076,0.000000,0.000000
38.96875,-78.78125,209468,54,0.000031,0.000000,0.000000
38.96875,-78.71875,209469,54,0.000015,0.000000,0.000000
38.96875,-78.65625,209470,54,0.000031,0.000000,0.000000
38.96875,-78.46875,209473,51,0.000290,0.000000,0.000000
38.96875,-78.40625,209474,51,0.000336,0.000000,0.000000
38.96875,-78.34375,209475,51,0.000031,0.000000,0.000000
38.96875,-78.28125,209476,51,0.000107,0.000000,0.000000
38.96875,-78.21875,209477,51,0.000336,0.000000,0.000000
38.96875,-78.09375,209479,51,0.000137,0.000000,0.000000
38.96875,-78.03125,209480,51,0.000031,0.000000,0.000000
38.96875,-77.96875,209481,51,0.006287,0.000000,0.000000
38.96875,-77.78125,209484,51,0.000046,0.000000,0.000000
38.96875,-77.53125,209488,51,0.000015,0.000000,0.000000
38.96875,-75.90625,209514,24,0.000015,0.000000,0.000000
38.96875,-75.78125,209516,24,0.000031,0.000000,0.000000
38.96875,-75.71875,209517,10,0.000229,0.000000,0.000000
38.96875,-75.65625,209518,10,0.000305,0.000000,0.000000
38.96875,-75.59375,209519,10,0.000183,0.000000,0.000000
38.96875,-75.53125,209520,10,0.000488,0.000000,0.000000
38.96875,-75.46875,209521,10,0.000427,0.000000,0.000000
38.96875,-75.40625,209522,10,0.000046,0.000000,0.000000
38.96875,-75.34375,209523,10,0.000076,0.000000,0.000000
38.90625,-122.78125,207828,6,0.000000,0.000000,0.001266
38.90625,-122.71875,207829,6,0.000000,0.000000,0.007050
38.90625,-122.65625,207830,6,0.000000,0.000000,0.001694
38.90625,-122.59375,207831,6,0.000000,0.000000,0.000244
38.90625,-122.34375,207835,6,0.000000,0.000000,0.000031
38.90625,-122.21875,207837,6,0.000000,0.000000,0.014038
38.90625,-122.09375,207839,6,0.000000,0.000000,0.019257
38.90625,-122.03125,207840,6,0.000000,0.000000,0.032425
38.90625,-121.96875,207841,6,0.000000,0.000000,0.094116
38.90625,-121.90625,207842,6,0.000000,0.000000,0.113861
38.90625,-121.84375,207843,6,0.000000,0.000000,0.195480
38.90625,-121.78125,207844,6,0.000000,0.000000,0.073914
38.90625,-121.71875,207845,6,0.000000,0.000000,0.000137
38.90625,-121.65625,207846,6,0.000000,0.000000,0.003815
38.90625,-121.59375,207847,6,0.000000,0.000000,0.231705
38.90625,-121.53125,207848,6,0.000000,0.000000,0.022018
38.90625,-121.46875,207849,6,0.000000,0.000000,0.003494
38.90625,-121.40625,207850,6,0.000000,0.000000,0.010941
38.90625,-121.34375,207851,6,0.000000,0.000000,0.012024
38.90625,-121.28125,207852,6,0.000000,0.000015,0.002838
38.90625,-121.21875,207853,6,0.000000,0.000000,0.000778
38.90625,-121.15625,207854,6,0.000000,0.000000,0.000031
38.90625,-108.40625,208058,8,0.000000,0.000031,0.000000
38.90625,-108.34375,208059,8,0.000000,0.000046,0.000000
38.90625,-108.28125,208060,8,0.000000,0.000046,0.000000
38.90625,-108.03125,208064,8,0.000244,0.000000,0.000000
38.90625,-107.96875,208065,8,0.017242,0.000916,0.000000
38.90625,-107.90625,208066,8,0.004593,0.000458,0.000000
38.90625,-107.84375,208067,8,0.000061,0.000000,0.000000
38.90625,-107.78125,208068,8,0.000046,0.000000,0.000000
38.90625,-107.59375,208071,8,0.001480,0.000351,0.000000
38.90625,-90.59375,208343,17,0.000000,0.000000,0.000076
38.90625,-90.53125,208344,17,0.000000,0.000000,0.000092
38.90625,-84.46875,208441,21,0.000000,0.000000,0.000015
38.90625,-79.90625,208514,54,0.000015,0.000000,0.000000
38.90625,-79.53125,208520,54,0.000031,0.000000,0.000000
38.90625,-78.96875,208529,54,0.000015,0.000000,0.000000
38.90625,-78.90625,208530,54,0.000031,0.000000,0.000000
38.90625,-78.78125,208532,54,0.000061,0.000000,0.000000
38.90625,-78.59375,208535,51,0.000031,0.000000,0.000000
38.90625,-78.53125,208536,51,0.000061,0.000000,0.000000
38.90625,-78.46875,208537,51,0.000183,0.000000,0.000000
38.90625,-78.40625,208538,51,0.000153,0.000000,0.000000
38.90625,-78.28125,208540,51,0.000061,0.000000,0.000000
38.90625,-78.21875,208541,51,0.000153,0.000000,0.000000
38.90625,-78.15625,208542,51,0.001007,0.000000,0.000000
38.90625,-78.09375,208543,51,0.000320,0.000000,0.000000
38.90625,-78.03125,208544,51,0.000549,0.000000,0.000000
38.90625,-77.96875,208545,51,0.000641,0.000000,0.000000
38.90625,-77.53125,208552,51,0.000061,0.000000,0.000000
38.90625,-76.09375,208575,24,0.000046,0.000000,0.000000
38.90625,-76.03125,208576,24,0.000031,0.000000,0.000000
38.90625,-75.96875,208577,24,0.000061,0.000000,0.000000
38.90625,-75.90625,208578,24,0.000031,0.000000,0.000000
38.90625,-75.84375,208579,24,0.000122,0.000000,0.000000
38.90625,-75.78125,208580,24,0.000015,0.000000,0.000000
38.90625,-75.71875,208581,10,0.000244,0.000000,0.000000
38.90625,-75.65625,208582,10,0.000168,0.000000,0.000000
38.90625,-75.59375,208583,10,0.000153,0.000000,0.000000
38.90625,-75.53125,208584,10,0.000168,0.000000,0.000000
38.90625,-75.46875,208585,10,0.000671,0.000000,0.000000
38.90625,-75.40625,208586,10,0.000107,0.000000,0.000000
38.84375,-122.65625,206894,6,0.000000,0.000000,0.000183
38.84375,-122.59375,206895,6,0.000000,0.000000,0.000031
38.84375,-122.21875,206901,6,0.000000,0.000000,0.031036
38.84375,-122.15625,206902,6,0.000000,0.000000,0.001205
