"countyname","location"
"Malheur","43.96875_-117.65625"
"Malheur","43.96875_-117.65625"
"Malheur","43.96875_-117.65625"
"Malheur","43.96875_-117.59375"
"Malheur","43.96875_-117.59375"
"Malheur","43.96875_-117.46875"
"Malheur","43.96875_-117.46875"
"Malheur","43.96875_-117.46875"
"Malheur","43.96875_-117.40625"
"Malheur","43.96875_-117.40625"
"Malheur","43.96875_-117.40625"
"Malheur","43.96875_-117.40625"
"Malheur","43.96875_-117.40625"
"Malheur","43.96875_-117.40625"
"Malheur","43.96875_-117.34375"
"Malheur","43.96875_-117.34375"
"Malheur","43.96875_-117.34375"
"Malheur","43.96875_-117.34375"
"Malheur","43.96875_-117.34375"
"Malheur","43.96875_-117.34375"
"Malheur","43.96875_-117.28125"
"Malheur","43.96875_-117.28125"
"Malheur","43.96875_-117.28125"
"Malheur","43.96875_-117.28125"
"Malheur","43.96875_-117.28125"
"Malheur","43.96875_-117.28125"
"Malheur","43.96875_-117.28125"
"Malheur","43.96875_-117.21875"
"Malheur","43.96875_-117.21875"
"Malheur","43.96875_-117.21875"
"Malheur","43.96875_-117.21875"
"Malheur","43.96875_-117.21875"
"Malheur","43.96875_-117.21875"
"Malheur","43.96875_-117.21875"
"Malheur","43.96875_-117.15625"
"Malheur","43.96875_-117.15625"
"Malheur","43.96875_-117.15625"
"Malheur","43.96875_-117.15625"
"Malheur","43.96875_-117.15625"
"Malheur","43.96875_-117.15625"
"Malheur","43.96875_-117.15625"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.09375"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-117.03125"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Malheur","43.96875_-116.96875"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.90625"
"Payette","43.96875_-116.84375"
"Payette","43.96875_-116.84375"
"Payette","43.96875_-116.84375"
"Payette","43.96875_-116.84375"
"Payette","43.96875_-116.84375"
"Payette","43.96875_-116.84375"
"Payette","43.96875_-116.84375"
"Payette","43.96875_-116.78125"
"Payette","43.96875_-116.78125"
"Payette","43.96875_-116.78125"
"Payette","43.96875_-116.78125"
"Payette","43.96875_-116.78125"
"Payette","43.96875_-116.78125"
"Payette","43.96875_-116.71875"
"Payette","43.96875_-116.71875"
"Payette","43.96875_-116.71875"
"Payette","43.96875_-116.71875"
"Gem","43.96875_-116.65625"
"Gem","43.96875_-116.65625"
"Gem","43.96875_-116.65625"
"Gem","43.96875_-116.65625"
"Gem","43.96875_-116.53125"
"Gem","43.96875_-116.53125"
"Gem","43.96875_-116.53125"
"Gem","43.96875_-116.46875"
"Gem","43.96875_-116.34375"
"Gem","43.96875_-116.34375"
"Gem","43.96875_-116.34375"
"Gem","43.96875_-116.34375"
"Boise","43.96875_-116.15625"
"Boise","43.96875_-116.15625"
"Custer","43.96875_-114.78125"
"Fremont","43.96875_-111.96875"
"Fremont","43.96875_-111.96875"
"Fremont","43.96875_-111.96875"
"Fremont","43.96875_-111.90625"
"Fremont","43.96875_-111.90625"
"Fremont","43.96875_-111.90625"
"Fremont","43.96875_-111.84375"
"Fremont","43.96875_-111.84375"
"Fremont","43.96875_-111.84375"
"Fremont","43.96875_-111.84375"
"Fremont","43.96875_-111.84375"
"Fremont","43.96875_-111.78125"
"Fremont","43.96875_-111.78125"
"Fremont","43.96875_-111.78125"
"Fremont","43.96875_-111.78125"
"Fremont","43.96875_-111.78125"
"Fremont","43.96875_-111.78125"
"Fremont","43.96875_-111.71875"
"Fremont","43.96875_-111.71875"
"Fremont","43.96875_-111.71875"
"Fremont","43.96875_-111.71875"
"Fremont","43.96875_-111.71875"
"Fremont","43.96875_-111.71875"
"Fremont","43.96875_-111.71875"
"Fremont","43.96875_-111.65625"
"Fremont","43.96875_-111.65625"
"Fremont","43.96875_-111.65625"
"Fremont","43.96875_-111.65625"
"Fremont","43.96875_-111.65625"
"Fremont","43.96875_-111.65625"
"Fremont","43.96875_-111.59375"
"Fremont","43.96875_-111.59375"
"Fremont","43.96875_-111.59375"
"Fremont","43.96875_-111.59375"
"Fremont","43.96875_-111.59375"
"Fremont","43.96875_-111.59375"
"Fremont","43.96875_-111.53125"
"Fremont","43.96875_-111.53125"
"Fremont","43.96875_-111.53125"
"Fremont","43.96875_-111.53125"
"Fremont","43.96875_-111.46875"
"Fremont","43.96875_-111.46875"
"Fremont","43.96875_-111.46875"
"Fremont","43.96875_-111.46875"
"Fremont","43.96875_-111.40625"
"Fremont","43.96875_-111.40625"
"Fremont","43.96875_-111.40625"
"Fremont","43.96875_-111.40625"
"Fremont","43.96875_-111.34375"
"Fremont","43.96875_-111.34375"
"Fremont","43.96875_-111.34375"
"Fremont","43.96875_-111.34375"
"Fremont","43.96875_-111.28125"
"Fremont","43.96875_-111.28125"
"Fremont","43.96875_-111.28125"
"Fremont","43.96875_-111.28125"
"Fremont","43.96875_-111.21875"
"Fremont","43.96875_-111.21875"
"Fremont","43.96875_-111.21875"
"Fremont","43.96875_-111.15625"
"Fremont","43.96875_-111.15625"
"Fremont","43.96875_-111.15625"
"Deschutes","44.03125_-121.34375"
"Deschutes","44.03125_-121.28125"
"Deschutes","44.03125_-121.28125"
"Deschutes","44.03125_-121.21875"
"Deschutes","44.03125_-121.21875"
"Deschutes","44.03125_-121.21875"
"Deschutes","44.03125_-121.15625"
"Deschutes","44.03125_-121.15625"
"Deschutes","44.03125_-121.09375"
"Deschutes","44.03125_-121.09375"
"Deschutes","44.03125_-121.09375"
"Crook","44.03125_-120.96875"
"Crook","44.03125_-120.78125"
"Crook","44.03125_-120.71875"
"Crook","44.03125_-120.65625"
"Crook","44.03125_-120.59375"
"Crook","44.03125_-120.53125"
"Crook","44.03125_-120.46875"
"Crook","44.03125_-120.40625"
"Crook","44.03125_-120.34375"
"Crook","44.03125_-120.28125"
"Crook","44.03125_-120.15625"
"Crook","44.03125_-120.03125"
"Crook","44.03125_-119.96875"
"Crook","44.03125_-119.90625"
"Crook","44.03125_-119.84375"
"Crook","44.03125_-119.84375"
"Crook","44.03125_-119.78125"
"Crook","44.03125_-119.71875"
"Crook","44.03125_-119.65625"
"Crook","44.03125_-119.65625"
"Grant","44.03125_-119.59375"
"Grant","44.03125_-119.59375"
"Grant","44.03125_-119.53125"
"Grant","44.03125_-119.46875"
"Grant","44.03125_-119.40625"
"Grant","44.03125_-119.34375"
"Grant","44.03125_-119.34375"
"Grant","44.03125_-119.28125"
"Harney","44.03125_-118.78125"
"Harney","44.03125_-118.71875"
"Harney","44.03125_-118.65625"
"Harney","44.03125_-118.59375"
"Harney","44.03125_-118.53125"
"Harney","44.03125_-118.46875"
"Harney","44.03125_-118.40625"
"Grant","44.03125_-118.34375"
"Grant","44.03125_-118.28125"
"Malheur","44.03125_-118.21875"
"Malheur","44.03125_-118.21875"
"Malheur","44.03125_-118.15625"
"Malheur","44.03125_-117.90625"
"Malheur","44.03125_-117.90625"
"Malheur","44.03125_-117.84375"
"Malheur","44.03125_-117.84375"
"Malheur","44.03125_-117.78125"
"Malheur","44.03125_-117.78125"
"Malheur","44.03125_-117.71875"
"Malheur","44.03125_-117.71875"
"Malheur","44.03125_-117.65625"
"Malheur","44.03125_-117.46875"
"Malheur","44.03125_-117.40625"
"Malheur","44.03125_-117.40625"
"Malheur","44.03125_-117.34375"
"Malheur","44.03125_-117.28125"
"Malheur","44.03125_-117.28125"
"Malheur","44.03125_-117.28125"
"Malheur","44.03125_-117.28125"
"Malheur","44.03125_-117.28125"
"Malheur","44.03125_-117.28125"
"Malheur","44.03125_-117.21875"
"Malheur","44.03125_-117.21875"
"Malheur","44.03125_-117.21875"
"Malheur","44.03125_-117.21875"
"Malheur","44.03125_-117.21875"
"Malheur","44.03125_-117.21875"
"Malheur","44.03125_-117.21875"
"Malheur","44.03125_-117.15625"
"Malheur","44.03125_-117.15625"
"Malheur","44.03125_-117.15625"
"Malheur","44.03125_-117.15625"
"Malheur","44.03125_-117.15625"
"Malheur","44.03125_-117.09375"
"Malheur","44.03125_-117.09375"
"Malheur","44.03125_-117.09375"
"Malheur","44.03125_-117.09375"
"Malheur","44.03125_-117.09375"
"Malheur","44.03125_-117.09375"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-117.03125"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Malheur","44.03125_-116.96875"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.90625"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.84375"
"Payette","44.03125_-116.78125"
"Payette","44.03125_-116.78125"
"Payette","44.03125_-116.78125"
"Payette","44.03125_-116.78125"
"Payette","44.03125_-116.59375"
"Payette","44.03125_-116.59375"
"Payette","44.03125_-116.59375"
"Payette","44.03125_-116.53125"
"Payette","44.03125_-116.53125"
"Gem","44.03125_-116.28125"
"Custer","44.03125_-114.84375"
"Fremont","44.03125_-111.71875"
"Fremont","44.03125_-111.65625"
"Fremont","44.03125_-111.65625"
"Fremont","44.03125_-111.65625"
"Fremont","44.03125_-111.65625"
"Fremont","44.03125_-111.59375"
"Fremont","44.03125_-111.59375"
"Fremont","44.03125_-111.59375"
"Fremont","44.03125_-111.53125"
"Fremont","44.03125_-111.53125"
"Fremont","44.03125_-111.53125"
"Fremont","44.03125_-111.53125"
"Fremont","44.03125_-111.53125"
"Fremont","44.03125_-111.53125"
"Fremont","44.03125_-111.46875"
"Fremont","44.03125_-111.46875"
"Fremont","44.03125_-111.46875"
"Fremont","44.03125_-111.46875"
"Fremont","44.03125_-111.46875"
"Fremont","44.03125_-111.40625"
"Fremont","44.03125_-111.40625"
"Fremont","44.03125_-111.40625"
"Fremont","44.03125_-111.40625"
"Fremont","44.03125_-111.34375"
"Fremont","44.03125_-111.34375"
"Fremont","44.03125_-111.34375"
"Fremont","44.03125_-111.34375"
"Fremont","44.03125_-111.34375"
"Fremont","44.03125_-111.28125"
"Fremont","44.03125_-111.28125"
"Fremont","44.03125_-111.28125"
"Fremont","44.03125_-111.28125"
"Fremont","44.03125_-111.21875"
"Fremont","44.03125_-111.21875"
"Fremont","44.03125_-111.21875"
"Fremont","44.03125_-111.21875"
"Fremont","44.03125_-111.21875"
"Fremont","44.03125_-111.15625"
"Fremont","44.03125_-111.15625"
"Deschutes","44.09375_-121.34375"
"Deschutes","44.09375_-121.34375"
"Deschutes","44.09375_-121.28125"
"Deschutes","44.09375_-121.28125"
"Deschutes","44.09375_-121.21875"
"Deschutes","44.09375_-121.21875"
"Deschutes","44.09375_-121.21875"
"Deschutes","44.09375_-121.15625"
"Deschutes","44.09375_-121.15625"
"Deschutes","44.09375_-121.03125"
"Deschutes","44.09375_-121.03125"
"Deschutes","44.09375_-121.03125"
"Crook","44.09375_-120.96875"
"Crook","44.09375_-120.96875"
"Crook","44.09375_-120.78125"
"Crook","44.09375_-120.71875"
"Crook","44.09375_-120.65625"
"Crook","44.09375_-120.59375"
"Crook","44.09375_-120.53125"
"Crook","44.09375_-120.46875"
"Crook","44.09375_-120.46875"
"Crook","44.09375_-120.40625"
"Crook","44.09375_-120.34375"
"Crook","44.09375_-120.34375"
"Crook","44.09375_-120.28125"
"Crook","44.09375_-120.28125"
"Crook","44.09375_-120.21875"
"Crook","44.09375_-120.21875"
"Crook","44.09375_-120.15625"
"Crook","44.09375_-120.15625"
"Crook","44.09375_-120.15625"
"Crook","44.09375_-120.15625"
"Crook","44.09375_-120.09375"
"Crook","44.09375_-120.09375"
"Crook","44.09375_-120.09375"
"Crook","44.09375_-120.03125"
"Crook","44.09375_-120.03125"
"Crook","44.09375_-119.96875"
"Crook","44.09375_-119.96875"
"Crook","44.09375_-119.90625"
"Crook","44.09375_-119.90625"
"Crook","44.09375_-119.84375"
"Crook","44.09375_-119.84375"
"Crook","44.09375_-119.78125"
"Crook","44.09375_-119.78125"
"Crook","44.09375_-119.71875"
"Crook","44.09375_-119.65625"
"Crook","44.09375_-119.65625"
"Grant","44.09375_-119.59375"
"Grant","44.09375_-119.59375"
"Grant","44.09375_-119.53125"
"Grant","44.09375_-119.53125"
"Grant","44.09375_-119.46875"
"Grant","44.09375_-119.46875"
"Grant","44.09375_-119.40625"
"Grant","44.09375_-119.40625"
"Grant","44.09375_-119.34375"
"Grant","44.09375_-119.34375"
"Grant","44.09375_-119.28125"
"Grant","44.09375_-119.28125"
"Grant","44.09375_-118.59375"
"Grant","44.09375_-118.40625"
"Grant","44.09375_-118.34375"
"Grant","44.09375_-118.28125"
"Malheur","44.09375_-118.21875"
"Malheur","44.09375_-118.21875"
"Malheur","44.09375_-118.15625"
"Malheur","44.09375_-117.90625"
"Malheur","44.09375_-117.40625"
"Malheur","44.09375_-117.40625"
"Malheur","44.09375_-117.40625"
"Malheur","44.09375_-117.40625"
"Malheur","44.09375_-117.34375"
"Malheur","44.09375_-117.34375"
"Malheur","44.09375_-117.34375"
"Malheur","44.09375_-117.34375"
"Malheur","44.09375_-117.34375"
"Malheur","44.09375_-117.34375"
"Malheur","44.09375_-117.34375"
"Malheur","44.09375_-117.28125"
"Malheur","44.09375_-117.28125"
"Malheur","44.09375_-117.28125"
"Malheur","44.09375_-117.28125"
"Malheur","44.09375_-117.28125"
"Malheur","44.09375_-117.15625"
"Malheur","44.09375_-117.09375"
"Malheur","44.09375_-117.09375"
"Malheur","44.09375_-117.09375"
"Malheur","44.09375_-117.09375"
"Malheur","44.09375_-117.09375"
"Malheur","44.09375_-117.09375"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-117.03125"
"Malheur","44.09375_-116.96875"
"Malheur","44.09375_-116.96875"
"Malheur","44.09375_-116.96875"
"Malheur","44.09375_-116.96875"
"Malheur","44.09375_-116.96875"
"Malheur","44.09375_-116.96875"
"Malheur","44.09375_-116.96875"
"Payette","44.09375_-116.90625"
"Payette","44.09375_-116.90625"
"Payette","44.09375_-116.90625"
"Payette","44.09375_-116.90625"
"Payette","44.09375_-116.78125"
"Payette","44.09375_-116.78125"
"Payette","44.09375_-116.78125"
"Payette","44.09375_-116.71875"
"Payette","44.09375_-116.71875"
"Payette","44.09375_-116.71875"
"Payette","44.09375_-116.65625"
"Payette","44.09375_-116.65625"
"Boise","44.09375_-115.96875"
"Boise","44.09375_-115.96875"
"Custer","44.09375_-114.84375"
"Fremont","44.09375_-111.59375"
"Fremont","44.09375_-111.59375"
"Fremont","44.09375_-111.59375"
"Fremont","44.09375_-111.53125"
"Fremont","44.09375_-111.53125"
"Fremont","44.09375_-111.53125"
"Fremont","44.09375_-111.53125"
"Fremont","44.09375_-111.53125"
"Fremont","44.09375_-111.46875"
"Fremont","44.09375_-111.46875"
"Fremont","44.09375_-111.46875"
"Fremont","44.09375_-111.46875"
"Fremont","44.09375_-111.46875"
"Fremont","44.09375_-111.46875"
"Fremont","44.09375_-111.40625"
"Fremont","44.09375_-111.40625"
"Fremont","44.09375_-111.40625"
"Fremont","44.09375_-111.40625"
"Fremont","44.09375_-111.34375"
"Fremont","44.09375_-111.34375"
"Fremont","44.09375_-111.34375"
"Fremont","44.09375_-111.34375"
"Fremont","44.09375_-111.28125"
"Fremont","44.09375_-111.28125"
"Fremont","44.09375_-111.28125"
"Fremont","44.09375_-111.28125"
"Fremont","44.09375_-111.21875"
"Fremont","44.09375_-111.21875"
"Deschutes","44.15625_-121.40625"
"Deschutes","44.15625_-121.40625"
"Deschutes","44.15625_-121.40625"
"Deschutes","44.15625_-121.34375"
"Deschutes","44.15625_-121.34375"
"Deschutes","44.15625_-121.34375"
"Deschutes","44.15625_-121.28125"
"Deschutes","44.15625_-121.28125"
"Deschutes","44.15625_-121.21875"
"Crook","44.15625_-121.09375"
"Crook","44.15625_-121.09375"
"Crook","44.15625_-121.03125"
"Crook","44.15625_-121.03125"
"Crook","44.15625_-121.03125"
"Crook","44.15625_-120.96875"
"Crook","44.15625_-120.90625"
"Crook","44.15625_-120.84375"
"Crook","44.15625_-120.84375"
"Crook","44.15625_-120.84375"
"Crook","44.15625_-120.78125"
"Crook","44.15625_-120.71875"
"Crook","44.15625_-120.65625"
"Crook","44.15625_-120.59375"
"Crook","44.15625_-120.59375"
"Crook","44.15625_-120.53125"
"Crook","44.15625_-120.53125"
"Crook","44.15625_-120.46875"
"Crook","44.15625_-120.46875"
"Crook","44.15625_-120.40625"
"Crook","44.15625_-120.40625"
"Crook","44.15625_-120.34375"
"Crook","44.15625_-120.34375"
"Crook","44.15625_-120.28125"
"Crook","44.15625_-120.28125"
"Crook","44.15625_-120.21875"
"Crook","44.15625_-120.21875"
"Crook","44.15625_-120.15625"
"Crook","44.15625_-120.15625"
"Crook","44.15625_-120.09375"
"Crook","44.15625_-120.09375"
"Crook","44.15625_-120.03125"
"Crook","44.15625_-120.03125"
"Crook","44.15625_-120.03125"
"Crook","44.15625_-119.96875"
"Crook","44.15625_-119.96875"
"Crook","44.15625_-119.96875"
"Crook","44.15625_-119.90625"
"Crook","44.15625_-119.90625"
"Crook","44.15625_-119.90625"
"Crook","44.15625_-119.84375"
"Crook","44.15625_-119.84375"
"Crook","44.15625_-119.78125"
"Crook","44.15625_-119.78125"
"Crook","44.15625_-119.71875"
"Crook","44.15625_-119.71875"
"Crook","44.15625_-119.65625"
"Grant","44.15625_-119.59375"
"Grant","44.15625_-119.53125"
"Grant","44.15625_-119.46875"
"Grant","44.15625_-119.28125"
"Grant","44.15625_-118.65625"
"Grant","44.15625_-118.59375"
"Grant","44.15625_-118.53125"
"Grant","44.15625_-118.46875"
"Grant","44.15625_-118.40625"
"Grant","44.15625_-118.34375"
"Grant","44.15625_-118.28125"
"Malheur","44.15625_-118.21875"
"Malheur","44.15625_-118.21875"
"Malheur","44.15625_-118.15625"
"Malheur","44.15625_-118.09375"
"Malheur","44.15625_-118.03125"
"Malheur","44.15625_-117.90625"
"Malheur","44.15625_-117.90625"
"Malheur","44.15625_-117.65625"
"Malheur","44.15625_-117.46875"
"Malheur","44.15625_-117.46875"
"Malheur","44.15625_-117.46875"
"Malheur","44.15625_-117.46875"
"Malheur","44.15625_-117.46875"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.40625"
"Malheur","44.15625_-117.34375"
"Malheur","44.15625_-117.34375"
"Malheur","44.15625_-117.15625"
"Malheur","44.15625_-117.09375"
"Malheur","44.15625_-117.09375"
"Malheur","44.15625_-117.09375"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-117.03125"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.96875"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Malheur","44.15625_-116.90625"
"Gem","44.15625_-116.28125"
"Gem","44.15625_-116.28125"
"Gem","44.15625_-116.28125"
"Boise","44.15625_-115.96875"
"Custer","44.15625_-114.40625"
"Deschutes","44.21875_-121.46875"
"Deschutes","44.21875_-121.46875"
"Deschutes","44.21875_-121.40625"
"Deschutes","44.21875_-121.40625"
"Deschutes","44.21875_-121.40625"
"Deschutes","44.21875_-121.34375"
"Deschutes","44.21875_-121.34375"
"Deschutes","44.21875_-121.28125"
"Deschutes","44.21875_-121.28125"
"Deschutes","44.21875_-121.21875"
"Deschutes","44.21875_-121.21875"
"Deschutes","44.21875_-121.21875"
"Deschutes","44.21875_-121.15625"
"Deschutes","44.21875_-121.15625"
"Crook","44.21875_-121.09375"
"Crook","44.21875_-121.09375"
"Crook","44.21875_-121.03125"
"Crook","44.21875_-121.03125"
