"location","elevation","state_fips","state","lat","long","biofix"
"42.21875_-85.96875",231.9,"26","MI",42.21875,-85.96875,135.294961914062
"42.21875_-86.03125",222.9,"26","MI",42.21875,-86.03125,135.294961914062
"42.21875_-86.09375",222,"26","MI",42.21875,-86.09375,135.294961914062
"42.21875_-86.15625",208.5,"26","MI",42.21875,-86.15625,135.294961914062
"42.28125_-72.34375",177.1,"25","MA",42.28125,-72.34375,134.616618164063
"42.28125_-85.96875",217.9,"26","MI",42.28125,-85.96875,134.616618164063
"42.28125_-86.03125",224.1,"26","MI",42.28125,-86.03125,134.616618164063
"42.28125_-86.09375",218.4,"26","MI",42.28125,-86.09375,134.616618164063
"42.28125_-86.15625",205.3,"26","MI",42.28125,-86.15625,134.616618164063
"42.28125_-86.21875",203.5,"26","MI",42.28125,-86.21875,134.616618164063
"42.28125_-86.28125",203.2,"26","MI",42.28125,-86.28125,134.616618164063
"42.34375_-85.90625",234.9,"26","MI",42.34375,-85.90625,133.944094726563
"42.34375_-85.96875",232,"26","MI",42.34375,-85.96875,133.944094726563
"42.34375_-86.03125",213.1,"26","MI",42.34375,-86.03125,133.944094726563
"42.34375_-86.09375",209.9,"26","MI",42.34375,-86.09375,133.944094726563
"42.34375_-86.15625",200.6,"26","MI",42.34375,-86.15625,133.944094726563
"42.34375_-86.21875",201,"26","MI",42.34375,-86.21875,133.944094726563
"42.34375_-86.28125",196.2,"26","MI",42.34375,-86.28125,133.944094726563
"42.40625_-73.71875",69.8,"36","NY",42.40625,-73.71875,133.277391601562
"42.40625_-85.96875",223.1,"26","MI",42.40625,-85.96875,133.277391601562
"42.40625_-86.15625",198.6,"26","MI",42.40625,-86.15625,133.277391601562
"42.40625_-86.21875",191.3,"26","MI",42.40625,-86.21875,133.277391601562
"42.46875_-86.15625",197.5,"26","MI",42.46875,-86.15625,132.616508789063
"42.46875_-86.21875",194.5,"26","MI",42.46875,-86.21875,132.616508789063
"42.53125_-86.15625",195.9,"26","MI",42.53125,-86.15625,131.961446289062
"42.53125_-86.21875",207.2,"26","MI",42.53125,-86.21875,131.961446289062
"42.59375_-86.15625",205.6,"26","MI",42.59375,-86.15625,131.312204101563
"42.71875_-71.59375",101.1,"33","NH",42.71875,-71.59375,130.031180664063
"42.71875_-74.03125",172.2,"36","NY",42.71875,-74.03125,130.031180664063
"42.78125_-71.59375",105.7,"33","NH",42.78125,-71.59375,129.399399414063
"42.90625_-70.90625",29.5,"33","NH",42.90625,-70.90625,128.153297851563
"42.90625_-76.21875",328.6,"36","NY",42.90625,-76.21875,128.153297851563
"42.90625_-85.78125",192.2,"26","MI",42.90625,-85.78125,128.153297851563
"43.03125_-72.53125",268.6,"50","VT",43.03125,-72.53125,126.930477539063
"43.03125_-85.34375",258.9,"26","MI",43.03125,-85.34375,126.930477539063
"43.03125_-85.71875",232.3,"26","MI",43.03125,-85.71875,126.930477539063
"43.03125_-85.78125",224.3,"26","MI",43.03125,-85.78125,126.930477539063
"43.03125_-85.84375",212.3,"26","MI",43.03125,-85.84375,126.930477539063
"43.09375_-85.28125",261.6,"26","MI",43.09375,-85.28125,126.327797851562
"43.09375_-85.34375",269.5,"26","MI",43.09375,-85.34375,126.327797851562
"43.09375_-85.65625",236.6,"26","MI",43.09375,-85.65625,126.327797851562
"43.09375_-85.71875",247.7,"26","MI",43.09375,-85.71875,126.327797851562
"43.09375_-85.78125",250.7,"26","MI",43.09375,-85.78125,126.327797851562
"43.09375_-85.84375",230.7,"26","MI",43.09375,-85.84375,126.327797851562
"43.09375_-85.90625",210.8,"26","MI",43.09375,-85.90625,126.327797851562
"43.15625_-76.78125",133.5,"36","NY",43.15625,-76.78125,125.730938476563
"43.15625_-76.84375",128.3,"36","NY",43.15625,-76.84375,125.730938476563
"43.15625_-76.90625",124.9,"36","NY",43.15625,-76.90625,125.730938476563
"43.15625_-76.96875",134.2,"36","NY",43.15625,-76.96875,125.730938476563
"43.15625_-77.03125",141.6,"36","NY",43.15625,-77.03125,125.730938476563
"43.15625_-77.09375",144.8,"36","NY",43.15625,-77.09375,125.730938476563
"43.15625_-77.21875",150.4,"36","NY",43.15625,-77.21875,125.730938476563
"43.15625_-85.28125",265.6,"26","MI",43.15625,-85.28125,125.730938476563
"43.15625_-85.34375",263.7,"26","MI",43.15625,-85.34375,125.730938476563
"43.15625_-85.71875",240.3,"26","MI",43.15625,-85.71875,125.730938476563
"43.15625_-85.78125",257.3,"26","MI",43.15625,-85.78125,125.730938476563
"43.15625_-85.84375",233.6,"26","MI",43.15625,-85.84375,125.730938476563
"43.21875_-76.78125",130.4,"36","NY",43.21875,-76.78125,125.139899414063
"43.21875_-76.84375",111.5,"36","NY",43.21875,-76.84375,125.139899414063
"43.21875_-76.90625",104.4,"36","NY",43.21875,-76.90625,125.139899414063
"43.21875_-76.96875",106.4,"36","NY",43.21875,-76.96875,125.139899414063
"43.21875_-77.03125",126.3,"36","NY",43.21875,-77.03125,125.139899414063
"43.21875_-77.09375",136.6,"36","NY",43.21875,-77.09375,125.139899414063
"43.21875_-77.15625",138.9,"36","NY",43.21875,-77.15625,125.139899414063
"43.21875_-77.21875",133.8,"36","NY",43.21875,-77.21875,125.139899414063
"43.21875_-77.28125",132.5,"36","NY",43.21875,-77.28125,125.139899414063
"43.21875_-77.90625",147.3,"36","NY",43.21875,-77.90625,125.139899414063
"43.21875_-77.96875",158.2,"36","NY",43.21875,-77.96875,125.139899414063
"43.21875_-78.28125",178.9,"36","NY",43.21875,-78.28125,125.139899414063
"43.21875_-78.34375",171.8,"36","NY",43.21875,-78.34375,125.139899414063
"43.21875_-78.40625",159.9,"36","NY",43.21875,-78.40625,125.139899414063
"43.21875_-78.53125",145.2,"36","NY",43.21875,-78.53125,125.139899414063
"43.21875_-78.59375",133.2,"36","NY",43.21875,-78.59375,125.139899414063
"43.21875_-78.65625",124.5,"36","NY",43.21875,-78.65625,125.139899414063
"43.21875_-85.71875",244.4,"26","MI",43.21875,-85.71875,125.139899414063
"43.21875_-85.78125",252.8,"26","MI",43.21875,-85.78125,125.139899414063
"43.21875_-85.84375",235.4,"26","MI",43.21875,-85.84375,125.139899414063
"43.21875_-85.90625",218.5,"26","MI",43.21875,-85.90625,125.139899414063
"43.28125_-76.71875",99.5,"36","NY",43.28125,-76.71875,124.554680664063
"43.28125_-76.78125",102,"36","NY",43.28125,-76.78125,124.554680664063
"43.28125_-76.84375",87.7,"36","NY",43.28125,-76.84375,124.554680664063
"43.28125_-76.90625",85.7,"36","NY",43.28125,-76.90625,124.554680664063
"43.28125_-77.03125",95.5,"36","NY",43.28125,-77.03125,124.554680664063
"43.28125_-77.09375",100.7,"36","NY",43.28125,-77.09375,124.554680664063
"43.28125_-77.15625",100.2,"36","NY",43.28125,-77.15625,124.554680664063
"43.28125_-77.21875",98.7,"36","NY",43.28125,-77.21875,124.554680664063
"43.28125_-77.28125",100.4,"36","NY",43.28125,-77.28125,124.554680664063
"43.28125_-77.34375",101,"36","NY",43.28125,-77.34375,124.554680664063
"43.28125_-77.40625",97,"36","NY",43.28125,-77.40625,124.554680664063
"43.28125_-78.09375",132.9,"36","NY",43.28125,-78.09375,124.554680664063
"43.28125_-78.15625",134.1,"36","NY",43.28125,-78.15625,124.554680664063
"43.28125_-78.21875",131.8,"36","NY",43.28125,-78.21875,124.554680664063
"43.28125_-78.28125",126.3,"36","NY",43.28125,-78.28125,124.554680664063
"43.28125_-78.34375",121.7,"36","NY",43.28125,-78.34375,124.554680664063
"43.28125_-78.40625",115.1,"36","NY",43.28125,-78.40625,124.554680664063
"43.28125_-78.65625",109.5,"36","NY",43.28125,-78.65625,124.554680664063
"43.28125_-78.71875",104.1,"36","NY",43.28125,-78.71875,124.554680664063
"43.28125_-78.78125",102.5,"36","NY",43.28125,-78.78125,124.554680664063
"43.28125_-78.84375",94.9,"36","NY",43.28125,-78.84375,124.554680664063
"43.28125_-78.96875",88.4,"36","NY",43.28125,-78.96875,124.554680664063
"43.28125_-85.78125",255.4,"26","MI",43.28125,-85.78125,124.554680664063
"43.28125_-85.84375",243.6,"26","MI",43.28125,-85.84375,124.554680664063
"43.34375_-77.96875",93,"36","NY",43.34375,-77.96875,123.975282226563
"43.34375_-78.03125",96.6,"36","NY",43.34375,-78.03125,123.975282226563
"43.34375_-78.15625",97.8,"36","NY",43.34375,-78.15625,123.975282226563
"43.34375_-78.21875",99.1,"36","NY",43.34375,-78.21875,123.975282226563
"43.34375_-78.28125",96.2,"36","NY",43.34375,-78.28125,123.975282226563
"43.34375_-78.34375",92.3,"36","NY",43.34375,-78.34375,123.975282226563
"43.34375_-78.40625",95.5,"36","NY",43.34375,-78.40625,123.975282226563
"43.34375_-78.53125",98.5,"36","NY",43.34375,-78.53125,123.975282226563
"43.34375_-78.59375",97.4,"36","NY",43.34375,-78.59375,123.975282226563
"43.34375_-78.65625",96.8,"36","NY",43.34375,-78.65625,123.975282226563
"43.34375_-78.71875",93.5,"36","NY",43.34375,-78.71875,123.975282226563
"43.34375_-78.78125",87.9,"36","NY",43.34375,-78.78125,123.975282226563
"43.34375_-85.84375",249.5,"26","MI",43.34375,-85.84375,123.975282226563
"43.40625_-86.03125",228.2,"26","MI",43.40625,-86.03125,123.401704101562
"43.53125_-85.96875",264.9,"26","MI",43.53125,-85.96875,122.272008789062
"43.53125_-86.34375",229.2,"26","MI",43.53125,-86.34375,122.272008789062
"43.53125_-86.40625",221.6,"26","MI",43.53125,-86.40625,122.272008789062
"43.53125_-86.46875",215.9,"26","MI",43.53125,-86.46875,122.272008789062
"43.59375_-86.28125",261.3,"26","MI",43.59375,-86.28125,121.715891601563
"43.59375_-86.34375",268.2,"26","MI",43.59375,-86.34375,121.715891601563
"43.59375_-86.40625",220.9,"26","MI",43.59375,-86.40625,121.715891601563
"43.59375_-86.46875",215.3,"26","MI",43.59375,-86.46875,121.715891601563
"43.65625_-86.34375",263.6,"26","MI",43.65625,-86.34375,121.165594726562
"43.65625_-86.40625",244.9,"26","MI",43.65625,-86.40625,121.165594726562
"43.65625_-86.46875",225.8,"26","MI",43.65625,-86.46875,121.165594726562
"43.71875_-70.84375",178.8,"23","ME",43.71875,-70.84375,120.621118164062
"43.71875_-86.09375",263.2,"26","MI",43.71875,-86.09375,120.621118164062
"43.71875_-86.15625",276,"26","MI",43.71875,-86.15625,120.621118164062
"43.71875_-86.28125",221.8,"26","MI",43.71875,-86.28125,120.621118164062
"43.71875_-86.34375",215.5,"26","MI",43.71875,-86.34375,120.621118164062
"43.71875_-86.40625",207.5,"26","MI",43.71875,-86.40625,120.621118164062
"43.84375_-86.03125",255.9,"26","MI",43.84375,-86.03125,119.549625976563
"43.84375_-86.28125",211.1,"26","MI",43.84375,-86.28125,119.549625976563
"43.84375_-86.34375",215.3,"26","MI",43.84375,-86.34375,119.549625976563
"43.84375_-86.40625",203.7,"26","MI",43.84375,-86.40625,119.549625976563
"43.90625_-86.28125",201.2,"26","MI",43.90625,-86.28125,119.022610351563
"43.90625_-86.34375",203.4,"26","MI",43.90625,-86.34375,119.022610351563
"43.90625_-86.40625",217.8,"26","MI",43.90625,-86.40625,119.022610351563
"44.09375_-91.53125",224.3,"55","WI",44.09375,-91.53125,117.476485351562
"44.15625_-70.28125",120.5,"23","ME",44.15625,-70.28125,116.972750976563
"44.28125_-69.96875",70.8,"23","ME",44.28125,-69.96875,115.982743164062
"44.28125_-70.03125",100.1,"23","ME",44.28125,-70.03125,115.982743164062
"44.34375_-69.84375",87.1,"23","ME",44.34375,-69.84375,115.496469726563
"44.40625_-69.84375",89.2,"23","ME",44.40625,-69.84375,115.016016601562
"44.40625_-86.15625",252.3,"26","MI",44.40625,-86.15625,115.016016601562
"44.40625_-86.21875",247.6,"26","MI",44.40625,-86.21875,115.016016601562
"44.46875_-86.15625",245,"26","MI",44.46875,-86.15625,114.541383789063
"44.46875_-86.21875",223.2,"26","MI",44.46875,-86.21875,114.541383789063
"44.53125_-86.09375",261.9,"26","MI",44.53125,-86.09375,114.072571289062
"44.53125_-86.15625",242.8,"26","MI",44.53125,-86.15625,114.072571289062
"44.59375_-86.15625",226.4,"26","MI",44.59375,-86.15625,113.609579101563
"44.65625_-86.03125",235.2,"26","MI",44.65625,-86.03125,113.152407226563
"44.78125_-72.96875",220.3,"50","VT",44.78125,-72.96875,112.255524414063
"44.84375_-73.40625",38.7,"36","NY",44.84375,-73.40625,111.815813476562
"44.90625_-73.40625",37.6,"36","NY",44.90625,-73.40625,111.381922851563
"44.90625_-85.53125",205.2,"26","MI",44.90625,-85.53125,111.381922851563
"45.03125_-85.65625",251.1,"26","MI",45.03125,-85.65625,110.531602539063
"45.03125_-85.71875",208.8,"26","MI",45.03125,-85.71875,110.531602539063
"45.15625_-85.65625",220,"26","MI",45.15625,-85.65625,109.704563476562
"32.46875_-109.90625",1361,"04","AZ",32.46875,-109.90625,252.85911640625
"32.46875_-109.96875",1326.8,"04","AZ",32.46875,-109.96875,254.04585640625
"35.21875_-82.34375",644.9,"37","NC",35.21875,-82.34375,219.90209890625
"35.21875_-82.46875",771,"37","NC",35.21875,-82.46875,215.52642890625
"35.28125_-82.34375",611.5,"37","NC",35.28125,-82.34375,219.86614140625
"35.28125_-82.40625",656.3,"37","NC",35.28125,-82.40625,218.31158140625
"35.28125_-82.46875",686.6,"37","NC",35.28125,-82.46875,217.26017140625
"35.34375_-82.28125",608.7,"37","NC",35.34375,-82.28125,218.77364515625
"35.34375_-82.34375",691.9,"37","NC",35.34375,-82.34375,215.88660515625
"35.34375_-82.40625",669.9,"37","NC",35.34375,-82.40625,216.65000515625
"35.34375_-82.46875",664.3,"37","NC",35.34375,-82.46875,216.84432515625
"35.40625_-82.28125",804.7,"37","NC",35.40625,-82.28125,210.78807015625
"35.40625_-82.34375",707.7,"37","NC",35.40625,-82.34375,214.15397015625
"35.40625_-82.40625",769.5,"37","NC",35.40625,-82.40625,212.00951015625
"35.40625_-82.46875",714.1,"37","NC",35.40625,-82.46875,213.93189015625
"35.46875_-82.34375",935.7,"37","NC",35.46875,-82.34375,205.06327640625
"35.46875_-82.40625",804.7,"37","NC",35.46875,-82.40625,209.60897640625
"35.46875_-82.46875",699.7,"37","NC",35.46875,-82.46875,213.25247640625
"35.53125_-82.09375",424.7,"37","NC",35.53125,-82.09375,221.62116390625
"35.53125_-82.40625",778.3,"37","NC",35.53125,-82.40625,209.35124390625
"35.65625_-120.84375",477.4,"06","CA",35.65625,-120.84375,217.46069265625
"35.90625_-82.15625",862.7,"37","NC",35.90625,-82.15625,199.49059515625
"36.03125_-81.21875",488.3,"37","NC",36.03125,-81.21875,210.21386890625
"36.09375_-81.09375",513.3,"37","NC",36.09375,-81.09375,208.22008765625
"36.59375_-80.71875",484.7,"51","VA",36.59375,-80.71875,200.39238265625
"38.84375_-107.78125",1925.1,"08","CO",38.84375,-107.78125,114.90269015625
"38.90625_-107.96875",1854.3,"08","CO",38.90625,-107.96875,116.47082515625
"39.09375_-108.40625",1465.8,"08","CO",39.09375,-108.40625,127.31758765625
"39.90625_-77.40625",413.8,"42","PA",39.90625,-77.40625,152.95642515625
"39.96875_-77.40625",502.5,"42","PA",39.96875,-77.40625,149.07969140625
"41.96875_-121.59375",1275.2,"06","CA",41.96875,-121.59375,99.4925014062501
