"","year","supply","ENVFLW","available","state","district","model"
"1653","1994",7889.57611798721,NA,NA,"Minnesota","2790","Baseline"
"1654","1995",7913.58927401871,NA,NA,"Minnesota","2790","Baseline"
"1655","1996",6258.95732238771,NA,NA,"Minnesota","2790","Baseline"
"1656","1997",7862.93959657029,NA,NA,"Minnesota","2790","Baseline"
"1657","1998",6917.94716578617,NA,NA,"Minnesota","2790","Baseline"
"1658","1999",8360.53512087392,NA,NA,"Minnesota","2790","Baseline"
"1659","2000",5426.03006727996,NA,NA,"Minnesota","2790","Baseline"
"1660","2001",9295.72194632053,NA,NA,"Minnesota","2790","Baseline"
"1661","2002",9582.16346990955,NA,NA,"Minnesota","2790","Baseline"
"1662","2003",4223.38250773399,NA,NA,"Minnesota","2790","Baseline"
"1663","2004",7213.90552352744,NA,NA,"Minnesota","2790","Baseline"
"1664","2005",8424.23768492834,NA,NA,"Minnesota","2790","Baseline"
"1665","2006",4627.30049393363,NA,NA,"Minnesota","2790","Baseline"
"1666","2007",7780.83311275458,NA,NA,"Minnesota","2790","Baseline"
"1667","2008",6383.86991426573,NA,NA,"Minnesota","2790","Baseline"
"1668","2009",6499.87924715925,NA,NA,"Minnesota","2790","Baseline"
"1669","2010",11248.709469572,NA,NA,"Minnesota","2790","Baseline"
"1670","2021",18304.5250296847,"3660.90500593693",14643.6200237477,"Minnesota","2790","Future1"
"1671","2022",9143.42600629564,"1828.68520125913",7314.74080503651,"Minnesota","2790","Future1"
"1672","2023",8523.59526670821,"1704.71905334164",6818.87621336657,"Minnesota","2790","Future1"
"1673","2024",7373.9722712413,NA,NA,"Minnesota","2790","Future1"
"1674","2025",10073.3213548122,NA,NA,"Minnesota","2790","Future1"
"1675","2026",15768.2124912857,NA,NA,"Minnesota","2790","Future1"
"1676","2027",12852.4205144341,NA,NA,"Minnesota","2790","Future1"
"1677","2028",10877.5410158495,NA,NA,"Minnesota","2790","Future1"
"1678","2029",16657.7106017775,NA,NA,"Minnesota","2790","Future1"
"1679","2030",12790.2519317597,NA,NA,"Minnesota","2790","Future1"
"1680","2031",15212.9528230885,NA,NA,"Minnesota","2790","Future1"
"1681","2032",30393.5711659486,NA,NA,"Minnesota","2790","Future1"
"1682","2033",7708.98042995211,NA,NA,"Minnesota","2790","Future1"
"1683","2034",5586.62715140292,NA,NA,"Minnesota","2790","Future1"
"1684","2035",6740.74684805789,NA,NA,"Minnesota","2790","Future1"
"1685","2036",8041.35065099193,NA,NA,"Minnesota","2790","Future1"
"1686","2037",7538.43721380616,NA,NA,"Minnesota","2790","Future1"
"1687","2038",9052.3184428682,NA,NA,"Minnesota","2790","Future1"
"1688","2039",15947.423989128,NA,NA,"Minnesota","2790","Future1"
"1689","2040",16108.5407951617,NA,NA,"Minnesota","2790","Future1"
"1690","2041",17325.7014594642,NA,NA,"Minnesota","2790","Future1"
"1691","2042",14909.9926544879,NA,NA,"Minnesota","2790","Future1"
"1692","2043",4361.19164121745,NA,NA,"Minnesota","2790","Future1"
"1693","2044",5319.43821197755,NA,NA,"Minnesota","2790","Future1"
"1694","2045",7082.6291991985,NA,NA,"Minnesota","2790","Future1"
"1695","2046",1143.16095083002,NA,NA,"Minnesota","2790","Future1"
"1696","2047",4840.13225542501,NA,NA,"Minnesota","2790","Future1"
"1697","2048",4592.86383725209,NA,NA,"Minnesota","2790","Future1"
"1698","2049",731.927645831141,NA,NA,"Minnesota","2790","Future1"
"1699","2050",464.889692860351,NA,NA,"Minnesota","2790","Future1"
"1700","2040",16109.8700050493,"3221.97400100986",12887.8960040394,"Minnesota","2790","Future2"
"1701","2041",17325.704587953,"3465.14091759059",13860.5636703624,"Minnesota","2790","Future2"
"1702","2042",14909.9926544879,"2981.99853089758",11927.9941235903,"Minnesota","2790","Future2"
"1703","2043",4361.19164121745,"872.238328243489",3488.95331297396,"Minnesota","2790","Future2"
"1704","2044",5319.43821197755,"1063.88764239551",4255.55056958204,"Minnesota","2790","Future2"
"1705","2045",7082.6291991985,"1416.5258398397",5666.1033593588,"Minnesota","2790","Future2"
"1706","2046",1143.16095083002,"228.632190166003",914.528760664014,"Minnesota","2790","Future2"
"1707","2047",4840.13225542501,"968.026451085002",3872.10580434001,"Minnesota","2790","Future2"
"1708","2048",4592.86383725209,"918.572767450417",3674.29106980167,"Minnesota","2790","Future2"
"1709","2049",731.927645831141,"146.385529166228",585.542116664913,"Minnesota","2790","Future2"
"1710","2050",464.889692860351,"92.9779385720702",371.911754288281,"Minnesota","2790","Future2"
"1711","2051",547.222383733883,"109.444476746777",437.777906987107,"Minnesota","2790","Future2"
"1712","2052",1965.04216420589,"393.008432841178",1572.03373136471,"Minnesota","2790","Future2"
"1713","2053",1291.02821218809,"258.205642437618",1032.82256975047,"Minnesota","2790","Future2"
"1714","2054",1747.99437202707,"349.598874405415",1398.39549762166,"Minnesota","2790","Future2"
"1715","2055",4853.63796961472,"970.727593922944",3882.91037569178,"Minnesota","2790","Future2"
"1716","2056",1303.37423595976,"260.674847191952",1042.69938876781,"Minnesota","2790","Future2"
"1717","2057",3620.32797711869,"724.065595423739",2896.26238169495,"Minnesota","2790","Future2"
"1718","2058",8450.14107856664,"1690.02821571333",6760.11286285331,"Minnesota","2790","Future2"
"1719","2059",1388.4462298446,"277.689245968921",1110.75698387568,"Minnesota","2790","Future2"
"1720","2060",3271.42988248563,"654.285976497125",2617.1439059885,"Minnesota","2790","Future2"
"1721","2061",4954.37641726461,"990.875283452922",3963.50113381169,"Minnesota","2790","Future2"
"1722","2062",619.456188757155,"123.891237751431",495.564951005724,"Minnesota","2790","Future2"
"1723","2063",4985.1953638813,"997.039072776259",3988.15629110504,"Minnesota","2790","Future2"
"1724","2064",2340.78785133435,"468.15757026687",1872.63028106748,"Minnesota","2790","Future2"
"1725","2065",6487.41526247886,"1297.48305249577",5189.93220998309,"Minnesota","2790","Future2"
"1726","2066",8289.45520429017,"1657.89104085804",6631.56416343214,"Minnesota","2790","Future2"
"1727","2067",7197.2946441765,"1439.4589288353",5757.8357153412,"Minnesota","2790","Future2"
"1728","2068",3987.23169139908,"797.446338279817",3189.78535311927,"Minnesota","2790","Future2"
"1729","2069",1026.84819551355,"205.36963910271",821.478556410839,"Minnesota","2790","Future2"
"1730","2070",2315.15460487561,"463.030920975122",1852.12368390049,"Minnesota","2790","Future2"
"1731","1981",1177.19666197734,"235.439332395467",941.75732958187,"New","3640","Baseline"
"1732","1982",978.811770463927,"195.762354092785",783.049416371142,"New","3640","Baseline"
"1733","1983",961.850154736517,"192.370030947303",769.480123789214,"New","3640","Baseline"
"1734","1984",1539.47613226549,NA,NA,"New","3640","Baseline"
"1735","1985",1066.99774201131,NA,NA,"New","3640","Baseline"
"1736","1986",1482.65024901892,NA,NA,"New","3640","Baseline"
"1737","1987",1088.27679860525,NA,NA,"New","3640","Baseline"
"1738","1988",703.821702317307,NA,NA,"New","3640","Baseline"
"1739","1989",1168.35622656769,NA,NA,"New","3640","Baseline"
"1740","1990",1637.25349935576,NA,NA,"New","3640","Baseline"
"1741","1991",929.507523314557,NA,NA,"New","3640","Baseline"
"1742","1992",1580.64464966106,NA,NA,"New","3640","Baseline"
"1743","1993",1231.08748230641,NA,NA,"New","3640","Baseline"
"1744","1994",1338.64378524253,NA,NA,"New","3640","Baseline"
"1745","1995",784.785020898557,NA,NA,"New","3640","Baseline"
"1746","1996",1822.44061352617,NA,NA,"New","3640","Baseline"
"1747","1997",1163.13126610542,NA,NA,"New","3640","Baseline"
"1748","1998",1263.63569261117,NA,NA,"New","3640","Baseline"
"1749","1999",918.624563703337,NA,NA,"New","3640","Baseline"
"1750","2000",1291.48596353437,NA,NA,"New","3640","Baseline"
"1751","2001",760.352982424747,NA,NA,"New","3640","Baseline"
"1752","2002",1219.92892288338,NA,NA,"New","3640","Baseline"
"1753","2003",1478.91697441772,NA,NA,"New","3640","Baseline"
"1754","2004",1606.84489778769,NA,NA,"New","3640","Baseline"
"1755","2005",1365.15526457208,NA,NA,"New","3640","Baseline"
"1756","2006",1653.65907661497,NA,NA,"New","3640","Baseline"
"1757","2007",1223.32192435206,NA,NA,"New","3640","Baseline"
"1758","2008",1445.10845564504,NA,NA,"New","3640","Baseline"
"1759","2009",1245.43091212496,NA,NA,"New","3640","Baseline"
"1760","2010",1284.20393501579,NA,NA,"New","3640","Baseline"
"1761","2021",1798.7410336775,"359.7482067355",1438.992826942,"New","3640","Future1"
"1762","2022",1104.13429311283,"220.826858622567",883.307434490268,"New","3640","Future1"
"1763","2023",1013.37384345214,"202.674768690427",810.699074761708,"New","3640","Future1"
"1764","2024",771.329746640019,NA,NA,"New","3640","Future1"
"1765","2025",752.486160094877,"Units are in million gallons per day(MGD)",NA,"New","3640","Future1"
"1766","2026",1247.57980586642,NA,NA,"New","3640","Future1"
"1767","2027",1736.79870338695,NA,NA,"New","3640","Future1"
"1768","2028",1234.67885659671,NA,NA,"New","3640","Future1"
"1769","2029",1821.1821463233,NA,NA,"New","3640","Future1"
"1770","2030",1350.74973801038,NA,NA,"New","3640","Future1"
"1771","2031",1840.99690711256,NA,NA,"New","3640","Future1"
"1772","2032",2148.28742863406,NA,NA,"New","3640","Future1"
"1773","2033",1975.63173011514,NA,NA,"New","3640","Future1"
"1774","2034",544.189725342417,NA,NA,"New","3640","Future1"
"1775","2035",428.883242549655,NA,NA,"New","3640","Future1"
"1776","2036",959.851518107477,NA,NA,"New","3640","Future1"
"1777","2037",633.771653284239,NA,NA,"New","3640","Future1"
"1778","2038",814.175908341989,NA,NA,"New","3640","Future1"
"1779","2039",1622.57411957973,NA,NA,"New","3640","Future1"
"1780","2040",1135.06198570197,NA,NA,"New","3640","Future1"
"1781","2041",1534.00124722972,NA,NA,"New","3640","Future1"
"1782","2042",1710.97233190157,NA,NA,"New","3640","Future1"
"1783","2043",283.824444570567,NA,NA,"New","3640","Future1"
"1784","2044",-37.704135317643,NA,NA,"New","3640","Future1"
"1785","2045",19.746292238533,NA,NA,"New","3640","Future1"
"1786","2046",-241.773692650391,NA,NA,"New","3640","Future1"
"1787","2047",49.036832022431,NA,NA,"New","3640","Future1"
"1788","2048",243.773230688439,NA,NA,"New","3640","Future1"
"1789","2049",-176.483599009797,NA,NA,"New","3640","Future1"
"1790","2050",-192.568212730005,NA,NA,"New","3640","Future1"
"1791","2040",1135.12530257165,"227.02506051433",908.100242057321,"New","3640","Future2"
"1792","2041",1534.00255458124,"306.800510916249",1227.20204366499,"New","3640","Future2"
"1793","2042",1710.97233190157,"342.194466380314",1368.77786552126,"New","3640","Future2"
"1794","2043",283.824444570567,"56.7648889141134",227.059555656454,"New","3640","Future2"
"1795","2044",-37.704135317643,"-7.5408270635286",-30.1633082541144,"New","3640","Future2"
"1796","2045",19.746292238533,"3.9492584477066",15.7970337908264,"New","3640","Future2"
"1797","2046",-241.773692650391,"-48.3547385300782",-193.418954120313,"New","3640","Future2"
"1798","2047",49.036832022431,"9.8073664044862",39.2294656179448,"New","3640","Future2"
"1799","2048",243.773230688439,"48.7546461376878",195.018584550751,"New","3640","Future2"
"1800","2049",-176.483599009797,"-35.2967198019594",-141.186879207838,"New","3640","Future2"
"1801","2050",-192.568212730005,"-38.513642546001",-154.054570184004,"New","3640","Future2"
"1802","2051",173.154080234413,"34.6308160468826",138.52326418753,"New","3640","Future2"
"1803","2052",147.202946839987,"29.4405893679974",117.76235747199,"New","3640","Future2"
"1804","2053",-152.854243633059,"-30.5708487266118",-122.283394906447,"New","3640","Future2"
"1805","2054",-88.128571042383,"-17.6257142084766",-70.5028568339064,"New","3640","Future2"
"1806","2055",153.909840351083,"30.7819680702166",123.127872280866,"New","3640","Future2"
"1807","2056",214.922861375697,"42.9845722751394",171.938289100558,"New","3640","Future2"
"1808","2057",358.285629039127,"71.6571258078254",286.628503231302,"New","3640","Future2"
"1809","2058",1106.75854592066,"221.351709184132",885.406836736527,"New","3640","Future2"
"1810","2059",89.278423116997,"17.8556846233994",71.4227384935976,"New","3640","Future2"
"1811","2060",28.259393519279,"5.6518787038558",22.6075148154232,"New","3640","Future2"
"1812","2061",125.743021275905,"25.148604255181",100.594417020724,"New","3640","Future2"
"1813","2062",-237.514352571519,"-47.5028705143038",-190.011482057215,"New","3640","Future2"
"1814","2063",294.187508128773,"58.8375016257546",235.350006503018,"New","3640","Future2"
"1815","2064",88.739791607595,"17.747958321519",70.991833286076,"New","3640","Future2"
"1816","2065",691.826011035037,"138.365202207007",553.460808828029,"New","3640","Future2"
"1817","2066",1358.92806773243,"271.785613546487",1087.14245418595,"New","3640","Future2"
"1818","2067",470.382162904281,"94.0764325808562",376.305730323425,"New","3640","Future2"
"1819","2068",214.647337341017,"42.9294674682034",171.717869872814,"New","3640","Future2"
"1820","2069",-173.092563480225,"-34.618512696045",-138.47405078418,"New","3640","Future2"
"1821","2070",197.298732590853,"39.4597465181706",157.838986072682,"New","3640","Future2"
"1822","1981",499.661763904268,"99.9323527808536",399.729411123415,"North","3830","Baseline"
"1823","1982",641.923919400689,"128.384783880138",513.539135520551,"North","3830","Baseline"
"1824","1983",396.311486023027,"79.2622972046054",317.049188818422,"North","3830","Baseline"
"1825","1984",302.958996363845,"60.5917992727691",242.367197091076,"North","3830","Baseline"
"1826","1985",411.777091357088,"82.3554182714176",329.42167308567,"North","3830","Baseline"
"1827","1986",671.56020485328,"134.312040970656",537.248163882624,"North","3830","Baseline"
"1828","1987",295.261992677346,"59.0523985354692",236.209594141877,"North","3830","Baseline"
"1829","1988",43.8059009709236,"8.76118019418473",35.0447207767389,"North","3830","Baseline"
"1830","1989",130.392996528652,"26.0785993057304",104.314397222922,"North","3830","Baseline"
"1831","1990",91.039034260506,"18.2078068521012",72.8312274084048,"North","3830","Baseline"
"1832","1991",245.939583840984,"49.1879167681967",196.751667072787,"North","3830","Baseline"
"1833","1992",219.726854665059,"43.9453709330118",175.781483732047,"North","3830","Baseline"
"1834","1993",847.720524916959,"169.544104983392",678.176419933568,"North","3830","Baseline"
"1835","1994",671.342032340773,"134.268406468155",537.073625872619,"North","3830","Baseline"
"1836","1995",513.125746025352,"102.62514920507",410.500596820281,"North","3830","Baseline"
"1837","1996",494.809347531725,"98.961869506345",395.84747802538,"North","3830","Baseline"
"1838","1997",710.032063519789,"142.006412703958",568.025650815831,"North","3830","Baseline"
"1839","1998",588.29939990104,"117.659879980208",470.639519920832,"North","3830","Baseline"
"1840","1999",815.622453815334,"163.124490763067",652.497963052268,"North","3830","Baseline"
"1841","2000",511.743908381255,"102.348781676251",409.395126705004,"North","3830","Baseline"
"1842","2001",687.253083798429,"137.450616759686",549.802467038743,"North","3830","Baseline"
"1843","2002",422.999085820737,"84.5998171641474",338.39926865659,"North","3830","Baseline"
"1844","2003",374.380529647649,"74.8761059295298",299.504423718119,"North","3830","Baseline"
"1845","2004",652.229243429385,"130.445848685877",521.783394743508,"North","3830","Baseline"
"1846","2005",718.39136482678,"143.678272965356",574.713091861424,"North","3830","Baseline"
"1847","2006",219.460517595953,"43.8921035191906",175.568414076762,"North","3830","Baseline"
"1848","2007",516.593255541813,"103.318651108363",413.27460443345,"North","3830","Baseline"
"1849","2008",671.123569986629,"134.224713997326",536.898855989303,"North","3830","Baseline"
"1850","2009",881.206324581216,"176.241264916243",704.965059664972,"North","3830","Baseline"
"1851","2010",1089.45587035754,"217.891174071508",871.564696286034,"North","3830","Baseline"
"1852","2021",4616.22935332508,"923.245870665017",3692.98348266007,"North","3830","Future1"
"1853","2022",2556.25063160709,"511.250126321418",2045.00050528567,"North","3830","Future1"
"1854","2023",2541.96823455933,"508.393646911866",2033.57458764746,"North","3830","Future1"
"1855","2024",2213.46173376158,"442.692346752316",1770.76938700926,"North","3830","Future1"
"1856","2025",3708.36271011757,"741.672542023514",2966.69016809406,"North","3830","Future1"
"1857","2026",4079.13576779423,"815.827153558846",3263.30861423538,"North","3830","Future1"
"1858","2027",3921.81186409341,"784.362372818681",3137.44949127472,"North","3830","Future1"
"1859","2028",4684.9806291238,"936.99612582476",3747.98450329904,"North","3830","Future1"
"1860","2029",4394.17869627039,"878.835739254078",3515.34295701631,"North","3830","Future1"
"1861","2030",3586.24060875882,"717.248121751764",2868.99248700706,"North","3830","Future1"
"1862","2031",4048.74134472534,"809.748268945069",3238.99307578028,"North","3830","Future1"
"1863","2032",4882.1760518327,"976.43521036654",3905.74084146616,"North","3830","Future1"
"1864","2033",2059.04370704616,"411.808741409232",1647.23496563693,"North","3830","Future1"
"1865","2034",2176.06806154194,"435.213612308387",1740.85444923355,"North","3830","Future1"
"1866","2035",2474.59430416335,"494.91886083267",1979.67544333068,"North","3830","Future1"
"1867","2036",2388.22861138121,"477.645722276241",1910.58288910497,"North","3830","Future1"
"1868","2037",2690.2783224899,"538.055664497981",2152.22265799192,"North","3830","Future1"
"1869","2038",2772.70547397654,"554.541094795307",2218.16437918123,"North","3830","Future1"
"1870","2039",4015.94129730868,"803.188259461736",3212.75303784694,"North","3830","Future1"
"1871","2040",5058.79302258885,"1011.75860451777",4047.03441807108,"North","3830","Future1"
"1872","2041",4591.40486196413,"918.280972392825",3673.1238895713,"North","3830","Future1"
"1873","2042",3642.14238461644,"728.428476923289",2913.71390769316,"North","3830","Future1"
"1874","2043",1088.16539102761,"217.633078205521",870.532312822086,"North","3830","Future1"
"1875","2044",1383.59238354184,"276.718476708368",1106.87390683347,"North","3830","Future1"
"1876","2045",2401.44128743775,"480.28825748755",1921.1530299502,"North","3830","Future1"
"1877","2046",420.662360691376,"84.1324721382753",336.529888553101,"North","3830","Future1"
"1878","2047",124.046821327971,"24.8093642655943",99.2374570623771,"North","3830","Future1"
