ARRAYID,Location
4430,data_48.28125_-121.46875
4431,data_48.28125_-121.40625
4432,data_48.28125_-121.34375
4433,data_48.28125_-121.28125
4434,data_48.28125_-121.21875
4435,data_48.28125_-121.15625
4436,data_48.28125_-121.09375
4437,data_48.28125_-121.03125
4438,data_48.28125_-120.96875
4439,data_48.28125_-120.90625
4440,data_48.28125_-120.84375
4441,data_48.28125_-120.78125
4442,data_48.28125_-120.71875
4443,data_48.28125_-120.65625
4444,data_48.28125_-120.59375
4445,data_48.28125_-120.53125
4446,data_48.28125_-120.46875
4447,data_48.28125_-120.40625
4448,data_48.28125_-120.34375
4449,data_48.28125_-120.28125
4450,data_48.28125_-120.21875
4451,data_48.28125_-120.15625
4452,data_48.28125_-120.09375
4453,data_48.28125_-120.03125
4454,data_48.28125_-119.96875
4455,data_48.28125_-119.90625
4456,data_48.28125_-119.84375
4457,data_48.28125_-119.78125
4458,data_48.28125_-119.71875
4459,data_48.28125_-119.65625
4460,data_48.28125_-119.59375
4461,data_48.28125_-119.53125
4462,data_48.28125_-119.46875
4463,data_48.28125_-119.40625
4464,data_48.28125_-119.34375
4465,data_48.28125_-119.28125
4466,data_48.28125_-119.21875
4467,data_48.28125_-119.15625
4468,data_48.28125_-119.09375
4469,data_48.28125_-119.03125
4470,data_48.28125_-118.96875
4471,data_48.28125_-118.90625
4472,data_48.28125_-118.84375
4473,data_48.28125_-118.78125
4474,data_48.28125_-118.71875
4475,data_48.28125_-118.65625
4476,data_48.28125_-118.59375
4477,data_48.28125_-118.53125
4478,data_48.28125_-118.46875
4479,data_48.28125_-118.40625
4480,data_48.28125_-118.34375
4481,data_48.28125_-118.28125
4482,data_48.28125_-118.21875
4483,data_48.28125_-118.15625
4484,data_48.28125_-118.09375
4485,data_48.28125_-118.03125
4486,data_48.28125_-117.96875
4487,data_48.28125_-117.90625
4488,data_48.28125_-117.84375
4489,data_48.28125_-117.78125
4490,data_48.28125_-117.71875
4491,data_48.28125_-117.65625
4492,data_48.28125_-117.59375
4493,data_48.28125_-117.53125
4494,data_48.28125_-117.46875
4495,data_48.28125_-117.40625
4496,data_48.28125_-117.34375
4497,data_48.28125_-117.28125
4498,data_48.28125_-117.21875
4499,data_48.28125_-117.15625
4500,data_48.28125_-117.09375
4501,data_48.34375_-124.71875
4502,data_48.34375_-124.65625
4503,data_48.34375_-124.59375
4504,data_48.34375_-124.53125
4505,data_48.34375_-124.46875
4506,data_48.34375_-124.40625
4507,data_48.34375_-124.34375
4508,data_48.34375_-124.28125
4509,data_48.34375_-124.21875
4510,data_48.34375_-124.15625
4511,data_48.34375_-124.09375
4512,data_48.34375_-123.21875
4513,data_48.34375_-123.15625
4514,data_48.34375_-123.09375
4515,data_48.34375_-123.03125
4516,data_48.34375_-122.96875
4517,data_48.34375_-122.90625
4518,data_48.34375_-122.84375
4519,data_48.34375_-122.78125
4520,data_48.34375_-122.71875
4521,data_48.34375_-122.65625
4522,data_48.34375_-122.59375
4523,data_48.34375_-122.53125
4524,data_48.34375_-122.46875
4525,data_48.34375_-122.40625
4526,data_48.34375_-122.34375
4527,data_48.34375_-122.28125
4528,data_48.34375_-122.21875
4529,data_48.34375_-122.15625
4530,data_48.34375_-122.09375
4531,data_48.34375_-122.03125
4532,data_48.34375_-121.96875
4533,data_48.34375_-121.90625
4534,data_48.34375_-121.84375
4535,data_48.34375_-121.78125
4536,data_48.34375_-121.71875
4537,data_48.34375_-121.65625
4538,data_48.34375_-121.59375
4539,data_48.34375_-121.53125
4540,data_48.34375_-121.46875
4541,data_48.34375_-121.40625
4542,data_48.34375_-121.34375
4543,data_48.34375_-121.28125
4544,data_48.34375_-121.21875
4545,data_48.34375_-121.15625
4546,data_48.34375_-121.09375
4547,data_48.34375_-121.03125
4548,data_48.34375_-120.96875
4549,data_48.34375_-120.90625
4550,data_48.34375_-120.84375
4551,data_48.34375_-120.78125
4552,data_48.34375_-120.71875
4553,data_48.34375_-120.65625
4554,data_48.34375_-120.59375
4555,data_48.34375_-120.53125
4556,data_48.34375_-120.46875
4557,data_48.34375_-120.40625
4558,data_48.34375_-120.34375
4559,data_48.34375_-120.28125
4560,data_48.34375_-120.21875
4561,data_48.34375_-120.15625
4562,data_48.34375_-120.09375
4563,data_48.34375_-120.03125
4564,data_48.34375_-119.96875
4565,data_48.34375_-119.90625
4566,data_48.34375_-119.84375
4567,data_48.34375_-119.78125
4568,data_48.34375_-119.71875
4569,data_48.34375_-119.65625
4570,data_48.34375_-119.59375
4571,data_48.34375_-119.53125
4572,data_48.34375_-119.46875
4573,data_48.34375_-119.40625
4574,data_48.34375_-119.34375
4575,data_48.34375_-119.28125
4576,data_48.34375_-119.21875
4577,data_48.34375_-119.15625
4578,data_48.34375_-119.09375
4579,data_48.34375_-119.03125
4580,data_48.34375_-118.96875
4581,data_48.34375_-118.90625
4582,data_48.34375_-118.84375
4583,data_48.34375_-118.78125
4584,data_48.34375_-118.71875
4585,data_48.34375_-118.65625
4586,data_48.34375_-118.59375
4587,data_48.34375_-118.53125
4588,data_48.34375_-118.46875
4589,data_48.34375_-118.40625
4590,data_48.34375_-118.34375
4591,data_48.34375_-118.28125
4592,data_48.34375_-118.21875
4593,data_48.34375_-118.15625
4594,data_48.34375_-118.09375
4595,data_48.34375_-118.03125
4596,data_48.34375_-117.96875
4597,data_48.34375_-117.90625
4598,data_48.34375_-117.84375
4599,data_48.34375_-117.78125
4600,data_48.34375_-117.71875
4601,data_48.34375_-117.65625
4602,data_48.34375_-117.59375
4603,data_48.34375_-117.53125
4604,data_48.34375_-117.46875
4605,data_48.34375_-117.40625
4606,data_48.34375_-117.34375
4607,data_48.34375_-117.28125
4608,data_48.34375_-117.21875
4609,data_48.34375_-117.15625
4610,data_48.34375_-117.09375
4611,data_48.40625_-124.71875
4612,data_48.40625_-124.65625
4613,data_48.40625_-124.59375
4614,data_48.40625_-124.53125
4615,data_48.40625_-124.46875
4616,data_48.40625_-124.40625
4617,data_48.40625_-124.34375
4618,data_48.40625_-124.28125
4619,data_48.40625_-123.15625
4620,data_48.40625_-123.09375
4621,data_48.40625_-123.03125
4622,data_48.40625_-122.96875
4623,data_48.40625_-122.90625
4624,data_48.40625_-122.84375
4625,data_48.40625_-122.78125
4626,data_48.40625_-122.71875
4627,data_48.40625_-122.65625
4628,data_48.40625_-122.59375
4629,data_48.40625_-122.53125
4630,data_48.40625_-122.46875
4631,data_48.40625_-122.40625
4632,data_48.40625_-122.34375
4633,data_48.40625_-122.28125
4634,data_48.40625_-122.21875
4635,data_48.40625_-122.15625
4636,data_48.40625_-122.09375
4637,data_48.40625_-122.03125
4638,data_48.40625_-121.96875
4639,data_48.40625_-121.90625
4640,data_48.40625_-121.84375
4641,data_48.40625_-121.78125
4642,data_48.40625_-121.71875
4643,data_48.40625_-121.65625
4644,data_48.40625_-121.59375
4645,data_48.40625_-121.53125
4646,data_48.40625_-121.46875
4647,data_48.40625_-121.40625
4648,data_48.40625_-121.34375
4649,data_48.40625_-121.28125
4650,data_48.40625_-121.21875
4651,data_48.40625_-121.15625
4652,data_48.40625_-121.09375
4653,data_48.40625_-121.03125
4654,data_48.40625_-120.96875
4655,data_48.40625_-120.90625
4656,data_48.40625_-120.84375
4657,data_48.40625_-120.78125
4658,data_48.40625_-120.71875
4659,data_48.40625_-120.65625
4660,data_48.40625_-120.59375
4661,data_48.40625_-120.53125
4662,data_48.40625_-120.46875
4663,data_48.40625_-120.40625
4664,data_48.40625_-120.34375
4665,data_48.40625_-120.28125
4666,data_48.40625_-120.21875
4667,data_48.40625_-120.15625
4668,data_48.40625_-120.09375
4669,data_48.40625_-120.03125
4670,data_48.40625_-119.96875
4671,data_48.40625_-119.90625
4672,data_48.40625_-119.84375
4673,data_48.40625_-119.78125
4674,data_48.40625_-119.71875
4675,data_48.40625_-119.65625
4676,data_48.40625_-119.59375
4677,data_48.40625_-119.53125
4678,data_48.40625_-119.46875
4679,data_48.40625_-119.40625
4680,data_48.40625_-119.34375
4681,data_48.40625_-119.28125
4682,data_48.40625_-119.21875
4683,data_48.40625_-119.15625
4684,data_48.40625_-119.09375
4685,data_48.40625_-119.03125
4686,data_48.40625_-118.96875
4687,data_48.40625_-118.90625
4688,data_48.40625_-118.84375
4689,data_48.40625_-118.78125
4690,data_48.40625_-118.71875
4691,data_48.40625_-118.65625
4692,data_48.40625_-118.59375
4693,data_48.40625_-118.53125
4694,data_48.40625_-118.46875
4695,data_48.40625_-118.40625
4696,data_48.40625_-118.34375
4697,data_48.40625_-118.28125
4698,data_48.40625_-118.21875
4699,data_48.40625_-118.15625
4700,data_48.40625_-118.09375
4701,data_48.40625_-118.03125
4702,data_48.40625_-117.96875
4703,data_48.40625_-117.90625
4704,data_48.40625_-117.84375
4705,data_48.40625_-117.78125
4706,data_48.40625_-117.71875
4707,data_48.40625_-117.65625
4708,data_48.40625_-117.59375
4709,data_48.40625_-117.53125
4710,data_48.40625_-117.46875
4711,data_48.40625_-117.40625
4712,data_48.40625_-117.34375
4713,data_48.40625_-117.28125
4714,data_48.40625_-117.21875
4715,data_48.40625_-117.15625
4716,data_48.40625_-117.09375
4717,data_48.46875_-124.71875
4718,data_48.46875_-124.65625
4719,data_48.46875_-124.59375
4720,data_48.46875_-124.53125
4721,data_48.46875_-123.21875
4722,data_48.46875_-123.15625
4723,data_48.46875_-123.09375
4724,data_48.46875_-123.03125
4725,data_48.46875_-122.96875
4726,data_48.46875_-122.90625
4727,data_48.46875_-122.84375
4728,data_48.46875_-122.78125
4729,data_48.46875_-122.71875
4730,data_48.46875_-122.65625
4731,data_48.46875_-122.59375
4732,data_48.46875_-122.53125
4733,data_48.46875_-122.46875
4734,data_48.46875_-122.40625
4735,data_48.46875_-122.34375
4736,data_48.46875_-122.28125
4737,data_48.46875_-122.21875
4738,data_48.46875_-122.15625
4739,data_48.46875_-122.09375
4740,data_48.46875_-122.03125
4741,data_48.46875_-121.96875
4742,data_48.46875_-121.90625
4743,data_48.46875_-121.84375
4744,data_48.46875_-121.78125
4745,data_48.46875_-121.71875
4746,data_48.46875_-121.65625
4747,data_48.46875_-121.59375
4748,data_48.46875_-121.53125
4749,data_48.46875_-121.46875
4750,data_48.46875_-121.40625
4751,data_48.46875_-121.34375
4752,data_48.46875_-121.28125
4753,data_48.46875_-121.21875
4754,data_48.46875_-121.15625
4755,data_48.46875_-121.09375
4756,data_48.46875_-121.03125
4757,data_48.46875_-120.96875
4758,data_48.46875_-120.90625
4759,data_48.46875_-120.84375
4760,data_48.46875_-120.78125
4761,data_48.46875_-120.71875
4762,data_48.46875_-120.65625
4763,data_48.46875_-120.59375
4764,data_48.46875_-120.53125
4765,data_48.46875_-120.46875
4766,data_48.46875_-120.40625
4767,data_48.46875_-120.34375
4768,data_48.46875_-120.28125
4769,data_48.46875_-120.21875
4770,data_48.46875_-120.15625
4771,data_48.46875_-120.09375
4772,data_48.46875_-120.03125
4773,data_48.46875_-119.96875
4774,data_48.46875_-119.90625
4775,data_48.46875_-119.84375
4776,data_48.46875_-119.78125
4777,data_48.46875_-119.71875
4778,data_48.46875_-119.65625
4779,data_48.46875_-119.59375
4780,data_48.46875_-119.53125
4781,data_48.46875_-119.46875
4782,data_48.46875_-119.40625
4783,data_48.46875_-119.34375
4784,data_48.46875_-119.28125
4785,data_48.46875_-119.21875
4786,data_48.46875_-119.15625
4787,data_48.46875_-119.09375
4788,data_48.46875_-119.03125
4789,data_48.46875_-118.96875
4790,data_48.46875_-118.90625
4791,data_48.46875_-118.84375
4792,data_48.46875_-118.78125
4793,data_48.46875_-118.71875
4794,data_48.46875_-118.65625
4795,data_48.46875_-118.59375
4796,data_48.46875_-118.53125
4797,data_48.46875_-118.46875
4798,data_48.46875_-118.40625
4799,data_48.46875_-118.34375
4800,data_48.46875_-118.28125
4801,data_48.46875_-118.21875
4802,data_48.46875_-118.15625
4803,data_48.46875_-118.09375
4804,data_48.46875_-118.03125
4805,data_48.46875_-117.96875
4806,data_48.46875_-117.90625
4807,data_48.46875_-117.84375
4808,data_48.46875_-117.78125
4809,data_48.46875_-117.71875
4810,data_48.46875_-117.65625
4811,data_48.46875_-117.59375
4812,data_48.46875_-117.53125
4813,data_48.46875_-117.46875
4814,data_48.46875_-117.40625
4815,data_48.46875_-117.34375
4816,data_48.46875_-117.28125
4817,data_48.46875_-117.21875
4818,data_48.46875_-117.15625
4819,data_48.46875_-117.09375
4820,data_48.53125_-123.21875
4821,data_48.53125_-123.15625
4822,data_48.53125_-123.09375
4823,data_48.53125_-123.03125
4824,data_48.53125_-122.96875
4825,data_48.53125_-122.90625
4826,data_48.53125_-122.84375
4827,data_48.53125_-122.78125
4828,data_48.53125_-122.71875
4829,data_48.53125_-122.65625
4830,data_48.53125_-122.59375
4831,data_48.53125_-122.53125
4832,data_48.53125_-122.46875
4833,data_48.53125_-122.40625
4834,data_48.53125_-122.34375
4835,data_48.53125_-122.28125
4836,data_48.53125_-122.21875
4837,data_48.53125_-122.15625
4838,data_48.53125_-122.09375
4839,data_48.53125_-122.03125
4840,data_48.53125_-121.96875
4841,data_48.53125_-121.90625
4842,data_48.53125_-121.84375
4843,data_48.53125_-121.78125
4844,data_48.53125_-121.71875
4845,data_48.53125_-121.65625
4846,data_48.53125_-121.59375
4847,data_48.53125_-121.53125
4848,data_48.53125_-121.46875
4849,data_48.53125_-121.40625
4850,data_48.53125_-121.34375
4851,data_48.53125_-121.28125
4852,data_48.53125_-121.21875
4853,data_48.53125_-121.15625
4854,data_48.53125_-121.09375
4855,data_48.53125_-121.03125
4856,data_48.53125_-120.96875
4857,data_48.53125_-120.90625
4858,data_48.53125_-120.84375
4859,data_48.53125_-120.78125
4860,data_48.53125_-120.71875
4861,data_48.53125_-120.65625
4862,data_48.53125_-120.59375
4863,data_48.53125_-120.53125
4864,data_48.53125_-120.46875
4865,data_48.53125_-120.40625
4866,data_48.53125_-120.34375
4867,data_48.53125_-120.28125
4868,data_48.53125_-120.21875
4869,data_48.53125_-120.15625
4870,data_48.53125_-120.09375
4871,data_48.53125_-120.03125
4872,data_48.53125_-119.96875
4873,data_48.53125_-119.90625
4874,data_48.53125_-119.84375
4875,data_48.53125_-119.78125
4876,data_48.53125_-119.71875
4877,data_48.53125_-119.65625
4878,data_48.53125_-119.59375
4879,data_48.53125_-119.53125
4880,data_48.53125_-119.46875
4881,data_48.53125_-119.40625
4882,data_48.53125_-119.34375
4883,data_48.53125_-119.28125
4884,data_48.53125_-119.21875
4885,data_48.53125_-119.15625
4886,data_48.53125_-119.09375
4887,data_48.53125_-119.03125
4888,data_48.53125_-118.96875
4889,data_48.53125_-118.90625
4890,data_48.53125_-118.84375
4891,data_48.53125_-118.78125
4892,data_48.53125_-118.71875
4893,data_48.53125_-118.65625
4894,data_48.53125_-118.59375
4895,data_48.53125_-118.53125
4896,data_48.53125_-118.46875
4897,data_48.53125_-118.40625
4898,data_48.53125_-118.34375
4899,data_48.53125_-118.28125
4900,data_48.53125_-118.21875
4901,data_48.53125_-118.15625
4902,data_48.53125_-118.09375
4903,data_48.53125_-118.03125
4904,data_48.53125_-117.96875
4905,data_48.53125_-117.90625
4906,data_48.53125_-117.84375
4907,data_48.53125_-117.78125
4908,data_48.53125_-117.71875
4909,data_48.53125_-117.65625
4910,data_48.53125_-117.59375
4911,data_48.53125_-117.53125
4912,data_48.53125_-117.46875
4913,data_48.53125_-117.40625
4914,data_48.53125_-117.34375
4915,data_48.53125_-117.28125
4916,data_48.53125_-117.21875
4917,data_48.53125_-117.15625
4918,data_48.53125_-117.09375
4919,data_48.59375_-123.21875
4920,data_48.59375_-123.15625
4921,data_48.59375_-123.09375
4922,data_48.59375_-123.03125
4923,data_48.59375_-122.96875
4924,data_48.59375_-122.90625
4925,data_48.59375_-122.84375
4926,data_48.59375_-122.78125
4927,data_48.59375_-122.71875
4928,data_48.59375_-122.65625
4929,data_48.59375_-122.59375
4930,data_48.59375_-122.53125
4931,data_48.59375_-122.46875
4932,data_48.59375_-122.40625
4933,data_48.59375_-122.34375
4934,data_48.59375_-122.28125
4935,data_48.59375_-122.21875
4936,data_48.59375_-122.15625
4937,data_48.59375_-122.09375
4938,data_48.59375_-122.03125
4939,data_48.59375_-121.96875
4940,data_48.59375_-121.90625
4941,data_48.59375_-121.84375
4942,data_48.59375_-121.78125
4943,data_48.59375_-121.71875
4944,data_48.59375_-121.65625
4945,data_48.59375_-121.59375
4946,data_48.59375_-121.53125
4947,data_48.59375_-121.46875
4948,data_48.59375_-121.40625
4949,data_48.59375_-121.34375
4950,data_48.59375_-121.28125
4951,data_48.59375_-121.21875
4952,data_48.59375_-121.15625
4953,data_48.59375_-121.09375
4954,data_48.59375_-121.03125
4955,data_48.59375_-120.96875
4956,data_48.59375_-120.90625
4957,data_48.59375_-120.84375
4958,data_48.59375_-120.78125
4959,data_48.59375_-120.71875
4960,data_48.59375_-120.65625
4961,data_48.59375_-120.59375
4962,data_48.59375_-120.53125
4963,data_48.59375_-120.46875
4964,data_48.59375_-120.40625
4965,data_48.59375_-120.34375
4966,data_48.59375_-120.28125
4967,data_48.59375_-120.21875
4968,data_48.59375_-120.15625
4969,data_48.59375_-120.09375
4970,data_48.59375_-120.03125
4971,data_48.59375_-119.96875
4972,data_48.59375_-119.90625
4973,data_48.59375_-119.84375
4974,data_48.59375_-119.78125
4975,data_48.59375_-119.71875
4976,data_48.59375_-119.65625
4977,data_48.59375_-119.59375
4978,data_48.59375_-119.53125
4979,data_48.59375_-119.46875
4980,data_48.59375_-119.40625
4981,data_48.59375_-119.34375
4982,data_48.59375_-119.28125
4983,data_48.59375_-119.21875
4984,data_48.59375_-119.15625
4985,data_48.59375_-119.09375
4986,data_48.59375_-119.03125
4987,data_48.59375_-118.96875
4988,data_48.59375_-118.90625
4989,data_48.59375_-118.84375
4990,data_48.59375_-118.78125
4991,data_48.59375_-118.71875
4992,data_48.59375_-118.65625
4993,data_48.59375_-118.59375
4994,data_48.59375_-118.53125
4995,data_48.59375_-118.46875
4996,data_48.59375_-118.40625
4997,data_48.59375_-118.34375
4998,data_48.59375_-118.28125
4999,data_48.59375_-118.21875
5000,data_48.59375_-118.15625
5001,data_48.59375_-118.09375
5002,data_48.59375_-118.03125
5003,data_48.59375_-117.96875
5004,data_48.59375_-117.90625
5005,data_48.59375_-117.84375
5006,data_48.59375_-117.78125
5007,data_48.59375_-117.71875
5008,data_48.59375_-117.65625
5009,data_48.59375_-117.59375
5010,data_48.59375_-117.53125
5011,data_48.59375_-117.46875
5012,data_48.59375_-117.40625
5013,data_48.59375_-117.34375
5014,data_48.59375_-117.28125
5015,data_48.59375_-117.21875
5016,data_48.59375_-117.15625
5017,data_48.59375_-117.09375
5018,data_48.65625_-123.28125
5019,data_48.65625_-123.21875
5020,data_48.65625_-123.15625
5021,data_48.65625_-123.09375
5022,data_48.65625_-123.03125
5023,data_48.65625_-122.96875
5024,data_48.65625_-122.90625
5025,data_48.65625_-122.84375
5026,data_48.65625_-122.78125
5027,data_48.65625_-122.71875
5028,data_48.65625_-122.65625
5029,data_48.65625_-122.59375
5030,data_48.65625_-122.53125
5031,data_48.65625_-122.46875
5032,data_48.65625_-122.40625
5033,data_48.65625_-122.34375
5034,data_48.65625_-122.28125
5035,data_48.65625_-122.21875
5036,data_48.65625_-122.15625
5037,data_48.65625_-122.09375
5038,data_48.65625_-122.03125
5039,data_48.65625_-121.96875
5040,data_48.65625_-121.90625
5041,data_48.65625_-121.84375
5042,data_48.65625_-121.78125
5043,data_48.65625_-121.71875
5044,data_48.65625_-121.65625
5045,data_48.65625_-121.59375
5046,data_48.65625_-121.53125
5047,data_48.65625_-121.46875
5048,data_48.65625_-121.40625
5049,data_48.65625_-121.34375
5050,data_48.65625_-121.28125
5051,data_48.65625_-121.21875
5052,data_48.65625_-121.15625
5053,data_48.65625_-121.09375
5054,data_48.65625_-121.03125
5055,data_48.65625_-120.96875
5056,data_48.65625_-120.90625
5057,data_48.65625_-120.84375
5058,data_48.65625_-120.78125
5059,data_48.65625_-120.71875
5060,data_48.65625_-120.65625
5061,data_48.65625_-120.59375
5062,data_48.65625_-120.53125
5063,data_48.65625_-120.46875
5064,data_48.65625_-120.40625
5065,data_48.65625_-120.34375
5066,data_48.65625_-120.28125
5067,data_48.65625_-120.21875
5068,data_48.65625_-120.15625
5069,data_48.65625_-120.09375
5070,data_48.65625_-120.03125
5071,data_48.65625_-119.96875
5072,data_48.65625_-119.90625
5073,data_48.65625_-119.84375
5074,data_48.65625_-119.78125
5075,data_48.65625_-119.71875
5076,data_48.65625_-119.65625
5077,data_48.65625_-119.59375
5078,data_48.65625_-119.53125
5079,data_48.65625_-119.46875
5080,data_48.65625_-119.40625
5081,data_48.65625_-119.34375
5082,data_48.65625_-119.28125
5083,data_48.65625_-119.21875
5084,data_48.65625_-119.15625
5085,data_48.65625_-119.09375
5086,data_48.65625_-119.03125
5087,data_48.65625_-118.96875
5088,data_48.65625_-118.90625
5089,data_48.65625_-118.84375
5090,data_48.65625_-118.78125
5091,data_48.65625_-118.71875
5092,data_48.65625_-118.65625
5093,data_48.65625_-118.59375
5094,data_48.65625_-118.53125
5095,data_48.65625_-118.46875
5096,data_48.65625_-118.40625
5097,data_48.65625_-118.34375
5098,data_48.65625_-118.28125
5099,data_48.65625_-118.21875
5100,data_48.65625_-118.15625
5101,data_48.65625_-118.09375
5102,data_48.65625_-118.03125
5103,data_48.65625_-117.96875
5104,data_48.65625_-117.90625
5105,data_48.65625_-117.84375
5106,data_48.65625_-117.78125
5107,data_48.65625_-117.71875
5108,data_48.65625_-117.65625
5109,data_48.65625_-117.59375
5110,data_48.65625_-117.53125
5111,data_48.65625_-117.46875
5112,data_48.65625_-117.40625
5113,data_48.65625_-117.34375
5114,data_48.65625_-117.28125
5115,data_48.65625_-117.21875
5116,data_48.65625_-117.15625
5117,data_48.65625_-117.09375
5118,data_48.71875_-123.28125
5119,data_48.71875_-123.21875
5120,data_48.71875_-123.15625
5121,data_48.71875_-123.09375
5122,data_48.71875_-123.03125
5123,data_48.71875_-122.96875
5124,data_48.71875_-122.90625
5125,data_48.71875_-122.84375
5126,data_48.71875_-122.78125
5127,data_48.71875_-122.71875
5128,data_48.71875_-122.65625
5129,data_48.71875_-122.59375
5130,data_48.71875_-122.53125
5131,data_48.71875_-122.46875
5132,data_48.71875_-122.40625
5133,data_48.71875_-122.34375
5134,data_48.71875_-122.28125
5135,data_48.71875_-122.21875
5136,data_48.71875_-122.15625
5137,data_48.71875_-122.09375
5138,data_48.71875_-122.03125
5139,data_48.71875_-121.96875
5140,data_48.71875_-121.90625
5141,data_48.71875_-121.84375
5142,data_48.71875_-121.78125
5143,data_48.71875_-121.71875
5144,data_48.71875_-121.65625
5145,data_48.71875_-121.59375
5146,data_48.71875_-121.53125
5147,data_48.71875_-121.46875
5148,data_48.71875_-121.40625
5149,data_48.71875_-121.34375
5150,data_48.71875_-121.28125
5151,data_48.71875_-121.21875
5152,data_48.71875_-121.15625
5153,data_48.71875_-121.09375
5154,data_48.71875_-121.03125
5155,data_48.71875_-120.96875
5156,data_48.71875_-120.90625
5157,data_48.71875_-120.84375
5158,data_48.71875_-120.78125
5159,data_48.71875_-120.71875
5160,data_48.71875_-120.65625
5161,data_48.71875_-120.59375
5162,data_48.71875_-120.53125
5163,data_48.71875_-120.46875
5164,data_48.71875_-120.40625
5165,data_48.71875_-120.34375
5166,data_48.71875_-120.28125
5167,data_48.71875_-120.21875
5168,data_48.71875_-120.15625
5169,data_48.71875_-120.09375
5170,data_48.71875_-120.03125
5171,data_48.71875_-119.96875
5172,data_48.71875_-119.90625
5173,data_48.71875_-119.84375
5174,data_48.71875_-119.78125
5175,data_48.71875_-119.71875
5176,data_48.71875_-119.65625
5177,data_48.71875_-119.59375
5178,data_48.71875_-119.53125
5179,data_48.71875_-119.46875
5180,data_48.71875_-119.40625
5181,data_48.71875_-119.34375
5182,data_48.71875_-119.28125
5183,data_48.71875_-119.21875
5184,data_48.71875_-119.15625
5185,data_48.71875_-119.09375
5186,data_48.71875_-119.03125
5187,data_48.71875_-118.96875
5188,data_48.71875_-118.90625
5189,data_48.71875_-118.84375
5190,data_48.71875_-118.78125
5191,data_48.71875_-118.71875
5192,data_48.71875_-118.65625
5193,data_48.71875_-118.59375
5194,data_48.71875_-118.53125
5195,data_48.71875_-118.46875
5196,data_48.71875_-118.40625
5197,data_48.71875_-118.34375
5198,data_48.71875_-118.28125
5199,data_48.71875_-118.21875
5200,data_48.71875_-118.15625
5201,data_48.71875_-118.09375
5202,data_48.71875_-118.03125
5203,data_48.71875_-117.96875
5204,data_48.71875_-117.90625
5205,data_48.71875_-117.84375
5206,data_48.71875_-117.78125
5207,data_48.71875_-117.71875
5208,data_48.71875_-117.65625
5209,data_48.71875_-117.59375
5210,data_48.71875_-117.53125
5211,data_48.71875_-117.46875
5212,data_48.71875_-117.40625
5213,data_48.71875_-117.34375
5214,data_48.71875_-117.28125
5215,data_48.71875_-117.21875
5216,data_48.71875_-117.15625
5217,data_48.71875_-117.09375
5218,data_48.78125_-123.09375
5219,data_48.78125_-123.03125
5220,data_48.78125_-122.96875
5221,data_48.78125_-122.90625
5222,data_48.78125_-122.84375
5223,data_48.78125_-122.78125
5224,data_48.78125_-122.71875
5225,data_48.78125_-122.65625
5226,data_48.78125_-122.59375
5227,data_48.78125_-122.53125
5228,data_48.78125_-122.46875
5229,data_48.78125_-122.40625
5230,data_48.78125_-122.34375
5231,data_48.78125_-122.28125
5232,data_48.78125_-122.21875
5233,data_48.78125_-122.15625
5234,data_48.78125_-122.09375
5235,data_48.78125_-122.03125
5236,data_48.78125_-121.96875
5237,data_48.78125_-121.90625
5238,data_48.78125_-121.84375
5239,data_48.78125_-121.78125
5240,data_48.78125_-121.71875
5241,data_48.78125_-121.65625
5242,data_48.78125_-121.59375
5243,data_48.78125_-121.53125
5244,data_48.78125_-121.46875
5245,data_48.78125_-121.40625
5246,data_48.78125_-121.34375
5247,data_48.78125_-121.28125
5248,data_48.78125_-121.21875
5249,data_48.78125_-121.15625
5250,data_48.78125_-121.09375
5251,data_48.78125_-121.03125
5252,data_48.78125_-120.96875
5253,data_48.78125_-120.90625
5254,data_48.78125_-120.84375
5255,data_48.78125_-120.78125
5256,data_48.78125_-120.71875
5257,data_48.78125_-120.65625
5258,data_48.78125_-120.59375
5259,data_48.78125_-120.53125
5260,data_48.78125_-120.46875
5261,data_48.78125_-120.40625
5262,data_48.78125_-120.34375
5263,data_48.78125_-120.28125
5264,data_48.78125_-120.21875
5265,data_48.78125_-120.15625
5266,data_48.78125_-120.09375
5267,data_48.78125_-120.03125
5268,data_48.78125_-119.96875
5269,data_48.78125_-119.90625
5270,data_48.78125_-119.84375
5271,data_48.78125_-119.78125
5272,data_48.78125_-119.71875
5273,data_48.78125_-119.65625
5274,data_48.78125_-119.59375
5275,data_48.78125_-119.53125
5276,data_48.78125_-119.46875
5277,data_48.78125_-119.40625
5278,data_48.78125_-119.34375
5279,data_48.78125_-119.28125
5280,data_48.78125_-119.21875
5281,data_48.78125_-119.15625
5282,data_48.78125_-119.09375
5283,data_48.78125_-119.03125
5284,data_48.78125_-118.96875
5285,data_48.78125_-118.90625
5286,data_48.78125_-118.84375
5287,data_48.78125_-118.78125
5288,data_48.78125_-118.71875
5289,data_48.78125_-118.65625
5290,data_48.78125_-118.59375
5291,data_48.78125_-118.53125
5292,data_48.78125_-118.46875
5293,data_48.78125_-118.40625
5294,data_48.78125_-118.34375
5295,data_48.78125_-118.28125
5296,data_48.78125_-118.21875
5297,data_48.78125_-118.15625
5298,data_48.78125_-118.09375
5299,data_48.78125_-118.03125
5300,data_48.78125_-117.96875
5301,data_48.78125_-117.90625
5302,data_48.78125_-117.84375
5303,data_48.78125_-117.78125
