"FPU","year","location","model"
0.0928222726262922,2022,"ALK","wco2"
0.0927949389608021,2023,"ALK","wco2"
0.0927665488117124,2024,"ALK","wco2"
0.0927231793770312,2025,"ALK","wco2"
0.0927013920502183,2026,"ALK","wco2"
0.09269311951501,2027,"ALK","wco2"
0.0926679325305264,2028,"ALK","wco2"
0.0926408230186693,2029,"ALK","wco2"
0.092637348102477,2030,"ALK","wco2"
0.0926611734310589,2031,"ALK","wco2"
0.0927723748605682,2032,"ALK","wco2"
0.0929441782838309,2033,"ALK","wco2"
0.0931014230770529,2034,"ALK","wco2"
0.0932665994356255,2035,"ALK","wco2"
0.0934439047325839,2036,"ALK","wco2"
0.0936206651292607,2037,"ALK","wco2"
0.0937927660820975,2038,"ALK","wco2"
0.0939611310223776,2039,"ALK","wco2"
0.0941287556717961,2040,"ALK","wco2"
0.0943558351333361,2041,"ALK","wco2"
0.0945695805453088,2042,"ALK","wco2"
0.094784686542984,2043,"ALK","wco2"
0.0950185000489018,2044,"ALK","wco2"
0.0952219834289492,2045,"ALK","wco2"
0.0954518956173691,2046,"ALK","wco2"
0.0956737640070372,2047,"ALK","wco2"
0.0959034596510633,2048,"ALK","wco2"
0.0961662344544608,2049,"ALK","wco2"
0.0964351125388941,2050,"ALK","wco2"
12.5492271481624,2005,"ARK","wco2"
12.6114324116574,2006,"ARK","wco2"
12.6904530014057,2007,"ARK","wco2"
12.767658952369,2008,"ARK","wco2"
12.860069048928,2009,"ARK","wco2"
12.9466314592437,2010,"ARK","wco2"
13.0469284258795,2011,"ARK","wco2"
13.1465751900391,2012,"ARK","wco2"
13.2468533745856,2013,"ARK","wco2"
13.3344497328589,2014,"ARK","wco2"
13.4350798960329,2015,"ARK","wco2"
13.5327096192006,2016,"ARK","wco2"
13.6291258719471,2017,"ARK","wco2"
13.7253723708219,2018,"ARK","wco2"
13.8235260867258,2019,"ARK","wco2"
13.9249258363888,2020,"ARK","wco2"
14.0194491475671,2021,"ARK","wco2"
14.1160045279963,2022,"ARK","wco2"
14.2121880852632,2023,"ARK","wco2"
14.307524926953,2024,"ARK","wco2"
14.4001360489552,2025,"ARK","wco2"
14.4988161415079,2026,"ARK","wco2"
14.5991190570487,2027,"ARK","wco2"
14.6912069069176,2028,"ARK","wco2"
14.78034736959,2029,"ARK","wco2"
14.8770354638082,2030,"ARK","wco2"
14.9752077506096,2031,"ARK","wco2"
15.0703704749382,2032,"ARK","wco2"
15.1702291562191,2033,"ARK","wco2"
15.2650229613868,2034,"ARK","wco2"
15.363282332955,2035,"ARK","wco2"
15.4660256991289,2036,"ARK","wco2"
15.5679548974637,2037,"ARK","wco2"
15.6675847725041,2038,"ARK","wco2"
15.7653150305969,2039,"ARK","wco2"
15.8630518042237,2040,"ARK","wco2"
15.9739409832819,2041,"ARK","wco2"
16.0803090140349,2042,"ARK","wco2"
16.1853085598245,2043,"ARK","wco2"
16.2960232614701,2044,"ARK","wco2"
16.3974371237937,2045,"ARK","wco2"
16.5109673578019,2046,"ARK","wco2"
16.6189899951323,2047,"ARK","wco2"
16.7299352142654,2048,"ARK","wco2"
16.8437737867937,2049,"ARK","wco2"
16.9523304337273,2050,"ARK","wco2"
16.4883168487573,2005,"CAL","wco2"
16.4679664245591,2006,"CAL","wco2"
16.4673372283952,2007,"CAL","wco2"
16.4631225753024,2008,"CAL","wco2"
16.4786195437629,2009,"CAL","wco2"
16.4835337988048,2010,"CAL","wco2"
16.6579919209967,2011,"CAL","wco2"
16.829495258537,2012,"CAL","wco2"
16.9955684860151,2013,"CAL","wco2"
17.1447083967712,2014,"CAL","wco2"
17.3083562200072,2015,"CAL","wco2"
17.4649876508786,2016,"CAL","wco2"
17.6215050445332,2017,"CAL","wco2"
17.7783450135853,2018,"CAL","wco2"
17.9379308617964,2019,"CAL","wco2"
18.1015377522019,2020,"CAL","wco2"
18.2490053561118,2021,"CAL","wco2"
18.3977950221725,2022,"CAL","wco2"
18.2064872250741,2023,"CAL","wco2"
18.3429176372489,2024,"CAL","wco2"
18.3728369813341,2025,"CAL","wco2"
18.5226407516444,2026,"CAL","wco2"
18.7803404976062,2027,"CAL","wco2"
18.9096728106099,2028,"CAL","wco2"
19.0144199303608,2029,"CAL","wco2"
19.2823297073347,2030,"CAL","wco2"
19.3949319951622,2031,"CAL","wco2"
19.4572456624859,2032,"CAL","wco2"
19.6520598979269,2033,"CAL","wco2"
19.7264417169001,2034,"CAL","wco2"
19.8288917488676,2035,"CAL","wco2"
20.0205381720955,2036,"CAL","wco2"
20.1917143059639,2037,"CAL","wco2"
20.2895583872786,2038,"CAL","wco2"
20.301673003135,2039,"CAL","wco2"
20.2567105245692,2040,"CAL","wco2"
20.3274667296489,2041,"CAL","wco2"
20.2362458300364,2042,"CAL","wco2"
20.1342868479728,2043,"CAL","wco2"
20.1391049249142,2044,"CAL","wco2"
19.8989546631986,2045,"CAL","wco2"
19.8861453715473,2046,"CAL","wco2"
19.7596564049487,2047,"CAL","wco2"
19.7004874103515,2048,"CAL","wco2"
19.6839838308107,2049,"CAL","wco2"
19.5676268729558,2050,"CAL","wco2"
8.05496712268002,2005,"COB","wco2"
8.08943863242317,2006,"COB","wco2"
8.13328409216269,2007,"COB","wco2"
8.1761716482157,2008,"COB","wco2"
8.22744969168361,2009,"COB","wco2"
8.27590639791597,2010,"COB","wco2"
8.33528243253671,2011,"COB","wco2"
8.39320913707719,2012,"COB","wco2"
8.45092250763757,2013,"COB","wco2"
8.50246447580373,2014,"COB","wco2"
8.55973819811523,2015,"COB","wco2"
8.61647892678277,2016,"COB","wco2"
8.67304332551382,2017,"COB","wco2"
8.72952843972768,2018,"COB","wco2"
8.78702357772011,2019,"COB","wco2"
8.84620902432217,2020,"COB","wco2"
8.89705898620237,2021,"COB","wco2"
8.94864803706679,2022,"COB","wco2"
8.99976278570887,2023,"COB","wco2"
9.05070727887525,2024,"COB","wco2"
9.10033073502476,2025,"COB","wco2"
9.15201995659688,2026,"COB","wco2"
9.20453931251238,2027,"COB","wco2"
9.25324934846254,2028,"COB","wco2"
9.30055601802467,2029,"COB","wco2"
9.35118225231866,2030,"COB","wco2"
9.40427543461311,2031,"COB","wco2"
9.45614973533298,2032,"COB","wco2"
9.51011199206269,2033,"COB","wco2"
9.5619753924128,2034,"COB","wco2"
9.61523189304,2035,"COB","wco2"
9.67027115432297,2036,"COB","wco2"
9.72489551089422,2037,"COB","wco2"
9.77845735890005,2038,"COB","wco2"
9.83119602806275,2039,"COB","wco2"
9.88417400888719,2040,"COB","wco2"
9.945259899167,2041,"COB","wco2"
10.0043992961231,2042,"COB","wco2"
10.0632545425191,2043,"COB","wco2"
10.1242621475541,2044,"COB","wco2"
10.18077438856,2045,"COB","wco2"
10.2152913817911,2046,"COB","wco2"
10.2410983457343,2047,"COB","wco2"
10.2676478877341,2048,"COB","wco2"
10.2943519180002,2049,"COB","wco2"
10.3207263100215,2050,"COB","wco2"
4.28625447734674,2005,"COL","wco2"
4.29016180495191,2006,"COL","wco2"
4.29374769111863,2007,"COL","wco2"
4.29735975699915,2008,"COL","wco2"
4.30075462988952,2009,"COL","wco2"
4.30407238731222,2010,"COL","wco2"
4.30964086140185,2011,"COL","wco2"
4.3156985441595,2012,"COL","wco2"
4.32194974641379,2013,"COL","wco2"
4.32766183128623,2014,"COL","wco2"
4.33396268942161,2015,"COL","wco2"
4.34087783890069,2016,"COL","wco2"
4.34776969496745,2017,"COL","wco2"
4.35470289849817,2018,"COL","wco2"
4.36178663161428,2019,"COL","wco2"
4.36940054666141,2020,"COL","wco2"
4.37491511077308,2021,"COL","wco2"
4.38075125652852,2022,"COL","wco2"
4.38667277205876,2023,"COL","wco2"
4.3926261226817,2024,"COL","wco2"
4.3974769192324,2025,"COL","wco2"
4.40204031661209,2026,"COL","wco2"
4.40702034196096,2027,"COL","wco2"
4.41174886930457,2028,"COL","wco2"
4.41647747082846,2029,"COL","wco2"
4.42178327128119,2030,"COL","wco2"
4.42651527916454,2031,"COL","wco2"
4.43119244389622,2032,"COL","wco2"
4.43626642492644,2033,"COL","wco2"
4.44120278623159,2034,"COL","wco2"
4.44635337747124,2035,"COL","wco2"
4.45223640052691,2036,"COL","wco2"
4.45825859782997,2037,"COL","wco2"
4.46424686408019,2038,"COL","wco2"
4.4702457015832,2039,"COL","wco2"
4.47626647866958,2040,"COL","wco2"
4.48209161745057,2041,"COL","wco2"
4.4878726452629,2042,"COL","wco2"
4.49363794313257,2043,"COL","wco2"
4.49974837274982,2044,"COL","wco2"
4.50541708575782,2045,"COL","wco2"
4.51079118078332,2046,"COL","wco2"
4.515957402477,2047,"COL","wco2"
4.52144054755251,2048,"COL","wco2"
4.52715310469057,2049,"COL","wco2"
4.5326252659265,2050,"COL","wco2"
2.99626727087161,2005,"GBA","wco2"
3.00274836210308,2006,"GBA","wco2"
3.01192871262932,2007,"GBA","wco2"
3.0208501998637,2008,"GBA","wco2"
3.0321721027273,2009,"GBA","wco2"
3.04221263919588,2010,"GBA","wco2"
3.05739687687669,2011,"GBA","wco2"
3.0729149850711,2012,"GBA","wco2"
3.08881890130321,2013,"GBA","wco2"
3.10151617343919,2014,"GBA","wco2"
3.11763657060559,2015,"GBA","wco2"
3.13313471395563,2016,"GBA","wco2"
3.14855218899632,2017,"GBA","wco2"
3.16383369374495,2018,"GBA","wco2"
3.17946765935742,2019,"GBA","wco2"
3.19589298037814,2020,"GBA","wco2"
3.20974245629149,2021,"GBA","wco2"
3.2243076031175,2022,"GBA","wco2"
3.23874423044261,2023,"GBA","wco2"
3.25314625267016,2024,"GBA","wco2"
3.26634230992363,2025,"GBA","wco2"
3.28119997972389,2026,"GBA","wco2"
3.29675120943129,2027,"GBA","wco2"
3.31033978409969,2028,"GBA","wco2"
3.32321141712965,2029,"GBA","wco2"
3.33806768406231,2030,"GBA","wco2"
3.35277921170029,2031,"GBA","wco2"
3.36684902479321,2032,"GBA","wco2"
3.38219670210109,2033,"GBA","wco2"
3.39600560916544,2034,"GBA","wco2"
3.41059160197498,2035,"GBA","wco2"
3.42640228356299,2036,"GBA","wco2"
3.44203538312033,2037,"GBA","wco2"
3.45705525696909,2038,"GBA","wco2"
3.47158260990673,2039,"GBA","wco2"
3.48601562322544,2040,"GBA","wco2"
3.50359998243586,2041,"GBA","wco2"
3.51936045586039,2042,"GBA","wco2"
3.53146773850519,2043,"GBA","wco2"
3.52999363116759,2044,"GBA","wco2"
3.52341949748842,2045,"GBA","wco2"
3.5200799781026,2046,"GBA","wco2"
3.51593083384892,2047,"GBA","wco2"
3.51309851022225,2048,"GBA","wco2"
3.5125718728322,2049,"GBA","wco2"
3.50893944692059,2050,"GBA","wco2"
1.30567901199371,2005,"GLA","wco2"
1.30907936906328,2006,"GLA","wco2"
1.31460615438121,2007,"GLA","wco2"
1.32002106930403,2008,"GLA","wco2"
1.3273903610815,2009,"GLA","wco2"
1.33424852635585,2010,"GLA","wco2"
1.34510549621191,2011,"GLA","wco2"
1.35567152186281,2012,"GLA","wco2"
1.3660367167583,2013,"GLA","wco2"
1.37500974954301,2014,"GLA","wco2"
1.38524228795318,2015,"GLA","wco2"
1.39532922476798,2016,"GLA","wco2"
1.40536740412577,2017,"GLA","wco2"
1.41544531266931,2018,"GLA","wco2"
1.42574601002051,2019,"GLA","wco2"
1.4364025536406,2020,"GLA","wco2"
1.44651263361879,2021,"GLA","wco2"
1.45695882446061,2022,"GLA","wco2"
1.46736048590671,2023,"GLA","wco2"
1.47773325819563,2024,"GLA","wco2"
1.48791045226491,2025,"GLA","wco2"
1.49830604315933,2026,"GLA","wco2"
1.50891827706766,2027,"GLA","wco2"
1.51867655353653,2028,"GLA","wco2"
1.52814248066288,2029,"GLA","wco2"
1.53836361282132,2030,"GLA","wco2"
1.54837254207709,2031,"GLA","wco2"
1.55814121660641,2032,"GLA","wco2"
1.56855710038545,2033,"GLA","wco2"
1.5785495713239,2034,"GLA","wco2"
1.58883227370322,2035,"GLA","wco2"
1.59943065143515,2036,"GLA","wco2"
1.60996114904468,2037,"GLA","wco2"
1.62029855438534,2038,"GLA","wco2"
1.63048222260221,2039,"GLA","wco2"
1.64069017293685,2040,"GLA","wco2"
1.65200370523698,2041,"GLA","wco2"
1.66289447032444,2042,"GLA","wco2"
1.67377499832509,2043,"GLA","wco2"
1.68502677751865,2044,"GLA","wco2"
1.69558603037858,2045,"GLA","wco2"
1.70728851838346,2046,"GLA","wco2"
1.71842571991434,2047,"GLA","wco2"
1.72985197813017,2048,"GLA","wco2"
1.73948183932936,2049,"GLA","wco2"
1.70017061162366,2050,"GLA","wco2"
15.9433105946223,2005,"MIS","wco2"
16.004045560408,2006,"MIS","wco2"
16.0650620525074,2007,"MIS","wco2"
16.1267010677287,2008,"MIS","wco2"
16.1885956901652,2009,"MIS","wco2"
16.2502570336563,2010,"MIS","wco2"
16.3124476168908,2011,"MIS","wco2"
16.376386803788,2012,"MIS","wco2"
16.4417060525869,2013,"MIS","wco2"
16.50540073882,2014,"MIS","wco2"
16.5720895066808,2015,"MIS","wco2"
16.6152229440493,2016,"MIS","wco2"
16.6583453561197,2017,"MIS","wco2"
16.7015932481015,2018,"MIS","wco2"
16.7454225262292,2019,"MIS","wco2"
16.790656457534,2020,"MIS","wco2"
16.8279279497931,2021,"MIS","wco2"
16.8663074195004,2022,"MIS","wco2"
16.9048550891064,2023,"MIS","wco2"
16.9438150508997,2024,"MIS","wco2"
16.9826848366574,2025,"MIS","wco2"
17.0183909862581,2026,"MIS","wco2"
17.0559989230778,2027,"MIS","wco2"
17.0925605763495,2028,"MIS","wco2"
17.1292205210328,2029,"MIS","wco2"
17.1678767287261,2030,"MIS","wco2"
17.2026942081925,2031,"MIS","wco2"
17.2375153463023,2032,"MIS","wco2"
17.2737943340145,2033,"MIS","wco2"
17.3095561355605,2034,"MIS","wco2"
17.3459815517984,2035,"MIS","wco2"
17.3844680738466,2036,"MIS","wco2"
17.4234226912841,2037,"MIS","wco2"
17.462411329789,2038,"MIS","wco2"
17.5015277877791,2039,"MIS","wco2"
17.5408781717174,2040,"MIS","wco2"
17.5771105896706,2041,"MIS","wco2"
17.612870427821,2042,"MIS","wco2"
17.6492300057081,2043,"MIS","wco2"
17.6866784580669,2044,"MIS","wco2"
17.7225106990705,2045,"MIS","wco2"
17.7558436579212,2046,"MIS","wco2"
17.7883994730799,2047,"MIS","wco2"
17.8224092435541,2048,"MIS","wco2"
17.857115798293,2049,"MIS","wco2"
17.8912725415476,2050,"MIS","wco2"
23.8105392203675,2005,"MOU","wco2"
23.9330719444559,2006,"MOU","wco2"
24.0873463932683,2007,"MOU","wco2"
24.2402409976735,2008,"MOU","wco2"
24.2978984789896,2009,"MOU","wco2"
24.2941802725774,2010,"MOU","wco2"
24.2917939334116,2011,"MOU","wco2"
24.2930767625836,2012,"MOU","wco2"
24.2940385314028,2013,"MOU","wco2"
24.2912517102512,2014,"MOU","wco2"
24.291052530528,2015,"MOU","wco2"
24.3195502879582,2016,"MOU","wco2"
24.3475973589997,2017,"MOU","wco2"
24.3756347987093,2018,"MOU","wco2"
24.4036619539134,2019,"MOU","wco2"
24.4322454651932,2020,"MOU","wco2"
24.4588756696333,2021,"MOU","wco2"
24.4866671776432,2022,"MOU","wco2"
24.5141895299215,2023,"MOU","wco2"
24.5418939147427,2024,"MOU","wco2"
24.567737485188,2025,"MOU","wco2"
24.5962229301633,2026,"MOU","wco2"
24.6259945847462,2027,"MOU","wco2"
24.6542025371379,2028,"MOU","wco2"
24.6817829858029,2029,"MOU","wco2"
24.7117736574682,2030,"MOU","wco2"
24.740237171245,2031,"MOU","wco2"
24.7684540606874,2032,"MOU","wco2"
24.7981594709975,2033,"MOU","wco2"
24.8264805299397,2034,"MOU","wco2"
24.8551246624658,2035,"MOU","wco2"
24.8860260261408,2036,"MOU","wco2"
24.9170657644193,2037,"MOU","wco2"
24.947547001729,2038,"MOU","wco2"
24.9776253882806,2039,"MOU","wco2"
25.007392770705,2040,"MOU","wco2"
25.0389733388331,2041,"MOU","wco2"
25.0694122928644,2042,"MOU","wco2"
25.0995805655486,2043,"MOU","wco2"
25.1312943911525,2044,"MOU","wco2"
25.1600896897265,2045,"MOU","wco2"
25.1914722495014,2046,"MOU","wco2"
25.2216718262147,2047,"MOU","wco2"
25.2530159788336,2048,"MOU","wco2"
25.2850518995653,2049,"MOU","wco2"
25.3155384965535,2050,"MOU","wco2"
1.55029066788109,2005,"OHI","wco2"
1.55525326052606,2006,"OHI","wco2"
1.56241475538876,2007,"OHI","wco2"
1.56939938437387,2008,"OHI","wco2"
1.57845678210842,2009,"OHI","wco2"
1.58692739076067,2010,"OHI","wco2"
1.59917001461124,2011,"OHI","wco2"
1.61109590399733,2012,"OHI","wco2"
1.62289072812479,2013,"OHI","wco2"
1.63342720520844,2014,"OHI","wco2"
1.64503977873902,2015,"OHI","wco2"
1.65656161925777,2016,"OHI","wco2"
1.6680641822894,2017,"OHI","wco2"
1.67954909351325,2018,"OHI","wco2"
1.69122521944282,2019,"OHI","wco2"
1.703196436476,2020,"OHI","wco2"
1.71570965553318,2021,"OHI","wco2"
1.72837228840722,2022,"OHI","wco2"
1.74092620194054,2023,"OHI","wco2"
1.75347367788451,2024,"OHI","wco2"
1.76584586471201,2025,"OHI","wco2"
1.77857206746574,2026,"OHI","wco2"
1.79141630461167,2027,"OHI","wco2"
1.80348114650068,2028,"OHI","wco2"
1.81523094715248,2029,"OHI","wco2"
1.82759191115222,2030,"OHI","wco2"
1.83967268324089,2031,"OHI","wco2"
1.85149828215735,2032,"OHI","wco2"
1.8636588255016,2033,"OHI","wco2"
1.87539793626624,2034,"OHI","wco2"
1.88735470728199,2035,"OHI","wco2"
1.89975010719976,2036,"OHI","wco2"
1.91204748451829,2037,"OHI","wco2"
1.92413030947684,2038,"OHI","wco2"
1.93604989311018,2039,"OHI","wco2"
1.94802240247411,2040,"OHI","wco2"
1.96087364788786,2041,"OHI","wco2"
1.97329274717884,2042,"OHI","wco2"
1.98568844221097,2043,"OHI","wco2"
1.99843689116159,2044,"OHI","wco2"
2.01047856741086,2045,"OHI","wco2"
2.02372017289953,2046,"OHI","wco2"
2.03636655723558,2047,"OHI","wco2"
2.0492762096551,2048,"OHI","wco2"
2.06231238259777,2049,"OHI","wco2"
2.07499006114448,2050,"OHI","wco2"
3.20525668860368,2005,"RIG","wco2"
3.21398767403429,2006,"RIG","wco2"
3.22240835286901,2007,"RIG","wco2"
3.23086882440992,2008,"RIG","wco2"
3.23914917043003,2009,"RIG","wco2"
3.24737581747044,2010,"RIG","wco2"
3.25716869135803,2011,"RIG","wco2"
3.26728998344876,2012,"RIG","wco2"
3.2775410539422,2013,"RIG","wco2"
3.28751519350459,2014,"RIG","wco2"
3.29781800634424,2015,"RIG","wco2"
3.29862638277619,2016,"RIG","wco2"
3.29940352047436,2017,"RIG","wco2"
3.30019916698657,2018,"RIG","wco2"
3.30105420335541,2019,"RIG","wco2"
3.3020237014392,2020,"RIG","wco2"
3.30174793246806,2021,"RIG","wco2"
3.30164163582779,2022,"RIG","wco2"
3.30157538966409,2023,"RIG","wco2"
3.30151110909115,2024,"RIG","wco2"
3.30097163929199,2025,"RIG","wco2"
3.30018743207775,2026,"RIG","wco2"
3.29963375089264,2027,"RIG","wco2"
3.29892403759639,2028,"RIG","wco2"
3.29819365422936,2029,"RIG","wco2"
3.29780348387422,2030,"RIG","wco2"
3.29693141481607,2031,"RIG","wco2"
3.29604608567792,2032,"RIG","wco2"
3.29532602237285,2033,"RIG","wco2"
3.29454449654939,2034,"RIG","wco2"
3.29382832898379,2035,"RIG","wco2"
3.29343398202978,2036,"RIG","wco2"
3.2931058314458,2037,"RIG","wco2"
3.29272146420227,2038,"RIG","wco2"
3.29231566887107,2039,"RIG","wco2"
3.29190477250842,2040,"RIG","wco2"
3.29132464719705,2041,"RIG","wco2"
3.29065163943755,2042,"RIG","wco2"
3.28998642244347,2043,"RIG","wco2"
3.28949587362628,2044,"RIG","wco2"
3.28866384915748,2045,"RIG","wco2"
3.28757558170699,2046,"RIG","wco2"
3.28637761607232,2047,"RIG","wco2"
3.2853109941812,2048,"RIG","wco2"
3.28431069485672,2049,"RIG","wco2"
3.28314839556204,2050,"RIG","wco2"
1.19811444495361,2005,"RWI","wco2"
1.20609631154754,2006,"RWI","wco2"
1.21379924551565,2007,"RWI","wco2"
1.22157549458654,2008,"RWI","wco2"
1.22922296987803,2009,"RWI","wco2"
1.23691387245311,2010,"RWI","wco2"
1.24525087763432,2011,"RWI","wco2"
1.25384815632268,2012,"RWI","wco2"
1.26257009116842,2013,"RWI","wco2"
1.27123141847977,2014,"RWI","wco2"
1.28024132670977,2015,"RWI","wco2"
1.28287904436848,2016,"RWI","wco2"
1.28555915174409,2017,"RWI","wco2"
1.28829166818424,2018,"RWI","wco2"
1.29110570675691,2019,"RWI","wco2"
1.29408433358544,2020,"RWI","wco2"
1.29692421187439,2021,"RWI","wco2"
1.29992913383572,2022,"RWI","wco2"
1.30300723566315,2023,"RWI","wco2"
1.3061426983246,2024,"RWI","wco2"
1.31084079008355,2025,"RWI","wco2"
1.31542932162503,2026,"RWI","wco2"
1.32021687367085,2027,"RWI","wco2"
1.32500139843366,2028,"RWI","wco2"
1.32984317013338,2029,"RWI","wco2"
1.33492262380514,2030,"RWI","wco2"
1.33984164115424,2031,"RWI","wco2"
1.3448140897568,2032,"RWI","wco2"
1.34994633617719,2033,"RWI","wco2"
1.35513138802,2034,"RWI","wco2"
1.36038883452273,2035,"RWI","wco2"
1.36581463416365,2036,"RWI","wco2"
1.37136033762478,2037,"RWI","wco2"
1.37693038724434,2038,"RWI","wco2"
1.38255437379896,2039,"RWI","wco2"
1.38823865353899,2040,"RWI","wco2"
1.39415797710806,2041,"RWI","wco2"
1.40011067792422,2042,"RWI","wco2"
1.40610820553387,2043,"RWI","wco2"
1.41226530085701,2044,"RWI","wco2"
1.41831427302204,2045,"RWI","wco2"
1.42444100074714,2046,"RWI","wco2"
1.43056986954905,2047,"RWI","wco2"
1.43683320707075,2048,"RWI","wco2"
1.44320932562945,2049,"RWI","wco2"
1.44954884816306,2050,"RWI","wco2"
4.67169072332875,2005,"SEU","wco2"
4.66643118872024,2006,"SEU","wco2"
4.66080040542625,2007,"SEU","wco2"
4.65514655937693,2008,"SEU","wco2"
4.6492378932503,2009,"SEU","wco2"
4.64280259064576,2010,"SEU","wco2"
4.64760257674576,2011,"SEU","wco2"
4.65287104548108,2012,"SEU","wco2"
4.65843976684826,2013,"SEU","wco2"
4.66361252870761,2014,"SEU","wco2"
4.66115356032124,2015,"SEU","wco2"
4.68946742834717,2016,"SEU","wco2"
4.71798535918281,2017,"SEU","wco2"
4.74585429103953,2018,"SEU","wco2"
4.77498701051746,2019,"SEU","wco2"
4.81457353088199,2020,"SEU","wco2"
4.84822040576873,2021,"SEU","wco2"
4.88293501101449,2022,"SEU","wco2"
4.91790214628676,2023,"SEU","wco2"
4.95319045471318,2024,"SEU","wco2"
4.98749087859178,2025,"SEU","wco2"
5.02100048191042,2026,"SEU","wco2"
5.05600478579844,2027,"SEU","wco2"
5.09029171774292,2028,"SEU","wco2"
5.12474635452849,2029,"SEU","wco2"
5.16109467640325,2030,"SEU","wco2"
5.19583102071113,2031,"SEU","wco2"
5.23068334092217,2032,"SEU","wco2"
5.26691665044836,2033,"SEU","wco2"
5.30274613242353,2034,"SEU","wco2"
5.33935780007916,2035,"SEU","wco2"
5.37834857424441,2036,"SEU","wco2"
5.41782643704554,2037,"SEU","wco2"
5.45742680244845,2038,"SEU","wco2"
5.49722935521521,2039,"SEU","wco2"
5.53732190705554,2040,"SEU","wco2"
5.57774069164159,2041,"SEU","wco2"
5.61780462013959,2042,"SEU","wco2"
5.65844536016727,2043,"SEU","wco2"
5.70044968961422,2044,"SEU","wco2"
5.74079286570168,2045,"SEU","wco2"
5.78163008359691,2046,"SEU","wco2"
5.82207760664273,2047,"SEU","wco2"
5.86379000738469,2048,"SEU","wco2"
5.90646025809681,2049,"SEU","wco2"
5.94852588008142,2050,"SEU","wco2"
1.46031937492651,2005,"USN","wco2"
1.46628029788584,2006,"USN","wco2"
1.47462004908843,2007,"USN","wco2"
1.48283664530517,2008,"USN","wco2"
1.49338447260097,2009,"USN","wco2"
1.50336884579944,2010,"USN","wco2"
1.51875847511411,2011,"USN","wco2"
1.53372090561307,2012,"USN","wco2"
1.54832700122969,2013,"USN","wco2"
1.56144705883901,2014,"USN","wco2"
1.57575329239255,2015,"USN","wco2"
1.58996544170004,2016,"USN","wco2"
1.60417689760212,2017,"USN","wco2"
1.61844630691085,2018,"USN","wco2"
1.63306405348031,2019,"USN","wco2"
1.64794239257354,2020,"USN","wco2"
1.66249673822908,2021,"USN","wco2"
1.67719396946477,2022,"USN","wco2"
1.69178828596112,2023,"USN","wco2"
1.70637495105415,2024,"USN","wco2"
1.72082699841245,2025,"USN","wco2"
1.73564868656606,2026,"USN","wco2"
1.75060599184854,2027,"USN","wco2"
1.76481827092803,2028,"USN","wco2"
1.77875526053242,2029,"USN","wco2"
1.79333831754548,2030,"USN","wco2"
1.80759135438319,2031,"USN","wco2"
1.82175198358732,2032,"USN","wco2"
1.83640895478825,2033,"USN","wco2"
1.85067714564855,2034,"USN","wco2"
1.86520727608059,2035,"USN","wco2"
1.88016876536947,2036,"USN","wco2"
1.89506991607392,2037,"USN","wco2"
1.9097734975121,2038,"USN","wco2"
1.92436304846738,2039,"USN","wco2"
1.93915460777674,2040,"USN","wco2"
1.95471065233069,2041,"USN","wco2"
1.94099261423556,2042,"USN","wco2"
1.95322708220504,2043,"USN","wco2"
1.97282517186188,2044,"USN","wco2"
1.97493676963113,2045,"USN","wco2"
1.99783358224807,2046,"USN","wco2"
2.00784814328294,2047,"USN","wco2"
2.02548850765443,2048,"USN","wco2"
2.04795954656854,2049,"USN","wco2"
2.05763507616641,2050,"USN","wco2"
8.65774718029246,2005,"WGM","wco2"
8.71537007828594,2006,"WGM","wco2"
8.77335551807042,2007,"WGM","wco2"
8.83205709729534,2008,"WGM","wco2"
8.89118537417899,2009,"WGM","wco2"
8.95052754090758,2010,"WGM","wco2"
9.00911622816551,2011,"WGM","wco2"
9.06922597684911,2012,"WGM","wco2"
9.13029002836401,2013,"WGM","wco2"
9.19084095266516,2014,"WGM","wco2"
9.25402548847984,2015,"WGM","wco2"
9.29606795742536,2016,"WGM","wco2"
9.33825464175578,2017,"WGM","wco2"
9.3807280433102,2018,"WGM","wco2"
9.42376148631,2019,"WGM","wco2"
9.46859637802086,2020,"WGM","wco2"
9.51113912555741,2021,"WGM","wco2"
9.55458403192532,2022,"WGM","wco2"
9.59847812308232,2023,"WGM","wco2"
9.642684894388,2024,"WGM","wco2"
9.68727416518854,2025,"WGM","wco2"
9.73209512840436,2026,"WGM","wco2"
9.77815723305211,2027,"WGM","wco2"
9.82392143624488,2028,"WGM","wco2"
9.86999758966155,2029,"WGM","wco2"
9.91772334128356,2030,"WGM","wco2"
9.96473099305672,2031,"WGM","wco2"
10.0119502346133,2032,"WGM","wco2"
10.0603533755644,2033,"WGM","wco2"
10.1087502785105,2034,"WGM","wco2"
10.158115808732,2035,"WGM","wco2"
10.2093627447298,2036,"WGM","wco2"
10.2612353212603,2037,"WGM","wco2"
10.3134235594295,2038,"WGM","wco2"
10.3660014626344,2039,"WGM","wco2"
10.418995276431,2040,"WGM","wco2"
10.4721546008725,2041,"WGM","wco2"
10.5254488826013,2042,"WGM","wco2"
10.5792469042481,2043,"WGM","wco2"
10.6342349488635,2044,"WGM","wco2"
10.6884707319655,2045,"WGM","wco2"
10.7430677399274,2046,"WGM","wco2"
10.7976370000632,2047,"WGM","wco2"
10.8534372317971,2048,"WGM","wco2"
10.9101809533358,2049,"WGM","wco2"
