"lat","long","locationGroup","location"
47.15625,-119.15625,"Oregon Area","47.15625_-119.15625"
47.15625,-119.09375,"Oregon Area","47.15625_-119.09375"
47.15625,-119.03125,"Oregon Area","47.15625_-119.03125"
47.15625,-117.28125,"Oregon Area","47.15625_-117.28125"
47.21875,-122.09375,"Oregon Area","47.21875_-122.09375"
47.21875,-122.03125,"Oregon Area","47.21875_-122.03125"
47.21875,-121.03125,"Oregon Area","47.21875_-121.03125"
47.21875,-120.96875,"Oregon Area","47.21875_-120.96875"
47.21875,-120.84375,"Oregon Area","47.21875_-120.84375"
47.21875,-120.71875,"Oregon Area","47.21875_-120.71875"
47.21875,-120.59375,"Oregon Area","47.21875_-120.59375"
47.21875,-120.53125,"Oregon Area","47.21875_-120.53125"
47.21875,-120.46875,"Oregon Area","47.21875_-120.46875"
47.21875,-120.28125,"Oregon Area","47.21875_-120.28125"
47.21875,-120.21875,"Oregon Area","47.21875_-120.21875"
47.21875,-120.15625,"Oregon Area","47.21875_-120.15625"
47.21875,-120.09375,"Cooler Areas","47.21875_-120.09375"
47.21875,-120.03125,"Oregon Area","47.21875_-120.03125"
47.21875,-119.96875,"Cooler Areas","47.21875_-119.96875"
47.21875,-119.90625,"Cooler Areas","47.21875_-119.90625"
47.21875,-119.84375,"Oregon Area","47.21875_-119.84375"
47.21875,-119.78125,"Oregon Area","47.21875_-119.78125"
47.21875,-119.71875,"Oregon Area","47.21875_-119.71875"
47.21875,-119.65625,"Oregon Area","47.21875_-119.65625"
47.21875,-119.59375,"Oregon Area","47.21875_-119.59375"
47.21875,-119.53125,"Oregon Area","47.21875_-119.53125"
47.21875,-119.46875,"Oregon Area","47.21875_-119.46875"
47.21875,-119.40625,"Oregon Area","47.21875_-119.40625"
47.21875,-119.34375,"Oregon Area","47.21875_-119.34375"
47.21875,-119.28125,"Oregon Area","47.21875_-119.28125"
47.21875,-119.21875,"Oregon Area","47.21875_-119.21875"
47.21875,-119.15625,"Oregon Area","47.21875_-119.15625"
47.21875,-119.09375,"Oregon Area","47.21875_-119.09375"
47.21875,-118.71875,"Oregon Area","47.21875_-118.71875"
47.21875,-118.53125,"Oregon Area","47.21875_-118.53125"
47.21875,-118.34375,"Oregon Area","47.21875_-118.34375"
47.28125,-122.09375,"Oregon Area","47.28125_-122.09375"
47.28125,-120.34375,"Oregon Area","47.28125_-120.34375"
47.28125,-120.28125,"Oregon Area","47.28125_-120.28125"
47.28125,-120.21875,"Oregon Area","47.28125_-120.21875"
47.28125,-120.15625,"Oregon Area","47.28125_-120.15625"
47.28125,-120.09375,"Cooler Areas","47.28125_-120.09375"
47.28125,-120.03125,"Oregon Area","47.28125_-120.03125"
47.28125,-119.96875,"Cooler Areas","47.28125_-119.96875"
47.28125,-119.90625,"Cooler Areas","47.28125_-119.90625"
47.28125,-119.84375,"Cooler Areas","47.28125_-119.84375"
47.28125,-119.78125,"Cooler Areas","47.28125_-119.78125"
47.28125,-119.71875,"Cooler Areas","47.28125_-119.71875"
47.28125,-119.65625,"Cooler Areas","47.28125_-119.65625"
47.28125,-119.59375,"Cooler Areas","47.28125_-119.59375"
47.28125,-119.53125,"Oregon Area","47.28125_-119.53125"
47.28125,-119.46875,"Oregon Area","47.28125_-119.46875"
47.28125,-119.34375,"Oregon Area","47.28125_-119.34375"
47.28125,-119.28125,"Oregon Area","47.28125_-119.28125"
47.28125,-119.21875,"Oregon Area","47.28125_-119.21875"
47.28125,-119.09375,"Oregon Area","47.28125_-119.09375"
47.28125,-119.03125,"Oregon Area","47.28125_-119.03125"
47.28125,-118.78125,"Oregon Area","47.28125_-118.78125"
47.28125,-118.53125,"Oregon Area","47.28125_-118.53125"
47.28125,-117.40625,"Oregon Area","47.28125_-117.40625"
47.28125,-117.03125,"Oregon Area","47.28125_-117.03125"
47.34375,-120.40625,"Oregon Area","47.34375_-120.40625"
47.34375,-120.34375,"Oregon Area","47.34375_-120.34375"
47.34375,-120.28125,"Cooler Areas","47.34375_-120.28125"
47.34375,-120.21875,"Cooler Areas","47.34375_-120.21875"
47.34375,-120.15625,"Oregon Area","47.34375_-120.15625"
47.34375,-120.09375,"Cooler Areas","47.34375_-120.09375"
47.34375,-120.03125,"Cooler Areas","47.34375_-120.03125"
47.34375,-119.96875,"Oregon Area","47.34375_-119.96875"
47.34375,-119.90625,"Oregon Area","47.34375_-119.90625"
47.34375,-119.59375,"Oregon Area","47.34375_-119.59375"
47.34375,-119.53125,"Cooler Areas","47.34375_-119.53125"
47.34375,-119.46875,"Oregon Area","47.34375_-119.46875"
47.34375,-119.40625,"Oregon Area","47.34375_-119.40625"
47.34375,-119.34375,"Oregon Area","47.34375_-119.34375"
47.34375,-119.28125,"Oregon Area","47.34375_-119.28125"
47.34375,-119.21875,"Oregon Area","47.34375_-119.21875"
47.34375,-119.03125,"Oregon Area","47.34375_-119.03125"
47.34375,-117.03125,"Oregon Area","47.34375_-117.03125"
47.40625,-122.21875,"Oregon Area","47.40625_-122.21875"
47.40625,-120.59375,"Oregon Area","47.40625_-120.59375"
47.40625,-120.40625,"Oregon Area","47.40625_-120.40625"
47.40625,-120.34375,"Oregon Area","47.40625_-120.34375"
47.40625,-120.28125,"Cooler Areas","47.40625_-120.28125"
47.40625,-120.21875,"Cooler Areas","47.40625_-120.21875"
47.40625,-120.15625,"Cooler Areas","47.40625_-120.15625"
47.40625,-119.96875,"Oregon Area","47.40625_-119.96875"
47.40625,-119.90625,"Oregon Area","47.40625_-119.90625"
47.40625,-119.59375,"Oregon Area","47.40625_-119.59375"
47.40625,-119.53125,"Cooler Areas","47.40625_-119.53125"
47.40625,-119.46875,"Oregon Area","47.40625_-119.46875"
47.40625,-119.40625,"Oregon Area","47.40625_-119.40625"
47.40625,-119.34375,"Oregon Area","47.40625_-119.34375"
47.40625,-119.28125,"Oregon Area","47.40625_-119.28125"
47.40625,-119.21875,"Oregon Area","47.40625_-119.21875"
47.40625,-119.15625,"Oregon Area","47.40625_-119.15625"
47.40625,-119.09375,"Oregon Area","47.40625_-119.09375"
47.40625,-119.03125,"Oregon Area","47.40625_-119.03125"
47.40625,-118.96875,"Oregon Area","47.40625_-118.96875"
47.46875,-120.59375,"Oregon Area","47.46875_-120.59375"
47.46875,-120.46875,"Cooler Areas","47.46875_-120.46875"
47.46875,-120.40625,"Cooler Areas","47.46875_-120.40625"
47.46875,-120.34375,"Cooler Areas","47.46875_-120.34375"
47.46875,-120.28125,"Cooler Areas","47.46875_-120.28125"
47.46875,-120.21875,"Oregon Area","47.46875_-120.21875"
47.46875,-120.15625,"Oregon Area","47.46875_-120.15625"
47.46875,-119.90625,"Oregon Area","47.46875_-119.90625"
47.46875,-119.84375,"Oregon Area","47.46875_-119.84375"
47.46875,-119.78125,"Oregon Area","47.46875_-119.78125"
47.46875,-119.46875,"Oregon Area","47.46875_-119.46875"
47.46875,-119.40625,"Oregon Area","47.46875_-119.40625"
47.46875,-119.34375,"Oregon Area","47.46875_-119.34375"
47.46875,-119.28125,"Oregon Area","47.46875_-119.28125"
47.46875,-119.21875,"Oregon Area","47.46875_-119.21875"
47.46875,-119.15625,"Oregon Area","47.46875_-119.15625"
47.46875,-119.09375,"Oregon Area","47.46875_-119.09375"
47.46875,-119.03125,"Oregon Area","47.46875_-119.03125"
47.53125,-122.09375,"Oregon Area","47.53125_-122.09375"
47.53125,-120.71875,"Oregon Area","47.53125_-120.71875"
47.53125,-120.65625,"Oregon Area","47.53125_-120.65625"
47.53125,-120.59375,"Oregon Area","47.53125_-120.59375"
47.53125,-120.53125,"Cooler Areas","47.53125_-120.53125"
47.53125,-120.46875,"Cooler Areas","47.53125_-120.46875"
47.53125,-120.40625,"Oregon Area","47.53125_-120.40625"
47.53125,-120.28125,"Cooler Areas","47.53125_-120.28125"
47.53125,-120.21875,"Oregon Area","47.53125_-120.21875"
47.53125,-120.15625,"Oregon Area","47.53125_-120.15625"
47.53125,-120.09375,"Oregon Area","47.53125_-120.09375"
47.53125,-119.96875,"Oregon Area","47.53125_-119.96875"
47.53125,-119.71875,"Oregon Area","47.53125_-119.71875"
47.53125,-119.46875,"Oregon Area","47.53125_-119.46875"
47.53125,-119.28125,"Oregon Area","47.53125_-119.28125"
47.53125,-119.15625,"Oregon Area","47.53125_-119.15625"
47.53125,-119.09375,"Oregon Area","47.53125_-119.09375"
47.53125,-118.71875,"Oregon Area","47.53125_-118.71875"
47.53125,-117.21875,"Oregon Area","47.53125_-117.21875"
47.53125,-117.03125,"Oregon Area","47.53125_-117.03125"
47.59375,-120.65625,"Oregon Area","47.59375_-120.65625"
47.59375,-120.59375,"Oregon Area","47.59375_-120.59375"
47.59375,-120.53125,"Oregon Area","47.59375_-120.53125"
47.59375,-120.40625,"Oregon Area","47.59375_-120.40625"
47.59375,-120.34375,"Oregon Area","47.59375_-120.34375"
47.59375,-120.28125,"Oregon Area","47.59375_-120.28125"
47.59375,-120.21875,"Cooler Areas","47.59375_-120.21875"
47.59375,-120.09375,"Oregon Area","47.59375_-120.09375"
47.59375,-120.03125,"Oregon Area","47.59375_-120.03125"
47.59375,-119.96875,"Oregon Area","47.59375_-119.96875"
47.59375,-119.90625,"Oregon Area","47.59375_-119.90625"
47.59375,-119.40625,"Oregon Area","47.59375_-119.40625"
47.59375,-119.34375,"Oregon Area","47.59375_-119.34375"
47.59375,-119.15625,"Oregon Area","47.59375_-119.15625"
47.59375,-117.78125,"Oregon Area","47.59375_-117.78125"
47.65625,-120.65625,"Oregon Area","47.65625_-120.65625"
47.65625,-120.59375,"Oregon Area","47.65625_-120.59375"
47.65625,-120.46875,"Oregon Area","47.65625_-120.46875"
47.65625,-120.40625,"Oregon Area","47.65625_-120.40625"
47.65625,-120.34375,"Oregon Area","47.65625_-120.34375"
47.65625,-120.28125,"Cooler Areas","47.65625_-120.28125"
47.65625,-120.21875,"Cooler Areas","47.65625_-120.21875"
47.65625,-120.09375,"Oregon Area","47.65625_-120.09375"
47.65625,-120.03125,"Oregon Area","47.65625_-120.03125"
47.65625,-119.78125,"Oregon Area","47.65625_-119.78125"
47.65625,-119.65625,"Oregon Area","47.65625_-119.65625"
47.65625,-119.40625,"Oregon Area","47.65625_-119.40625"
47.65625,-119.28125,"Oregon Area","47.65625_-119.28125"
47.65625,-119.21875,"Oregon Area","47.65625_-119.21875"
47.65625,-119.15625,"Oregon Area","47.65625_-119.15625"
47.65625,-119.09375,"Oregon Area","47.65625_-119.09375"
47.65625,-118.84375,"Oregon Area","47.65625_-118.84375"
47.65625,-117.78125,"Oregon Area","47.65625_-117.78125"
47.71875,-122.15625,"Oregon Area","47.71875_-122.15625"
47.71875,-122.03125,"Oregon Area","47.71875_-122.03125"
47.71875,-121.96875,"Oregon Area","47.71875_-121.96875"
47.71875,-121.34375,"Oregon Area","47.71875_-121.34375"
47.71875,-120.65625,"Oregon Area","47.71875_-120.65625"
47.71875,-120.59375,"Oregon Area","47.71875_-120.59375"
47.71875,-120.40625,"Oregon Area","47.71875_-120.40625"
47.71875,-120.34375,"Oregon Area","47.71875_-120.34375"
47.71875,-120.28125,"Oregon Area","47.71875_-120.28125"
47.71875,-120.21875,"Cooler Areas","47.71875_-120.21875"
47.71875,-120.15625,"Cooler Areas","47.71875_-120.15625"
47.71875,-120.09375,"Oregon Area","47.71875_-120.09375"
47.71875,-120.03125,"Oregon Area","47.71875_-120.03125"
47.71875,-119.96875,"Oregon Area","47.71875_-119.96875"
47.71875,-119.65625,"Oregon Area","47.71875_-119.65625"
47.71875,-119.59375,"Oregon Area","47.71875_-119.59375"
47.71875,-119.53125,"Oregon Area","47.71875_-119.53125"
47.71875,-119.46875,"Oregon Area","47.71875_-119.46875"
47.71875,-119.40625,"Oregon Area","47.71875_-119.40625"
47.71875,-119.34375,"Oregon Area","47.71875_-119.34375"
47.71875,-118.96875,"Oregon Area","47.71875_-118.96875"
47.71875,-117.96875,"Oregon Area","47.71875_-117.96875"
47.71875,-117.90625,"Oregon Area","47.71875_-117.90625"
47.71875,-117.84375,"Oregon Area","47.71875_-117.84375"
47.71875,-117.78125,"Oregon Area","47.71875_-117.78125"
47.71875,-117.71875,"Oregon Area","47.71875_-117.71875"
47.78125,-122.21875,"Oregon Area","47.78125_-122.21875"
47.78125,-122.03125,"Oregon Area","47.78125_-122.03125"
47.78125,-121.96875,"Oregon Area","47.78125_-121.96875"
47.78125,-121.34375,"Oregon Area","47.78125_-121.34375"
47.78125,-120.71875,"Oregon Area","47.78125_-120.71875"
47.78125,-120.65625,"Oregon Area","47.78125_-120.65625"
47.78125,-120.40625,"Oregon Area","47.78125_-120.40625"
47.78125,-120.34375,"Oregon Area","47.78125_-120.34375"
47.78125,-120.21875,"Oregon Area","47.78125_-120.21875"
47.78125,-120.15625,"Cooler Areas","47.78125_-120.15625"
47.78125,-120.09375,"Cooler Areas","47.78125_-120.09375"
47.78125,-120.03125,"Cooler Areas","47.78125_-120.03125"
47.78125,-119.96875,"Cooler Areas","47.78125_-119.96875"
47.78125,-119.84375,"Oregon Area","47.78125_-119.84375"
47.78125,-119.78125,"Oregon Area","47.78125_-119.78125"
47.78125,-119.65625,"Oregon Area","47.78125_-119.65625"
47.78125,-119.53125,"Oregon Area","47.78125_-119.53125"
47.78125,-119.28125,"Oregon Area","47.78125_-119.28125"
47.78125,-119.21875,"Oregon Area","47.78125_-119.21875"
47.78125,-119.09375,"Oregon Area","47.78125_-119.09375"
47.78125,-119.03125,"Oregon Area","47.78125_-119.03125"
47.78125,-118.96875,"Oregon Area","47.78125_-118.96875"
47.78125,-117.78125,"Oregon Area","47.78125_-117.78125"
47.78125,-117.71875,"Oregon Area","47.78125_-117.71875"
47.78125,-117.65625,"Oregon Area","47.78125_-117.65625"
47.78125,-117.59375,"Oregon Area","47.78125_-117.59375"
47.78125,-117.46875,"Oregon Area","47.78125_-117.46875"
47.78125,-117.40625,"Oregon Area","47.78125_-117.40625"
47.78125,-117.34375,"Oregon Area","47.78125_-117.34375"
47.78125,-117.28125,"Oregon Area","47.78125_-117.28125"
47.78125,-117.21875,"Oregon Area","47.78125_-117.21875"
47.78125,-117.15625,"Oregon Area","47.78125_-117.15625"
47.78125,-117.09375,"Oregon Area","47.78125_-117.09375"
47.84375,-122.09375,"Oregon Area","47.84375_-122.09375"
47.84375,-122.03125,"Oregon Area","47.84375_-122.03125"
47.84375,-121.96875,"Oregon Area","47.84375_-121.96875"
47.84375,-121.84375,"Oregon Area","47.84375_-121.84375"
47.84375,-121.71875,"Oregon Area","47.84375_-121.71875"
47.84375,-120.40625,"Oregon Area","47.84375_-120.40625"
47.84375,-120.21875,"Cooler Areas","47.84375_-120.21875"
47.84375,-120.15625,"Oregon Area","47.84375_-120.15625"
47.84375,-120.09375,"Cooler Areas","47.84375_-120.09375"
47.84375,-120.03125,"Cooler Areas","47.84375_-120.03125"
47.84375,-119.96875,"Cooler Areas","47.84375_-119.96875"
47.84375,-119.90625,"Cooler Areas","47.84375_-119.90625"
47.84375,-119.84375,"Oregon Area","47.84375_-119.84375"
47.84375,-119.78125,"Oregon Area","47.84375_-119.78125"
47.84375,-119.71875,"Oregon Area","47.84375_-119.71875"
47.84375,-119.65625,"Oregon Area","47.84375_-119.65625"
47.84375,-119.53125,"Oregon Area","47.84375_-119.53125"
47.84375,-119.40625,"Oregon Area","47.84375_-119.40625"
47.84375,-119.34375,"Oregon Area","47.84375_-119.34375"
47.84375,-119.28125,"Oregon Area","47.84375_-119.28125"
47.84375,-119.15625,"Oregon Area","47.84375_-119.15625"
47.84375,-119.09375,"Oregon Area","47.84375_-119.09375"
47.84375,-119.03125,"Oregon Area","47.84375_-119.03125"
47.84375,-118.96875,"Oregon Area","47.84375_-118.96875"
47.84375,-118.53125,"Oregon Area","47.84375_-118.53125"
47.84375,-117.46875,"Oregon Area","47.84375_-117.46875"
47.84375,-117.34375,"Oregon Area","47.84375_-117.34375"
47.84375,-117.28125,"Oregon Area","47.84375_-117.28125"
47.84375,-117.21875,"Oregon Area","47.84375_-117.21875"
47.90625,-122.15625,"Oregon Area","47.90625_-122.15625"
47.90625,-122.09375,"Oregon Area","47.90625_-122.09375"
47.90625,-122.03125,"Oregon Area","47.90625_-122.03125"
47.90625,-120.46875,"Oregon Area","47.90625_-120.46875"
47.90625,-120.21875,"Cooler Areas","47.90625_-120.21875"
47.90625,-120.15625,"Cooler Areas","47.90625_-120.15625"
47.90625,-120.09375,"Cooler Areas","47.90625_-120.09375"
47.90625,-120.03125,"Oregon Area","47.90625_-120.03125"
47.90625,-119.96875,"Cooler Areas","47.90625_-119.96875"
47.90625,-119.90625,"Cooler Areas","47.90625_-119.90625"
47.90625,-119.84375,"Oregon Area","47.90625_-119.84375"
47.90625,-119.78125,"Oregon Area","47.90625_-119.78125"
47.90625,-119.71875,"Oregon Area","47.90625_-119.71875"
47.90625,-119.65625,"Oregon Area","47.90625_-119.65625"
47.90625,-119.59375,"Oregon Area","47.90625_-119.59375"
47.90625,-119.46875,"Oregon Area","47.90625_-119.46875"
47.90625,-119.40625,"Oregon Area","47.90625_-119.40625"
47.90625,-119.28125,"Oregon Area","47.90625_-119.28125"
47.90625,-119.15625,"Oregon Area","47.90625_-119.15625"
47.90625,-119.09375,"Oregon Area","47.90625_-119.09375"
47.90625,-119.03125,"Oregon Area","47.90625_-119.03125"
47.90625,-118.84375,"Oregon Area","47.90625_-118.84375"
47.90625,-118.71875,"Oregon Area","47.90625_-118.71875"
47.90625,-118.65625,"Oregon Area","47.90625_-118.65625"
47.90625,-118.53125,"Oregon Area","47.90625_-118.53125"
47.90625,-117.90625,"Oregon Area","47.90625_-117.90625"
47.90625,-117.78125,"Oregon Area","47.90625_-117.78125"
47.90625,-117.28125,"Oregon Area","47.90625_-117.28125"
47.90625,-117.21875,"Oregon Area","47.90625_-117.21875"
47.96875,-122.15625,"Oregon Area","47.96875_-122.15625"
47.96875,-122.09375,"Oregon Area","47.96875_-122.09375"
47.96875,-120.28125,"Oregon Area","47.96875_-120.28125"
47.96875,-120.21875,"Oregon Area","47.96875_-120.21875"
47.96875,-120.15625,"Oregon Area","47.96875_-120.15625"
47.96875,-120.03125,"Oregon Area","47.96875_-120.03125"
47.96875,-119.96875,"Oregon Area","47.96875_-119.96875"
47.96875,-119.90625,"Cooler Areas","47.96875_-119.90625"
47.96875,-119.84375,"Oregon Area","47.96875_-119.84375"
47.96875,-119.78125,"Oregon Area","47.96875_-119.78125"
47.96875,-119.71875,"Oregon Area","47.96875_-119.71875"
47.96875,-119.65625,"Cooler Areas","47.96875_-119.65625"
47.96875,-119.59375,"Oregon Area","47.96875_-119.59375"
47.96875,-119.53125,"Oregon Area","47.96875_-119.53125"
47.96875,-119.46875,"Oregon Area","47.96875_-119.46875"
47.96875,-119.09375,"Oregon Area","47.96875_-119.09375"
47.96875,-118.96875,"Oregon Area","47.96875_-118.96875"
47.96875,-117.78125,"Oregon Area","47.96875_-117.78125"
47.96875,-117.53125,"Oregon Area","47.96875_-117.53125"
48.03125,-122.15625,"Oregon Area","48.03125_-122.15625"
48.03125,-119.96875,"Cooler Areas","48.03125_-119.96875"
48.03125,-119.90625,"Cooler Areas","48.03125_-119.90625"
48.03125,-119.84375,"Cooler Areas","48.03125_-119.84375"
48.03125,-119.78125,"Cooler Areas","48.03125_-119.78125"
48.03125,-119.71875,"Cooler Areas","48.03125_-119.71875"
48.03125,-119.65625,"Cooler Areas","48.03125_-119.65625"
48.03125,-119.59375,"Cooler Areas","48.03125_-119.59375"
48.03125,-119.53125,"Cooler Areas","48.03125_-119.53125"
48.03125,-119.40625,"Oregon Area","48.03125_-119.40625"
48.03125,-119.34375,"Oregon Area","48.03125_-119.34375"
48.03125,-119.28125,"Oregon Area","48.03125_-119.28125"
48.03125,-119.21875,"Oregon Area","48.03125_-119.21875"
48.03125,-119.15625,"Oregon Area","48.03125_-119.15625"
48.03125,-119.09375,"Oregon Area","48.03125_-119.09375"
48.03125,-119.03125,"Oregon Area","48.03125_-119.03125"
48.03125,-118.96875,"Oregon Area","48.03125_-118.96875"
48.03125,-118.34375,"Oregon Area","48.03125_-118.34375"
48.09375,-120.03125,"Cooler Areas","48.09375_-120.03125"
48.09375,-119.96875,"Cooler Areas","48.09375_-119.96875"
48.09375,-119.90625,"Cooler Areas","48.09375_-119.90625"
48.09375,-119.84375,"Cooler Areas","48.09375_-119.84375"
48.09375,-119.78125,"Cooler Areas","48.09375_-119.78125"
48.09375,-119.71875,"Cooler Areas","48.09375_-119.71875"
48.09375,-119.65625,"Cooler Areas","48.09375_-119.65625"
48.09375,-119.59375,"Oregon Area","48.09375_-119.59375"
48.09375,-119.53125,"Cooler Areas","48.09375_-119.53125"
48.09375,-119.46875,"Oregon Area","48.09375_-119.46875"
48.09375,-119.40625,"Oregon Area","48.09375_-119.40625"
48.09375,-119.34375,"Oregon Area","48.09375_-119.34375"
48.09375,-119.28125,"Oregon Area","48.09375_-119.28125"
48.09375,-119.21875,"Oregon Area","48.09375_-119.21875"
48.09375,-119.15625,"Oregon Area","48.09375_-119.15625"
48.09375,-119.09375,"Oregon Area","48.09375_-119.09375"
48.09375,-119.03125,"Oregon Area","48.09375_-119.03125"
48.09375,-118.78125,"Oregon Area","48.09375_-118.78125"
48.09375,-118.34375,"Oregon Area","48.09375_-118.34375"
48.15625,-120.09375,"Oregon Area","48.15625_-120.09375"
48.15625,-120.03125,"Oregon Area","48.15625_-120.03125"
48.15625,-119.96875,"Oregon Area","48.15625_-119.96875"
48.15625,-119.90625,"Oregon Area","48.15625_-119.90625"
48.15625,-119.84375,"Oregon Area","48.15625_-119.84375"
48.15625,-119.78125,"Cooler Areas","48.15625_-119.78125"
48.15625,-119.71875,"Cooler Areas","48.15625_-119.71875"
48.15625,-119.65625,"Cooler Areas","48.15625_-119.65625"
48.15625,-119.59375,"Oregon Area","48.15625_-119.59375"
48.15625,-119.53125,"Oregon Area","48.15625_-119.53125"
48.15625,-119.46875,"Oregon Area","48.15625_-119.46875"
48.15625,-119.40625,"Oregon Area","48.15625_-119.40625"
48.15625,-119.34375,"Oregon Area","48.15625_-119.34375"
48.15625,-119.28125,"Oregon Area","48.15625_-119.28125"
48.15625,-119.21875,"Oregon Area","48.15625_-119.21875"
48.15625,-119.03125,"Oregon Area","48.15625_-119.03125"
48.15625,-118.96875,"Oregon Area","48.15625_-118.96875"
48.15625,-118.90625,"Oregon Area","48.15625_-118.90625"
48.21875,-122.34375,"Oregon Area","48.21875_-122.34375"
48.21875,-122.15625,"Oregon Area","48.21875_-122.15625"
48.21875,-120.46875,"Oregon Area","48.21875_-120.46875"
48.21875,-120.15625,"Oregon Area","48.21875_-120.15625"
48.21875,-120.09375,"Oregon Area","48.21875_-120.09375"
48.21875,-119.90625,"Oregon Area","48.21875_-119.90625"
48.21875,-119.84375,"Oregon Area","48.21875_-119.84375"
48.21875,-119.78125,"Oregon Area","48.21875_-119.78125"
48.21875,-119.71875,"Cooler Areas","48.21875_-119.71875"
48.21875,-119.65625,"Oregon Area","48.21875_-119.65625"
48.21875,-119.59375,"Oregon Area","48.21875_-119.59375"
48.21875,-119.46875,"Oregon Area","48.21875_-119.46875"
48.21875,-119.40625,"Oregon Area","48.21875_-119.40625"
48.21875,-119.34375,"Oregon Area","48.21875_-119.34375"
48.21875,-119.28125,"Oregon Area","48.21875_-119.28125"
48.21875,-119.21875,"Oregon Area","48.21875_-119.21875"
48.21875,-118.96875,"Oregon Area","48.21875_-118.96875"
48.21875,-118.71875,"Oregon Area","48.21875_-118.71875"
48.21875,-118.53125,"Oregon Area","48.21875_-118.53125"
48.28125,-122.34375,"Oregon Area","48.28125_-122.34375"
48.28125,-122.09375,"Oregon Area","48.28125_-122.09375"
48.28125,-120.09375,"Oregon Area","48.28125_-120.09375"
48.28125,-120.03125,"Oregon Area","48.28125_-120.03125"
48.28125,-119.84375,"Oregon Area","48.28125_-119.84375"
48.28125,-119.78125,"Oregon Area","48.28125_-119.78125"
48.28125,-119.71875,"Cooler Areas","48.28125_-119.71875"
48.28125,-119.65625,"Cooler Areas","48.28125_-119.65625"
48.28125,-119.59375,"Oregon Area","48.28125_-119.59375"
48.28125,-119.46875,"Oregon Area","48.28125_-119.46875"
48.28125,-119.40625,"Oregon Area","48.28125_-119.40625"
48.28125,-119.34375,"Oregon Area","48.28125_-119.34375"
48.28125,-118.96875,"Oregon Area","48.28125_-118.96875"
48.28125,-118.90625,"Oregon Area","48.28125_-118.90625"
48.34375,-122.34375,"Oregon Area","48.34375_-122.34375"
48.34375,-120.78125,"Oregon Area","48.34375_-120.78125"
48.34375,-120.71875,"Oregon Area","48.34375_-120.71875"
48.34375,-120.65625,"Oregon Area","48.34375_-120.65625"
48.34375,-120.15625,"Oregon Area","48.34375_-120.15625"
48.34375,-120.09375,"Oregon Area","48.34375_-120.09375"
48.34375,-120.03125,"Oregon Area","48.34375_-120.03125"
48.34375,-119.78125,"Oregon Area","48.34375_-119.78125"
48.34375,-119.71875,"Oregon Area","48.34375_-119.71875"
48.34375,-119.65625,"Cooler Areas","48.34375_-119.65625"
48.34375,-119.59375,"Cooler Areas","48.34375_-119.59375"
48.34375,-119.53125,"Oregon Area","48.34375_-119.53125"
48.34375,-119.46875,"Oregon Area","48.34375_-119.46875"
48.34375,-119.40625,"Oregon Area","48.34375_-119.40625"
48.34375,-119.34375,"Oregon Area","48.34375_-119.34375"
48.34375,-118.84375,"Oregon Area","48.34375_-118.84375"
48.34375,-117.65625,"Oregon Area","48.34375_-117.65625"
48.40625,-122.46875,"Oregon Area","48.40625_-122.46875"
48.40625,-122.40625,"Oregon Area","48.40625_-122.40625"
48.40625,-122.34375,"Oregon Area","48.40625_-122.34375"
48.40625,-120.78125,"Oregon Area","48.40625_-120.78125"
48.40625,-120.15625,"Oregon Area","48.40625_-120.15625"
48.40625,-120.09375,"Oregon Area","48.40625_-120.09375"
48.40625,-120.03125,"Oregon Area","48.40625_-120.03125"
48.40625,-119.78125,"Oregon Area","48.40625_-119.78125"
48.40625,-119.71875,"Oregon Area","48.40625_-119.71875"
48.40625,-119.65625,"Oregon Area","48.40625_-119.65625"
48.40625,-119.59375,"Cooler Areas","48.40625_-119.59375"
48.40625,-119.53125,"Cooler Areas","48.40625_-119.53125"
48.40625,-119.46875,"Oregon Area","48.40625_-119.46875"
48.40625,-119.40625,"Oregon Area","48.40625_-119.40625"
48.40625,-119.34375,"Oregon Area","48.40625_-119.34375"
48.40625,-119.28125,"Oregon Area","48.40625_-119.28125"
48.40625,-118.03125,"Oregon Area","48.40625_-118.03125"
48.46875,-122.40625,"Oregon Area","48.46875_-122.40625"
48.46875,-122.34375,"Oregon Area","48.46875_-122.34375"
48.46875,-122.28125,"Oregon Area","48.46875_-122.28125"
48.46875,-122.21875,"Oregon Area","48.46875_-122.21875"
48.46875,-120.28125,"Oregon Area","48.46875_-120.28125"
48.46875,-120.15625,"Oregon Area","48.46875_-120.15625"
48.46875,-119.71875,"Oregon Area","48.46875_-119.71875"
48.46875,-119.65625,"Oregon Area","48.46875_-119.65625"
48.46875,-119.59375,"Oregon Area","48.46875_-119.59375"
48.46875,-119.53125,"Cooler Areas","48.46875_-119.53125"
48.46875,-119.46875,"Cooler Areas","48.46875_-119.46875"
48.46875,-119.21875,"Oregon Area","48.46875_-119.21875"
48.46875,-117.84375,"Oregon Area","48.46875_-117.84375"
48.46875,-117.71875,"Oregon Area","48.46875_-117.71875"
48.53125,-122.34375,"Oregon Area","48.53125_-122.34375"
48.53125,-122.28125,"Oregon Area","48.53125_-122.28125"
48.53125,-122.21875,"Oregon Area","48.53125_-122.21875"
48.53125,-122.15625,"Oregon Area","48.53125_-122.15625"
48.53125,-120.21875,"Oregon Area","48.53125_-120.21875"
48.53125,-120.15625,"Oregon Area","48.53125_-120.15625"
